,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
262,45-54,Separated,4.1,5.0,4.9,3.3,0.8,5,4.5,5.0,3.6,5.4,0.9
263,45-54,Never married,32.2,34.0,33.0,31.4,0.8,5,32.7,34.0,31.8,33.7,0.9
264,55-64,"Now married, spouse present",79.8,77.0,80.6,79.0,0.8,5,80.4,77.0,79.4,81.3,0.9
265,55-64,"Now Married, spouse absent",4.4,6.0,5.2,3.6,0.8,5,3.4,6.0,2.5,4.3,0.9
266,55-64,Widowed,11.7,11.0,12.5,10.9,0.8,5,11.3,11.0,10.3,12.2,0.9
267,55-64,Divorced,35.6,34.0,36.4,34.8,0.8,5,35.7,34.0,34.7,36.6,0.9
268,55-64,Separated,3.3,4.0,4.1,2.6,0.8,5,2.7,4.0,1.7,3.6,0.9
269,55-64,Never married,26.9,27.0,27.7,26.1,0.8,5,26.6,27.0,25.6,27.5,0.9
270,65-74,"Now married, spouse present",74.6,75.0,75.3,73.8,0.8,5,73.8,75.0,72.8,74.7,0.9
271,65-74,"Now Married, spouse absent",7.8,4.0,8.6,7.0,0.8,5,7.4,4.0,6.5,8.4,0.9
272,65-74,Widowed,16.6,16.0,17.4,15.8,0.8,5,16.1,16.0,15.2,17.1,0.9
273,65-74,Divorced,15.7,17.0,16.5,15.0,0.8,5,16.7,17.0,15.7,17.6,0.9
274,65-74,Separated,3.9,4.0,4.7,3.1,0.8,5,2.4,4.0,1.4,3.3,0.9
275,65-74,Never married,17.1,17.0,17.8,16.3,0.8,5,17.1,17.0,16.2,18.0,0.9
276,75-84,"Now married, spouse present",42.9,40.0,43.7,42.1,0.8,5,44.7,40.0,43.7,45.6,0.9
277,75-84,"Now Married, spouse absent",6.3,3.0,7.0,5.5,0.8,5,5.5,3.0,4.6,6.5,0.9
278,75-84,Widowed,16.0,15.0,16.8,15.3,0.8,5,16.6,15.0,15.6,17.5,0.9
279,75-84,Divorced,11.9,12.0,12.7,11.1,0.8,5,12.0,12.0,11.1,13.0,0.9
280,75-84,Separated,0.7,1.0,1.5,-0.1,0.8,5,0.4,1.0,-0.6,1.3,0.9
281,75-84,Never married,0.1,3.0,0.8,-0.7,0.8,5,0.6,3.0,-0.3,1.5,0.9
282,85-99,"Now married, spouse present",11.8,11.0,12.6,11.0,0.8,5,11.8,11.0,10.9,12.8,0.9
283,85-99,"Now Married, spouse absent",-0.9,0.0,-0.1,-1.7,0.8,5,-0.9,0.0,-1.9,0.0,0.9
284,85-99,Widowed,16.0,16.0,16.8,15.3,0.8,5,17.1,16.0,16.1,18.0,0.9
285,85-99,Divorced,0.3,2.0,1.1,-0.5,0.8,5,2.6,2.0,1.7,3.5,0.9
286,85-99,Separated,-0.4,0.0,0.4,-1.2,0.8,5,-1.5,0.0,-2.4,-0.5,0.9
287,85-99,Never married,5.5,3.0,6.3,4.7,0.8,5,5.7,3.0,4.8,6.7,0.9
288,15-24,"Now married, spouse present",1.4,2.0,2.1,0.7,0.7,6,0.1,2.0,-0.6,0.9,0.8
289,15-24,"Now Married, spouse absent",1.4,1.0,2.0,0.7,0.7,6,0.5,1.0,-0.3,1.3,0.8
290,15-24,Widowed,-0.2,0.0,0.5,-0.8,0.7,6,0.0,0.0,-0.8,0.8,0.8
291,15-24,Divorced,-3.0,0.0,-2.4,-3.7,0.7,6,-3.1,0.0,-3.9,-2.3,0.8
292,15-24,Separated,-1.3,0.0,-0.6,-2.0,0.7,6,-1.0,0.0,-1.8,-0.2,0.8
293,15-24,Never married,139.4,140.0,140.0,138.7,0.7,6,140.5,140.0,139.7,141.3,0.8
294,25-34,"Now married, spouse present",44.8,49.0,45.4,44.1,0.7,6,44.7,49.0,43.9,45.5,0.8
295,25-34,"Now Married, spouse absent",7.3,5.0,8.0,6.6,0.7,6,6.3,5.0,5.5,7.1,0.8
296,25-34,Widowed,-1.1,0.0,-0.4,-1.7,0.7,6,-1.0,0.0,-1.8,-0.2,0.8
297,25-34,Divorced,3.6,5.0,4.3,3.0,0.7,6,4.6,5.0,3.8,5.4,0.8
298,25-34,Separated,6.4,2.0,7.0,5.7,0.7,6,6.5,2.0,5.7,7.3,0.8
299,25-34,Never married,115.6,114.0,116.3,114.9,0.7,6,115.4,114.0,114.6,116.1,0.8
300,35-44,"Now married, spouse present",74.1,72.0,74.7,73.4,0.7,6,74.0,72.0,73.2,74.8,0.8
301,35-44,"Now Married, spouse absent",5.5,6.0,6.1,4.8,0.7,6,5.0,6.0,4.2,5.8,0.8
302,35-44,Widowed,2.0,2.0,2.7,1.4,0.7,6,2.1,2.0,1.3,2.9,0.8
303,35-44,Divorced,8.6,10.0,9.3,7.9,0.7,6,8.7,10.0,7.9,9.5,0.8
304,35-44,Separated,2.6,4.0,3.3,2.0,0.7,6,3.1,4.0,2.3,3.9,0.8
305,35-44,Never married,43.5,38.0,44.2,42.8,0.7,6,43.5,38.0,42.7,44.3,0.8
306,45-54,"Now married, spouse present",89.9,86.0,90.6,89.3,0.7,6,90.3,86.0,89.5,91.1,0.8
307,45-54,"Now Married, spouse absent",7.2,6.0,7.9,6.6,0.7,6,8.5,6.0,7.7,9.3,0.8
308,45-54,Widowed,3.1,0.0,3.8,2.5,0.7,6,3.4,0.0,2.6,4.2,0.8
309,45-54,Divorced,18.3,21.0,19.0,17.6,0.7,6,19.0,21.0,18.2,19.8,0.8
310,45-54,Separated,3.5,5.0,4.2,2.9,0.7,6,4.1,5.0,3.3,4.9,0.8
311,45-54,Never married,32.4,34.0,33.1,31.8,0.7,6,32.2,34.0,31.4,33.0,0.8
312,55-64,"Now married, spouse present",78.1,77.0,78.8,77.4,0.7,6,79.8,77.0,79.0,80.6,0.8
313,55-64,"Now Married, spouse absent",4.8,6.0,5.5,4.1,0.7,6,4.4,6.0,3.6,5.2,0.8
314,55-64,Widowed,12.4,11.0,13.0,11.7,0.7,6,11.7,11.0,10.9,12.5,0.8
315,55-64,Divorced,35.4,34.0,36.0,34.7,0.7,6,35.6,34.0,34.8,36.4,0.8
316,55-64,Separated,4.0,4.0,4.6,3.3,0.7,6,3.3,4.0,2.6,4.1,0.8
317,55-64,Never married,27.2,27.0,27.9,26.5,0.7,6,26.9,27.0,26.1,27.7,0.8
318,65-74,"Now married, spouse present",76.0,75.0,76.7,75.4,0.7,6,74.6,75.0,73.8,75.3,0.8
319,65-74,"Now Married, spouse absent",7.4,4.0,8.0,6.7,0.7,6,7.8,4.0,7.0,8.6,0.8
320,65-74,Widowed,17.5,16.0,18.2,16.9,0.7,6,16.6,16.0,15.8,17.4,0.8
321,65-74,Divorced,16.2,17.0,16.9,15.5,0.7,6,15.7,17.0,15.0,16.5,0.8
322,65-74,Separated,3.9,4.0,4.6,3.2,0.7,6,3.9,4.0,3.1,4.7,0.8
323,65-74,Never married,17.9,17.0,18.6,17.2,0.7,6,17.1,17.0,16.3,17.8,0.8
324,75-84,"Now married, spouse present",42.1,40.0,42.8,41.5,0.7,6,42.9,40.0,42.1,43.7,0.8
325,75-84,"Now Married, spouse absent",5.7,3.0,6.3,5.0,0.7,6,6.3,3.0,5.5,7.0,0.8
326,75-84,Widowed,15.8,15.0,16.5,15.1,0.7,6,16.0,15.0,15.3,16.8,0.8
327,75-84,Divorced,11.4,12.0,12.1,10.7,0.7,6,11.9,12.0,11.1,12.7,0.8
328,75-84,Separated,-0.7,1.0,0.0,-1.3,0.7,6,0.7,1.0,-0.1,1.5,0.8
329,75-84,Never married,-0.6,3.0,0.1,-1.3,0.7,6,0.1,3.0,-0.7,0.8,0.8
330,85-99,"Now married, spouse present",11.4,11.0,12.0,10.7,0.7,6,11.8,11.0,11.0,12.6,0.8
331,85-99,"Now Married, spouse absent",-1.4,0.0,-0.7,-2.0,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
332,85-99,Widowed,15.6,16.0,16.3,14.9,0.7,6,16.0,16.0,15.3,16.8,0.8
333,85-99,Divorced,1.1,2.0,1.7,0.4,0.7,6,0.3,2.0,-0.5,1.1,0.8
334,85-99,Separated,0.4,0.0,1.1,-0.3,0.7,6,-0.4,0.0,-1.2,0.4,0.8
335,85-99,Never married,5.1,3.0,5.8,4.4,0.7,6,5.5,3.0,4.7,6.3,0.8
