,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,Newborn,3-4,1.1,0.0,1.9,0.3,0.8,5,1.9,0.0,1.0,2.9,0.9
268,Newborn,5-6,-3.1,0.0,-2.3,-3.9,0.8,5,-2.3,0.0,-3.2,-1.3,0.9
269,Newborn,7-8,1.5,0.0,2.3,0.8,0.8,5,1.5,0.0,0.6,2.5,0.9
270,Newborn,9-10,1.3,0.0,2.1,0.5,0.8,5,1.6,0.0,0.7,2.5,0.9
271,Newborn,11-12,3.7,0.0,4.5,2.9,0.8,5,3.7,0.0,2.8,4.7,0.9
272,Newborn,13-14,-1.0,0.0,-0.3,-1.8,0.8,5,0.7,0.0,-0.3,1.6,0.9
273,Not Available,1-2,15.8,15.0,16.6,15.0,0.8,5,15.2,15.0,14.2,16.1,0.9
274,Not Available,3-4,15.0,14.0,15.8,14.2,0.8,5,15.6,14.0,14.6,16.5,0.9
275,Not Available,5-6,8.2,9.0,9.0,7.5,0.8,5,8.4,9.0,7.4,9.3,0.9
276,Not Available,7-8,3.4,5.0,4.2,2.6,0.8,5,2.7,5.0,1.7,3.6,0.9
277,Not Available,9-10,-0.3,1.0,0.5,-1.1,0.8,5,-1.0,1.0,-1.9,-0.1,0.9
278,Not Available,11-12,4.1,1.0,4.9,3.3,0.8,5,4.1,1.0,3.2,5.1,0.9
279,Not Available,13-14,4.8,1.0,5.6,4.0,0.8,5,6.7,1.0,5.8,7.7,0.9
280,Trauma Center,1-2,0.3,0.0,1.1,-0.5,0.8,5,-0.4,0.0,-1.4,0.5,0.9
281,Trauma Center,3-4,2.8,0.0,3.6,2.0,0.8,5,0.8,0.0,-0.1,1.8,0.9
282,Trauma Center,5-6,1.8,0.0,2.6,1.1,0.8,5,1.8,0.0,0.9,2.8,0.9
283,Trauma Center,7-8,-1.0,0.0,-0.2,-1.8,0.8,5,-1.9,0.0,-2.8,-0.9,0.9
284,Trauma Center,9-10,-0.9,0.0,-0.1,-1.7,0.8,5,-0.1,0.0,-1.0,0.9,0.9
285,Trauma Center,11-12,2.3,0.0,3.1,1.5,0.8,5,0.6,0.0,-0.3,1.6,0.9
286,Trauma Center,13-14,-0.6,0.0,0.2,-1.3,0.8,5,-0.4,0.0,-1.3,0.6,0.9
287,Not Mapped,1-2,-0.6,1.0,0.2,-1.4,0.8,5,-1.2,1.0,-2.1,-0.2,0.9
288,Not Mapped,3-4,-8.6,0.0,-7.8,-9.4,0.8,5,-7.4,0.0,-8.4,-6.5,0.9
289,Not Mapped,5-6,4.4,1.0,5.2,3.6,0.8,5,5.2,1.0,4.2,6.1,0.9
290,Not Mapped,7-8,1.3,0.0,2.1,0.5,0.8,5,1.2,0.0,0.3,2.1,0.9
291,Not Mapped,9-10,-3.3,0.0,-2.5,-4.1,0.8,5,-0.8,0.0,-1.8,0.1,0.9
292,Not Mapped,11-12,-0.5,0.0,0.3,-1.3,0.8,5,-0.3,0.0,-1.2,0.7,0.9
293,Not Mapped,13-14,0.3,0.0,1.1,-0.4,0.8,5,1.3,0.0,0.3,2.2,0.9
294,Emergency,1-2,194.5,195.0,195.1,193.8,0.7,6,194.1,195.0,193.4,194.9,0.8
295,Emergency,3-4,179.3,178.0,180.0,178.7,0.7,6,180.7,178.0,179.9,181.5,0.8
296,Emergency,5-6,99.6,102.0,100.3,99.0,0.7,6,99.2,102.0,98.4,100.0,0.8
297,Emergency,7-8,56.5,56.0,57.2,55.9,0.7,6,55.9,56.0,55.1,56.7,0.8
298,Emergency,9-10,18.0,19.0,18.7,17.3,0.7,6,17.8,19.0,17.0,18.6,0.8
299,Emergency,11-12,16.1,17.0,16.7,15.4,0.7,6,16.0,17.0,15.2,16.8,0.8
300,Emergency,13-14,6.4,10.0,7.0,5.7,0.7,6,6.7,10.0,5.9,7.5,0.8
301,Urgent,1-2,51.1,53.0,51.8,50.5,0.7,6,50.6,53.0,49.8,51.3,0.8
302,Urgent,3-4,60.3,61.0,61.0,59.7,0.7,6,60.0,61.0,59.2,60.7,0.8
303,Urgent,5-6,36.9,36.0,37.5,36.2,0.7,6,37.4,36.0,36.6,38.2,0.8
304,Urgent,7-8,29.7,30.0,30.4,29.1,0.7,6,29.8,30.0,29.0,30.6,0.8
305,Urgent,9-10,13.7,11.0,14.3,13.0,0.7,6,14.1,11.0,13.3,14.9,0.8
306,Urgent,11-12,9.1,8.0,9.8,8.4,0.7,6,9.6,8.0,8.8,10.4,0.8
307,Urgent,13-14,6.5,6.0,7.1,5.8,0.7,6,6.7,6.0,5.9,7.4,0.8
308,Elective,1-2,50.0,50.0,50.7,49.3,0.7,6,50.0,50.0,49.2,50.8,0.8
309,Elective,3-4,59.8,59.0,60.5,59.2,0.7,6,60.1,59.0,59.3,60.9,0.8
310,Elective,5-6,23.8,23.0,24.4,23.1,0.7,6,24.0,23.0,23.2,24.8,0.8
311,Elective,7-8,18.3,20.0,19.0,17.6,0.7,6,18.6,20.0,17.8,19.4,0.8
312,Elective,9-10,7.1,8.0,7.8,6.4,0.7,6,6.9,8.0,6.1,7.7,0.8
313,Elective,11-12,8.9,7.0,9.6,8.3,0.7,6,9.1,7.0,8.3,9.8,0.8
314,Elective,13-14,3.5,3.0,4.2,2.8,0.7,6,3.4,3.0,2.6,4.2,0.8
315,Newborn,1-2,-2.7,0.0,-2.0,-3.3,0.7,6,-1.3,0.0,-2.1,-0.5,0.8
316,Newborn,3-4,0.5,0.0,1.2,-0.2,0.7,6,1.1,0.0,0.3,1.9,0.8
317,Newborn,5-6,-2.6,0.0,-1.9,-3.3,0.7,6,-3.1,0.0,-3.9,-2.3,0.8
318,Newborn,7-8,2.2,0.0,2.9,1.6,0.7,6,1.5,0.0,0.8,2.3,0.8
319,Newborn,9-10,1.8,0.0,2.4,1.1,0.7,6,1.3,0.0,0.5,2.1,0.8
320,Newborn,11-12,3.1,0.0,3.8,2.4,0.7,6,3.7,0.0,2.9,4.5,0.8
321,Newborn,13-14,1.0,0.0,1.6,0.3,0.7,6,-1.0,0.0,-1.8,-0.3,0.8
322,Not Available,1-2,15.5,15.0,16.1,14.8,0.7,6,15.8,15.0,15.0,16.6,0.8
323,Not Available,3-4,11.9,14.0,12.5,11.2,0.7,6,15.0,14.0,14.2,15.8,0.8
324,Not Available,5-6,8.2,9.0,8.9,7.5,0.7,6,8.2,9.0,7.5,9.0,0.8
325,Not Available,7-8,3.3,5.0,3.9,2.6,0.7,6,3.4,5.0,2.6,4.2,0.8
326,Not Available,9-10,-0.4,1.0,0.2,-1.1,0.7,6,-0.3,1.0,-1.1,0.5,0.8
327,Not Available,11-12,4.9,1.0,5.6,4.2,0.7,6,4.1,1.0,3.3,4.9,0.8
328,Not Available,13-14,4.1,1.0,4.7,3.4,0.7,6,4.8,1.0,4.0,5.6,0.8
329,Trauma Center,1-2,0.4,0.0,1.1,-0.2,0.7,6,0.3,0.0,-0.5,1.1,0.8
330,Trauma Center,3-4,3.4,0.0,4.1,2.8,0.7,6,2.8,0.0,2.0,3.6,0.8
331,Trauma Center,5-6,1.6,0.0,2.3,0.9,0.7,6,1.8,0.0,1.1,2.6,0.8
332,Trauma Center,7-8,-0.7,0.0,0.0,-1.3,0.7,6,-1.0,0.0,-1.8,-0.2,0.8
333,Trauma Center,9-10,0.8,0.0,1.4,0.1,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
334,Trauma Center,11-12,1.9,0.0,2.6,1.2,0.7,6,2.3,0.0,1.5,3.1,0.8
335,Trauma Center,13-14,-0.1,0.0,0.6,-0.8,0.7,6,-0.6,0.0,-1.3,0.2,0.8
336,Not Mapped,1-2,-0.2,1.0,0.4,-0.9,0.7,6,-0.6,1.0,-1.4,0.2,0.8
337,Not Mapped,3-4,-7.5,0.0,-6.8,-8.2,0.7,6,-8.6,0.0,-9.4,-7.8,0.8
338,Not Mapped,5-6,4.7,1.0,5.3,4.0,0.7,6,4.4,1.0,3.6,5.2,0.8
339,Not Mapped,7-8,0.9,0.0,1.5,0.2,0.7,6,1.3,0.0,0.5,2.1,0.8
340,Not Mapped,9-10,-3.1,0.0,-2.4,-3.8,0.7,6,-3.3,0.0,-4.1,-2.5,0.8
341,Not Mapped,11-12,-0.6,0.0,0.1,-1.2,0.7,6,-0.5,0.0,-1.3,0.3,0.8
342,Not Mapped,13-14,-1.0,0.0,-0.3,-1.7,0.7,6,0.3,0.0,-0.4,1.1,0.8
