,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
266,Newborn,1-2,-0.3,0.0,0.5,-1.1,0.8,5,-0.1,0.0,-1.1,0.8,0.9
267,Newborn,3-4,-3.2,0.0,-2.4,-4.0,0.8,5,-0.7,0.0,-1.7,0.2,0.9
268,Newborn,5-6,0.9,0.0,1.6,0.1,0.8,5,1.5,0.0,0.6,2.4,0.9
269,Newborn,7-8,1.7,0.0,2.5,0.9,0.8,5,1.3,0.0,0.4,2.3,0.9
270,Newborn,9-10,0.4,0.0,1.2,-0.4,0.8,5,0.6,0.0,-0.3,1.6,0.9
271,Newborn,11-12,2.2,0.0,3.0,1.4,0.8,5,3.7,0.0,2.8,4.7,0.9
272,Newborn,13-14,2.6,0.0,3.4,1.8,0.8,5,1.1,0.0,0.1,2.0,0.9
273,Not Available,1-2,26.3,25.0,27.1,25.5,0.8,5,26.3,25.0,25.3,27.2,0.9
274,Not Available,3-4,21.5,19.0,22.2,20.7,0.8,5,20.7,19.0,19.7,21.6,0.9
275,Not Available,5-6,2.2,6.0,3.0,1.4,0.8,5,0.1,6.0,-0.9,1.0,0.9
276,Not Available,7-8,6.8,6.0,7.6,6.0,0.8,5,6.0,6.0,5.1,7.0,0.9
277,Not Available,9-10,2.4,2.0,3.2,1.6,0.8,5,2.6,2.0,1.7,3.6,0.9
278,Not Available,11-12,2.9,2.0,3.7,2.1,0.8,5,3.5,2.0,2.5,4.4,0.9
279,Not Available,13-14,-0.3,0.0,0.4,-1.1,0.8,5,-0.4,0.0,-1.3,0.6,0.9
280,Trauma Center,1-2,-0.1,0.0,0.6,-0.9,0.8,5,-0.2,0.0,-1.1,0.8,0.9
281,Trauma Center,3-4,0.9,0.0,1.7,0.1,0.8,5,1.3,0.0,0.3,2.2,0.9
282,Trauma Center,5-6,0.8,0.0,1.5,-0.0,0.8,5,0.8,0.0,-0.2,1.7,0.9
283,Trauma Center,7-8,0.9,0.0,1.6,0.1,0.8,5,0.8,0.0,-0.1,1.8,0.9
284,Trauma Center,9-10,0.3,0.0,1.1,-0.5,0.8,5,-1.8,0.0,-2.7,-0.8,0.9
285,Trauma Center,11-12,-1.1,0.0,-0.3,-1.9,0.8,5,-1.5,0.0,-2.5,-0.6,0.9
286,Trauma Center,13-14,0.2,0.0,1.0,-0.6,0.8,5,0.4,0.0,-0.5,1.4,0.9
287,Not Mapped,1-2,1.4,0.0,2.2,0.7,0.8,5,1.3,0.0,0.4,2.3,0.9
288,Not Mapped,3-4,0.4,2.0,1.1,-0.4,0.8,5,0.1,2.0,-0.8,1.1,0.9
289,Not Mapped,5-6,-1.6,0.0,-0.9,-2.4,0.8,5,-1.9,0.0,-2.9,-1.0,0.9
290,Not Mapped,7-8,5.9,0.0,6.7,5.1,0.8,5,3.1,0.0,2.1,4.0,0.9
291,Not Mapped,9-10,2.8,0.0,3.6,2.0,0.8,5,1.6,0.0,0.7,2.6,0.9
292,Not Mapped,11-12,-4.2,0.0,-3.5,-5.0,0.8,5,-2.2,0.0,-3.1,-1.3,0.9
293,Not Mapped,13-14,-0.0,0.0,0.8,-0.8,0.8,5,-0.8,0.0,-1.7,0.1,0.9
294,Emergency,1-2,150.6,152.0,151.2,149.9,0.7,6,150.6,152.0,149.8,151.4,0.8
295,Emergency,3-4,172.1,171.0,172.8,171.5,0.7,6,171.8,171.0,171.0,172.6,0.8
296,Emergency,5-6,87.5,88.0,88.2,86.8,0.7,6,87.4,88.0,86.6,88.2,0.8
297,Emergency,7-8,57.0,57.0,57.7,56.4,0.7,6,55.7,57.0,54.9,56.5,0.8
298,Emergency,9-10,25.4,25.0,26.1,24.7,0.7,6,25.2,25.0,24.4,26.0,0.8
299,Emergency,11-12,29.0,28.0,29.7,28.3,0.7,6,30.0,28.0,29.2,30.8,0.8
300,Emergency,13-14,15.8,14.0,16.5,15.2,0.7,6,16.2,14.0,15.4,17.0,0.8
301,Urgent,1-2,40.7,42.0,41.4,40.0,0.7,6,39.6,42.0,38.8,40.4,0.8
302,Urgent,3-4,60.9,59.0,61.6,60.2,0.7,6,60.2,59.0,59.4,61.0,0.8
303,Urgent,5-6,38.2,42.0,38.8,37.5,0.7,6,38.8,42.0,38.0,39.5,0.8
304,Urgent,7-8,23.2,22.0,23.9,22.5,0.7,6,22.5,22.0,21.7,23.2,0.8
305,Urgent,9-10,19.2,18.0,19.9,18.5,0.7,6,19.1,18.0,18.4,19.9,0.8
306,Urgent,11-12,10.4,9.0,11.0,9.7,0.7,6,10.5,9.0,9.7,11.3,0.8
307,Urgent,13-14,2.9,4.0,3.5,2.2,0.7,6,1.7,4.0,0.9,2.4,0.8
308,Elective,1-2,73.1,73.0,73.8,72.5,0.7,6,72.9,73.0,72.2,73.7,0.8
309,Elective,3-4,59.0,59.0,59.7,58.4,0.7,6,58.5,59.0,57.7,59.2,0.8
310,Elective,5-6,43.1,42.0,43.7,42.4,0.7,6,42.7,42.0,41.9,43.5,0.8
311,Elective,7-8,13.9,15.0,14.6,13.3,0.7,6,13.7,15.0,12.9,14.5,0.8
312,Elective,9-10,7.0,7.0,7.7,6.3,0.7,6,6.9,7.0,6.1,7.7,0.8
313,Elective,11-12,7.3,7.0,8.0,6.6,0.7,6,6.7,7.0,5.9,7.5,0.8
314,Elective,13-14,2.0,4.0,2.6,1.3,0.7,6,2.1,4.0,1.3,2.9,0.8
315,Newborn,1-2,0.2,0.0,0.9,-0.4,0.7,6,-0.3,0.0,-1.1,0.5,0.8
316,Newborn,3-4,-3.4,0.0,-2.7,-4.1,0.7,6,-3.2,0.0,-4.0,-2.4,0.8
317,Newborn,5-6,1.3,0.0,2.0,0.6,0.7,6,0.9,0.0,0.1,1.6,0.8
318,Newborn,7-8,0.8,0.0,1.5,0.1,0.7,6,1.7,0.0,0.9,2.5,0.8
319,Newborn,9-10,-0.7,0.0,-0.0,-1.4,0.7,6,0.4,0.0,-0.4,1.2,0.8
320,Newborn,11-12,1.8,0.0,2.5,1.2,0.7,6,2.2,0.0,1.4,3.0,0.8
321,Newborn,13-14,3.2,0.0,3.9,2.5,0.7,6,2.6,0.0,1.8,3.4,0.8
322,Not Available,1-2,26.2,25.0,26.9,25.5,0.7,6,26.3,25.0,25.5,27.1,0.8
323,Not Available,3-4,21.6,19.0,22.3,20.9,0.7,6,21.5,19.0,20.7,22.2,0.8
324,Not Available,5-6,2.4,6.0,3.1,1.7,0.7,6,2.2,6.0,1.4,3.0,0.8
325,Not Available,7-8,6.8,6.0,7.5,6.2,0.7,6,6.8,6.0,6.0,7.6,0.8
326,Not Available,9-10,1.8,2.0,2.5,1.2,0.7,6,2.4,2.0,1.6,3.2,0.8
327,Not Available,11-12,2.5,2.0,3.1,1.8,0.7,6,2.9,2.0,2.1,3.7,0.8
328,Not Available,13-14,0.6,0.0,1.3,-0.0,0.7,6,-0.3,0.0,-1.1,0.4,0.8
329,Trauma Center,1-2,0.2,0.0,0.9,-0.5,0.7,6,-0.1,0.0,-0.9,0.6,0.8
330,Trauma Center,3-4,0.8,0.0,1.4,0.1,0.7,6,0.9,0.0,0.1,1.7,0.8
331,Trauma Center,5-6,1.3,0.0,2.0,0.7,0.7,6,0.8,0.0,-0.0,1.5,0.8
332,Trauma Center,7-8,0.2,0.0,0.9,-0.4,0.7,6,0.9,0.0,0.1,1.6,0.8
333,Trauma Center,9-10,0.2,0.0,0.9,-0.4,0.7,6,0.3,0.0,-0.5,1.1,0.8
334,Trauma Center,11-12,-0.8,0.0,-0.2,-1.5,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
335,Trauma Center,13-14,-1.1,0.0,-0.4,-1.7,0.7,6,0.2,0.0,-0.6,1.0,0.8
336,Not Mapped,1-2,1.0,0.0,1.6,0.3,0.7,6,1.4,0.0,0.7,2.2,0.8
337,Not Mapped,3-4,1.5,2.0,2.2,0.8,0.7,6,0.4,2.0,-0.4,1.1,0.8
338,Not Mapped,5-6,-0.5,0.0,0.2,-1.1,0.7,6,-1.6,0.0,-2.4,-0.9,0.8
339,Not Mapped,7-8,5.5,0.0,6.1,4.8,0.7,6,5.9,0.0,5.1,6.7,0.8
340,Not Mapped,9-10,2.9,0.0,3.6,2.2,0.7,6,2.8,0.0,2.0,3.6,0.8
341,Not Mapped,11-12,-3.9,0.0,-3.2,-4.6,0.7,6,-4.2,0.0,-5.0,-3.5,0.8
342,Not Mapped,13-14,-0.6,0.0,0.1,-1.2,0.7,6,-0.0,0.0,-0.8,0.8,0.8
