,admission_type_id,age,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
262,Trauma Center,20 - 29,0.8,0.0,2.0,-0.4,1.2,3,0.9,0.0,-0.7,2.5,1.6
263,Trauma Center,30 - 39,1.8,0.0,2.9,0.6,1.2,3,1.6,0.0,-0.0,3.1,1.6
264,Trauma Center,40 - 49,2.0,0.0,3.2,0.8,1.2,3,1.3,0.0,-0.3,2.9,1.6
265,Trauma Center,50 - 59,-0.8,0.0,0.4,-2.0,1.2,3,-0.2,0.0,-1.8,1.4,1.6
266,Trauma Center,60 - 69,2.8,0.0,4.0,1.6,1.2,3,3.1,0.0,1.5,4.7,1.6
267,Trauma Center,70 - 79,-2.7,0.0,-1.5,-3.9,1.2,3,-3.2,0.0,-4.8,-1.7,1.6
268,Trauma Center,80 - 89,0.1,0.0,1.2,-1.1,1.2,3,-1.6,0.0,-3.1,-0.0,1.6
269,Trauma Center,90 - 99,-6.7,0.0,-5.5,-7.9,1.2,3,-10.7,0.0,-12.2,-9.1,1.6
270,Not Mapped,0 - 9,-1.3,0.0,-0.1,-2.4,1.2,3,1.1,0.0,-0.5,2.7,1.6
271,Not Mapped,10 - 19,1.2,0.0,2.4,0.0,1.2,3,1.6,0.0,0.0,3.2,1.6
272,Not Mapped,20 - 29,-3.7,0.0,-2.5,-4.9,1.2,3,-4.4,0.0,-5.9,-2.8,1.6
273,Not Mapped,30 - 39,-0.4,0.0,0.8,-1.6,1.2,3,0.8,0.0,-0.8,2.4,1.6
274,Not Mapped,40 - 49,3.6,0.0,4.8,2.5,1.2,3,2.3,0.0,0.8,3.9,1.6
275,Not Mapped,50 - 59,-5.4,1.0,-4.3,-6.6,1.2,3,-5.8,1.0,-7.4,-4.3,1.6
276,Not Mapped,60 - 69,1.0,0.0,2.2,-0.1,1.2,3,2.0,0.0,0.5,3.6,1.6
277,Not Mapped,70 - 79,1.0,1.0,2.1,-0.2,1.2,3,1.6,1.0,0.1,3.2,1.6
278,Not Mapped,80 - 89,-0.6,0.0,0.6,-1.8,1.2,3,-0.2,0.0,-1.7,1.4,1.6
279,Not Mapped,90 - 99,-3.6,0.0,-2.4,-4.7,1.2,3,-2.0,0.0,-3.6,-0.4,1.6
280,Emergency,0 - 9,1.3,2.0,2.2,0.3,0.9,4,0.9,2.0,-0.2,2.1,1.2
281,Emergency,10 - 19,4.9,4.0,5.9,4.0,0.9,4,4.5,4.0,3.3,5.7,1.2
282,Emergency,20 - 29,1.3,4.0,2.2,0.3,0.9,4,2.3,4.0,1.1,3.4,1.2
283,Emergency,30 - 39,8.8,12.0,9.7,7.8,0.9,4,7.2,12.0,6.0,8.3,1.2
284,Emergency,40 - 49,64.9,63.0,65.8,63.9,0.9,4,65.3,63.0,64.1,66.5,1.2
285,Emergency,50 - 59,81.7,84.0,82.6,80.7,0.9,4,81.3,84.0,80.2,82.5,1.2
286,Emergency,60 - 69,100.1,101.0,101.1,99.2,0.9,4,101.4,101.0,100.2,102.5,1.2
287,Emergency,70 - 79,135.9,139.0,136.8,134.9,0.9,4,134.6,139.0,133.4,135.7,1.2
288,Emergency,80 - 89,100.5,101.0,101.4,99.5,0.9,4,100.5,101.0,99.3,101.7,1.2
289,Emergency,90 - 99,24.0,25.0,24.9,23.0,0.9,4,24.3,25.0,23.1,25.5,1.2
290,Urgent,0 - 9,2.2,1.0,3.2,1.3,0.9,4,1.4,1.0,0.2,2.5,1.2
291,Urgent,10 - 19,3.5,2.0,4.5,2.6,0.9,4,4.1,2.0,2.9,5.2,1.2
292,Urgent,20 - 29,1.8,1.0,2.7,0.8,0.9,4,1.5,1.0,0.3,2.6,1.2
293,Urgent,30 - 39,3.4,6.0,4.3,2.4,0.9,4,2.6,6.0,1.4,3.8,1.2
294,Urgent,40 - 49,9.9,13.0,10.8,9.0,0.9,4,9.8,13.0,8.6,10.9,1.2
295,Urgent,50 - 59,27.6,30.0,28.5,26.6,0.9,4,28.6,30.0,27.4,29.8,1.2
296,Urgent,60 - 69,52.3,56.0,53.2,51.3,0.9,4,51.3,56.0,50.1,52.5,1.2
297,Urgent,70 - 79,51.8,52.0,52.8,50.9,0.9,4,52.7,52.0,51.5,53.9,1.2
298,Urgent,80 - 89,31.6,31.0,32.5,30.6,0.9,4,31.2,31.0,30.0,32.3,1.2
299,Urgent,90 - 99,3.3,4.0,4.2,2.3,0.9,4,4.2,4.0,3.0,5.4,1.2
300,Elective,0 - 9,1.3,0.0,2.3,0.4,0.9,4,1.7,0.0,0.5,2.9,1.2
301,Elective,10 - 19,1.7,1.0,2.6,0.7,0.9,4,0.6,1.0,-0.6,1.8,1.2
302,Elective,20 - 29,-0.8,1.0,0.1,-1.8,0.9,4,-1.7,1.0,-2.9,-0.5,1.2
303,Elective,30 - 39,11.1,11.0,12.1,10.2,0.9,4,11.4,11.0,10.2,12.6,1.2
304,Elective,40 - 49,14.2,17.0,15.2,13.3,0.9,4,14.0,17.0,12.9,15.2,1.2
305,Elective,50 - 59,38.1,36.0,39.0,37.1,0.9,4,37.1,36.0,35.9,38.2,1.2
306,Elective,60 - 69,57.3,56.0,58.3,56.4,0.9,4,58.3,56.0,57.1,59.5,1.2
307,Elective,70 - 79,51.3,52.0,52.2,50.3,0.9,4,50.5,52.0,49.4,51.7,1.2
308,Elective,80 - 89,28.6,29.0,29.6,27.7,0.9,4,29.7,29.0,28.5,30.9,1.2
309,Elective,90 - 99,4.7,4.0,5.7,3.8,0.9,4,5.7,4.0,4.5,6.8,1.2
310,Newborn,0 - 9,1.5,0.0,2.4,0.5,0.9,4,0.6,0.0,-0.6,1.8,1.2
311,Newborn,10 - 19,-0.5,0.0,0.4,-1.4,0.9,4,-0.9,0.0,-2.1,0.2,1.2
312,Newborn,20 - 29,0.5,0.0,1.4,-0.5,0.9,4,-1.3,0.0,-2.5,-0.1,1.2
313,Newborn,30 - 39,-2.0,0.0,-1.1,-3.0,0.9,4,-0.7,0.0,-1.8,0.5,1.2
314,Newborn,40 - 49,3.7,0.0,4.7,2.8,0.9,4,4.6,0.0,3.4,5.7,1.2
315,Newborn,50 - 59,-5.0,0.0,-4.0,-5.9,0.9,4,-5.9,0.0,-7.0,-4.7,1.2
316,Newborn,60 - 69,-2.5,0.0,-1.6,-3.5,0.9,4,-3.2,0.0,-4.4,-2.1,1.2
317,Newborn,70 - 79,-1.5,0.0,-0.5,-2.4,0.9,4,-1.4,0.0,-2.6,-0.3,1.2
318,Newborn,80 - 89,-0.7,0.0,0.2,-1.7,0.9,4,-0.8,0.0,-2.0,0.4,1.2
319,Newborn,90 - 99,-0.4,0.0,0.6,-1.3,0.9,4,-1.2,0.0,-2.3,0.0,1.2
320,Not Available,0 - 9,0.5,0.0,1.5,-0.4,0.9,4,-0.1,0.0,-1.2,1.1,1.2
321,Not Available,10 - 19,-0.1,0.0,0.9,-1.0,0.9,4,-0.7,0.0,-1.9,0.5,1.2
322,Not Available,20 - 29,-1.7,1.0,-0.7,-2.6,0.9,4,-2.5,1.0,-3.7,-1.3,1.2
323,Not Available,30 - 39,2.2,3.0,3.1,1.3,0.9,4,3.0,3.0,1.9,4.2,1.2
324,Not Available,40 - 49,7.3,5.0,8.3,6.4,0.9,4,7.4,5.0,6.2,8.5,1.2
325,Not Available,50 - 59,7.3,9.0,8.2,6.4,0.9,4,7.4,9.0,6.2,8.6,1.2
326,Not Available,60 - 69,7.6,9.0,8.6,6.7,0.9,4,6.9,9.0,5.8,8.1,1.2
327,Not Available,70 - 79,16.6,18.0,17.5,15.7,0.9,4,16.3,18.0,15.1,17.5,1.2
328,Not Available,80 - 89,13.3,13.0,14.3,12.4,0.9,4,12.9,13.0,11.8,14.1,1.2
329,Not Available,90 - 99,1.1,2.0,2.0,0.1,0.9,4,0.4,2.0,-0.8,1.6,1.2
330,Trauma Center,0 - 9,0.8,0.0,1.8,-0.1,0.9,4,1.1,0.0,-0.0,2.3,1.2
331,Trauma Center,10 - 19,3.6,0.0,4.6,2.7,0.9,4,4.9,0.0,3.7,6.0,1.2
332,Trauma Center,20 - 29,-0.6,0.0,0.3,-1.6,0.9,4,0.8,0.0,-0.4,2.0,1.2
333,Trauma Center,30 - 39,0.3,0.0,1.3,-0.6,0.9,4,1.8,0.0,0.6,2.9,1.2
334,Trauma Center,40 - 49,1.3,0.0,2.3,0.4,0.9,4,2.0,0.0,0.8,3.2,1.2
335,Trauma Center,50 - 59,-1.2,0.0,-0.2,-2.1,0.9,4,-0.8,0.0,-2.0,0.4,1.2
336,Trauma Center,60 - 69,1.8,0.0,2.8,0.9,0.9,4,2.8,0.0,1.6,4.0,1.2
337,Trauma Center,70 - 79,-2.2,0.0,-1.3,-3.2,0.9,4,-2.7,0.0,-3.9,-1.5,1.2
338,Trauma Center,80 - 89,0.3,0.0,1.2,-0.6,0.9,4,0.1,0.0,-1.1,1.2,1.2
339,Trauma Center,90 - 99,-5.4,0.0,-4.5,-6.4,0.9,4,-6.7,0.0,-7.9,-5.5,1.2
340,Not Mapped,0 - 9,-0.8,0.0,0.1,-1.8,0.9,4,-1.3,0.0,-2.4,-0.1,1.2
341,Not Mapped,10 - 19,3.7,0.0,4.6,2.7,0.9,4,1.2,0.0,0.0,2.4,1.2
342,Not Mapped,20 - 29,-3.1,0.0,-2.2,-4.1,0.9,4,-3.7,0.0,-4.9,-2.5,1.2
343,Not Mapped,30 - 39,0.8,0.0,1.8,-0.1,0.9,4,-0.4,0.0,-1.6,0.8,1.2
344,Not Mapped,40 - 49,2.3,0.0,3.2,1.3,0.9,4,3.6,0.0,2.5,4.8,1.2
345,Not Mapped,50 - 59,-4.6,1.0,-3.7,-5.6,0.9,4,-5.4,1.0,-6.6,-4.3,1.2
346,Not Mapped,60 - 69,1.3,0.0,2.3,0.4,0.9,4,1.0,0.0,-0.1,2.2,1.2
347,Not Mapped,70 - 79,0.7,1.0,1.7,-0.2,0.9,4,1.0,1.0,-0.2,2.1,1.2
348,Not Mapped,80 - 89,-2.3,0.0,-1.3,-3.2,0.9,4,-0.6,0.0,-1.8,0.6,1.2
349,Not Mapped,90 - 99,-3.8,0.0,-2.8,-4.7,0.9,4,-3.6,0.0,-4.7,-2.4,1.2
350,Emergency,0 - 9,2.2,2.0,3.0,1.5,0.8,5,1.3,2.0,0.3,2.2,0.9
351,Emergency,10 - 19,5.4,4.0,6.2,4.6,0.8,5,4.9,4.0,4.0,5.9,0.9
352,Emergency,20 - 29,1.7,4.0,2.5,0.9,0.8,5,1.3,4.0,0.3,2.2,0.9
353,Emergency,30 - 39,9.2,12.0,10.0,8.4,0.8,5,8.8,12.0,7.8,9.7,0.9
354,Emergency,40 - 49,64.9,63.0,65.6,64.1,0.8,5,64.9,63.0,63.9,65.8,0.9
355,Emergency,50 - 59,81.9,84.0,82.7,81.1,0.8,5,81.7,84.0,80.7,82.6,0.9
356,Emergency,60 - 69,100.9,101.0,101.7,100.1,0.8,5,100.1,101.0,99.2,101.1,0.9
357,Emergency,70 - 79,136.3,139.0,137.1,135.5,0.8,5,135.9,139.0,134.9,136.8,0.9
358,Emergency,80 - 89,100.4,101.0,101.2,99.7,0.8,5,100.5,101.0,99.5,101.4,0.9
359,Emergency,90 - 99,24.5,25.0,25.3,23.7,0.8,5,24.0,25.0,23.0,24.9,0.9
360,Urgent,0 - 9,1.1,1.0,1.9,0.3,0.8,5,2.2,1.0,1.3,3.2,0.9
361,Urgent,10 - 19,3.1,2.0,3.9,2.3,0.8,5,3.5,2.0,2.6,4.5,0.9
362,Urgent,20 - 29,3.0,1.0,3.8,2.2,0.8,5,1.8,1.0,0.8,2.7,0.9
363,Urgent,30 - 39,3.5,6.0,4.3,2.8,0.8,5,3.4,6.0,2.4,4.3,0.9
364,Urgent,40 - 49,10.5,13.0,11.2,9.7,0.8,5,9.9,13.0,9.0,10.8,0.9
365,Urgent,50 - 59,28.5,30.0,29.3,27.7,0.8,5,27.6,30.0,26.6,28.5,0.9
366,Urgent,60 - 69,53.9,56.0,54.6,53.1,0.8,5,52.3,56.0,51.3,53.2,0.9
367,Urgent,70 - 79,51.5,52.0,52.2,50.7,0.8,5,51.8,52.0,50.9,52.8,0.9
368,Urgent,80 - 89,31.3,31.0,32.1,30.5,0.8,5,31.6,31.0,30.6,32.5,0.9
369,Urgent,90 - 99,3.1,4.0,3.9,2.3,0.8,5,3.3,4.0,2.3,4.2,0.9
370,Elective,0 - 9,1.0,0.0,1.7,0.2,0.8,5,1.3,0.0,0.4,2.3,0.9
371,Elective,10 - 19,0.7,1.0,1.5,-0.0,0.8,5,1.7,1.0,0.7,2.6,0.9
372,Elective,20 - 29,-0.2,1.0,0.6,-1.0,0.8,5,-0.8,1.0,-1.8,0.1,0.9
373,Elective,30 - 39,11.3,11.0,12.0,10.5,0.8,5,11.1,11.0,10.2,12.1,0.9
374,Elective,40 - 49,13.8,17.0,14.5,13.0,0.8,5,14.2,17.0,13.3,15.2,0.9
375,Elective,50 - 59,36.8,36.0,37.6,36.0,0.8,5,38.1,36.0,37.1,39.0,0.9
376,Elective,60 - 69,59.8,56.0,60.6,59.0,0.8,5,57.3,56.0,56.4,58.3,0.9
377,Elective,70 - 79,51.7,52.0,52.5,50.9,0.8,5,51.3,52.0,50.3,52.2,0.9
378,Elective,80 - 89,28.6,29.0,29.4,27.8,0.8,5,28.6,29.0,27.7,29.6,0.9
379,Elective,90 - 99,3.9,4.0,4.7,3.2,0.8,5,4.7,4.0,3.8,5.7,0.9
380,Newborn,0 - 9,1.8,0.0,2.6,1.0,0.8,5,1.5,0.0,0.5,2.4,0.9
381,Newborn,10 - 19,-0.5,0.0,0.3,-1.3,0.8,5,-0.5,0.0,-1.4,0.4,0.9
382,Newborn,20 - 29,1.0,0.0,1.7,0.2,0.8,5,0.5,0.0,-0.5,1.4,0.9
383,Newborn,30 - 39,-1.5,0.0,-0.7,-2.3,0.8,5,-2.0,0.0,-3.0,-1.1,0.9
384,Newborn,40 - 49,3.4,0.0,4.2,2.6,0.8,5,3.7,0.0,2.8,4.7,0.9
385,Newborn,50 - 59,-4.6,0.0,-3.8,-5.3,0.8,5,-5.0,0.0,-5.9,-4.0,0.9
386,Newborn,60 - 69,-3.3,0.0,-2.5,-4.1,0.8,5,-2.5,0.0,-3.5,-1.6,0.9
387,Newborn,70 - 79,-2.1,0.0,-1.3,-2.9,0.8,5,-1.5,0.0,-2.4,-0.5,0.9
388,Newborn,80 - 89,-0.3,0.0,0.5,-1.0,0.8,5,-0.7,0.0,-1.7,0.2,0.9
389,Newborn,90 - 99,-0.3,0.0,0.4,-1.1,0.8,5,-0.4,0.0,-1.3,0.6,0.9
390,Not Available,0 - 9,0.3,0.0,1.1,-0.4,0.8,5,0.5,0.0,-0.4,1.5,0.9
391,Not Available,10 - 19,0.1,0.0,0.9,-0.7,0.8,5,-0.1,0.0,-1.0,0.9,0.9
392,Not Available,20 - 29,-1.5,1.0,-0.7,-2.2,0.8,5,-1.7,1.0,-2.6,-0.7,0.9
393,Not Available,30 - 39,3.6,3.0,4.4,2.8,0.8,5,2.2,3.0,1.3,3.1,0.9
394,Not Available,40 - 49,6.6,5.0,7.4,5.8,0.8,5,7.3,5.0,6.4,8.3,0.9
395,Not Available,50 - 59,8.5,9.0,9.3,7.7,0.8,5,7.3,9.0,6.4,8.2,0.9
396,Not Available,60 - 69,6.6,9.0,7.4,5.8,0.8,5,7.6,9.0,6.7,8.6,0.9
397,Not Available,70 - 79,17.2,18.0,18.0,16.4,0.8,5,16.6,18.0,15.7,17.5,0.9
398,Not Available,80 - 89,11.9,13.0,12.7,11.1,0.8,5,13.3,13.0,12.4,14.3,0.9
399,Not Available,90 - 99,1.4,2.0,2.2,0.6,0.8,5,1.1,2.0,0.1,2.0,0.9
400,Trauma Center,0 - 9,1.2,0.0,2.0,0.4,0.8,5,0.8,0.0,-0.1,1.8,0.9
401,Trauma Center,10 - 19,3.9,0.0,4.7,3.2,0.8,5,3.6,0.0,2.7,4.6,0.9
402,Trauma Center,20 - 29,1.3,0.0,2.1,0.5,0.8,5,-0.6,0.0,-1.6,0.3,0.9
403,Trauma Center,30 - 39,0.6,0.0,1.4,-0.2,0.8,5,0.3,0.0,-0.6,1.3,0.9
404,Trauma Center,40 - 49,1.0,0.0,1.8,0.2,0.8,5,1.3,0.0,0.4,2.3,0.9
405,Trauma Center,50 - 59,-0.2,0.0,0.6,-1.0,0.8,5,-1.2,0.0,-2.1,-0.2,0.9
406,Trauma Center,60 - 69,1.1,0.0,1.8,0.3,0.8,5,1.8,0.0,0.9,2.8,0.9
407,Trauma Center,70 - 79,-2.1,0.0,-1.4,-2.9,0.8,5,-2.2,0.0,-3.2,-1.3,0.9
408,Trauma Center,80 - 89,-0.1,0.0,0.6,-0.9,0.8,5,0.3,0.0,-0.6,1.2,0.9
409,Trauma Center,90 - 99,-3.9,0.0,-3.1,-4.7,0.8,5,-5.4,0.0,-6.4,-4.5,0.9
410,Not Mapped,0 - 9,-1.6,0.0,-0.8,-2.4,0.8,5,-0.8,0.0,-1.8,0.1,0.9
411,Not Mapped,10 - 19,3.1,0.0,3.9,2.3,0.8,5,3.7,0.0,2.7,4.6,0.9
412,Not Mapped,20 - 29,-3.3,0.0,-2.5,-4.0,0.8,5,-3.1,0.0,-4.1,-2.2,0.9
413,Not Mapped,30 - 39,0.5,0.0,1.3,-0.3,0.8,5,0.8,0.0,-0.1,1.8,0.9
414,Not Mapped,40 - 49,1.1,0.0,1.9,0.3,0.8,5,2.3,0.0,1.3,3.2,0.9
415,Not Mapped,50 - 59,-3.8,1.0,-3.1,-4.6,0.8,5,-4.6,1.0,-5.6,-3.7,0.9
416,Not Mapped,60 - 69,0.9,0.0,1.7,0.1,0.8,5,1.3,0.0,0.4,2.3,0.9
417,Not Mapped,70 - 79,0.8,1.0,1.6,0.0,0.8,5,0.7,1.0,-0.2,1.7,0.9
418,Not Mapped,80 - 89,-1.3,0.0,-0.5,-2.1,0.8,5,-2.3,0.0,-3.2,-1.3,0.9
419,Not Mapped,90 - 99,-2.5,0.0,-1.7,-3.2,0.8,5,-3.8,0.0,-4.7,-2.8,0.9
420,Emergency,0 - 9,2.9,2.0,3.5,2.2,0.7,6,2.2,2.0,1.5,3.0,0.8
421,Emergency,10 - 19,4.7,4.0,5.3,4.0,0.7,6,5.4,4.0,4.6,6.2,0.8
422,Emergency,20 - 29,2.1,4.0,2.8,1.4,0.7,6,1.7,4.0,0.9,2.5,0.8
423,Emergency,30 - 39,8.8,12.0,9.5,8.2,0.7,6,9.2,12.0,8.4,10.0,0.8
424,Emergency,40 - 49,64.9,63.0,65.5,64.2,0.7,6,64.9,63.0,64.1,65.6,0.8
425,Emergency,50 - 59,82.1,84.0,82.7,81.4,0.7,6,81.9,84.0,81.1,82.7,0.8
426,Emergency,60 - 69,101.0,101.0,101.7,100.3,0.7,6,100.9,101.0,100.1,101.7,0.8
427,Emergency,70 - 79,135.9,139.0,136.6,135.2,0.7,6,136.3,139.0,135.5,137.1,0.8
428,Emergency,80 - 89,100.5,101.0,101.1,99.8,0.7,6,100.4,101.0,99.7,101.2,0.8
429,Emergency,90 - 99,24.6,25.0,25.3,23.9,0.7,6,24.5,25.0,23.7,25.3,0.8
430,Urgent,0 - 9,2.3,1.0,3.0,1.6,0.7,6,1.1,1.0,0.3,1.9,0.8
431,Urgent,10 - 19,2.8,2.0,3.5,2.2,0.7,6,3.1,2.0,2.3,3.9,0.8
432,Urgent,20 - 29,2.3,1.0,3.0,1.6,0.7,6,3.0,1.0,2.2,3.8,0.8
433,Urgent,30 - 39,4.2,6.0,4.8,3.5,0.7,6,3.5,6.0,2.8,4.3,0.8
434,Urgent,40 - 49,10.7,13.0,11.3,10.0,0.7,6,10.5,13.0,9.7,11.2,0.8
435,Urgent,50 - 59,29.1,30.0,29.7,28.4,0.7,6,28.5,30.0,27.7,29.3,0.8
436,Urgent,60 - 69,53.5,56.0,54.2,52.9,0.7,6,53.9,56.0,53.1,54.6,0.8
437,Urgent,70 - 79,52.0,52.0,52.7,51.3,0.7,6,51.5,52.0,50.7,52.2,0.8
438,Urgent,80 - 89,30.4,31.0,31.1,29.7,0.7,6,31.3,31.0,30.5,32.1,0.8
439,Urgent,90 - 99,1.0,4.0,1.7,0.3,0.7,6,3.1,4.0,2.3,3.9,0.8
440,Elective,0 - 9,2.2,0.0,2.9,1.5,0.7,6,1.0,0.0,0.2,1.7,0.8
441,Elective,10 - 19,0.7,1.0,1.4,0.1,0.7,6,0.7,1.0,-0.0,1.5,0.8
442,Elective,20 - 29,-0.6,1.0,0.0,-1.3,0.7,6,-0.2,1.0,-1.0,0.6,0.8
443,Elective,30 - 39,11.4,11.0,12.0,10.7,0.7,6,11.3,11.0,10.5,12.0,0.8
444,Elective,40 - 49,13.0,17.0,13.7,12.3,0.7,6,13.8,17.0,13.0,14.5,0.8
445,Elective,50 - 59,36.6,36.0,37.3,35.9,0.7,6,36.8,36.0,36.0,37.6,0.8
446,Elective,60 - 69,57.7,56.0,58.4,57.1,0.7,6,59.8,56.0,59.0,60.6,0.8
447,Elective,70 - 79,51.8,52.0,52.5,51.1,0.7,6,51.7,52.0,50.9,52.5,0.8
448,Elective,80 - 89,27.9,29.0,28.6,27.3,0.7,6,28.6,29.0,27.8,29.4,0.8
449,Elective,90 - 99,2.5,4.0,3.1,1.8,0.7,6,3.9,4.0,3.2,4.7,0.8
450,Newborn,0 - 9,1.6,0.0,2.3,1.0,0.7,6,1.8,0.0,1.0,2.6,0.8
451,Newborn,10 - 19,-0.1,0.0,0.6,-0.8,0.7,6,-0.5,0.0,-1.3,0.3,0.8
452,Newborn,20 - 29,0.6,0.0,1.3,-0.1,0.7,6,1.0,0.0,0.2,1.7,0.8
453,Newborn,30 - 39,-0.7,0.0,-0.1,-1.4,0.7,6,-1.5,0.0,-2.3,-0.7,0.8
454,Newborn,40 - 49,2.9,0.0,3.6,2.2,0.7,6,3.4,0.0,2.6,4.2,0.8
455,Newborn,50 - 59,-4.2,0.0,-3.5,-4.8,0.7,6,-4.6,0.0,-5.3,-3.8,0.8
456,Newborn,60 - 69,-2.0,0.0,-1.4,-2.7,0.7,6,-3.3,0.0,-4.1,-2.5,0.8
457,Newborn,70 - 79,-1.8,0.0,-1.1,-2.5,0.7,6,-2.1,0.0,-2.9,-1.3,0.8
458,Newborn,80 - 89,0.5,0.0,1.2,-0.2,0.7,6,-0.3,0.0,-1.0,0.5,0.8
459,Newborn,90 - 99,0.2,0.0,0.8,-0.5,0.7,6,-0.3,0.0,-1.1,0.4,0.8
460,Not Available,0 - 9,0.7,0.0,1.3,-0.0,0.7,6,0.3,0.0,-0.4,1.1,0.8
461,Not Available,10 - 19,-0.2,0.0,0.5,-0.9,0.7,6,0.1,0.0,-0.7,0.9,0.8
462,Not Available,20 - 29,-1.6,1.0,-0.9,-2.3,0.7,6,-1.5,1.0,-2.2,-0.7,0.8
463,Not Available,30 - 39,3.6,3.0,4.3,2.9,0.7,6,3.6,3.0,2.8,4.4,0.8
464,Not Available,40 - 49,5.8,5.0,6.4,5.1,0.7,6,6.6,5.0,5.8,7.4,0.8
465,Not Available,50 - 59,8.6,9.0,9.3,7.9,0.7,6,8.5,9.0,7.7,9.3,0.8
466,Not Available,60 - 69,7.0,9.0,7.7,6.3,0.7,6,6.6,9.0,5.8,7.4,0.8
467,Not Available,70 - 79,16.3,18.0,17.0,15.6,0.7,6,17.2,18.0,16.4,18.0,0.8
468,Not Available,80 - 89,11.9,13.0,12.6,11.3,0.7,6,11.9,13.0,11.1,12.7,0.8
469,Not Available,90 - 99,1.6,2.0,2.3,0.9,0.7,6,1.4,2.0,0.6,2.2,0.8
470,Trauma Center,0 - 9,1.7,0.0,2.3,1.0,0.7,6,1.2,0.0,0.4,2.0,0.8
471,Trauma Center,10 - 19,3.8,0.0,4.5,3.1,0.7,6,3.9,0.0,3.2,4.7,0.8
472,Trauma Center,20 - 29,1.6,0.0,2.3,0.9,0.7,6,1.3,0.0,0.5,2.1,0.8
473,Trauma Center,30 - 39,-0.2,0.0,0.4,-0.9,0.7,6,0.6,0.0,-0.2,1.4,0.8
474,Trauma Center,40 - 49,1.9,0.0,2.6,1.2,0.7,6,1.0,0.0,0.2,1.8,0.8
475,Trauma Center,50 - 59,1.7,0.0,2.4,1.0,0.7,6,-0.2,0.0,-1.0,0.6,0.8
476,Trauma Center,60 - 69,1.2,0.0,1.9,0.5,0.7,6,1.1,0.0,0.3,1.8,0.8
477,Trauma Center,70 - 79,-1.7,0.0,-1.0,-2.4,0.7,6,-2.1,0.0,-2.9,-1.4,0.8
478,Trauma Center,80 - 89,0.1,0.0,0.8,-0.6,0.7,6,-0.1,0.0,-0.9,0.6,0.8
479,Trauma Center,90 - 99,-1.6,0.0,-1.0,-2.3,0.7,6,-3.9,0.0,-4.7,-3.1,0.8
480,Not Mapped,0 - 9,-2.7,0.0,-2.0,-3.4,0.7,6,-1.6,0.0,-2.4,-0.8,0.8
481,Not Mapped,10 - 19,3.5,0.0,4.2,2.8,0.7,6,3.1,0.0,2.3,3.9,0.8
482,Not Mapped,20 - 29,-3.0,0.0,-2.3,-3.7,0.7,6,-3.3,0.0,-4.0,-2.5,0.8
483,Not Mapped,30 - 39,0.4,0.0,1.1,-0.2,0.7,6,0.5,0.0,-0.3,1.3,0.8
484,Not Mapped,40 - 49,3.2,0.0,3.9,2.5,0.7,6,1.1,0.0,0.3,1.9,0.8
485,Not Mapped,50 - 59,-1.0,1.0,-0.3,-1.7,0.7,6,-3.8,1.0,-4.6,-3.1,0.8
486,Not Mapped,60 - 69,0.9,0.0,1.5,0.2,0.7,6,0.9,0.0,0.1,1.7,0.8
487,Not Mapped,70 - 79,-0.6,1.0,0.1,-1.3,0.7,6,0.8,1.0,0.0,1.6,0.8
488,Not Mapped,80 - 89,-2.0,0.0,-1.3,-2.7,0.7,6,-1.3,0.0,-2.1,-0.5,0.8
489,Not Mapped,90 - 99,-2.1,0.0,-1.4,-2.8,0.7,6,-2.5,0.0,-3.2,-1.7,0.8
