,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
266,40 - 49,20-29,28.7,26.0,29.6,27.7,0.9,4,28.3,26.0,27.1,29.5,1.2
267,40 - 49,30-39,3.9,3.0,4.8,2.9,0.9,4,4.2,3.0,3.0,5.4,1.2
268,40 - 49,40-49,-2.4,0.0,-1.5,-3.4,0.9,4,-1.5,0.0,-2.7,-0.3,1.2
269,40 - 49,50-89,-0.3,1.0,0.6,-1.3,0.9,4,-0.2,1.0,-1.4,1.0,1.2
270,50 - 59,1-9,33.8,32.0,34.7,32.8,0.9,4,33.8,32.0,32.6,35.0,1.2
271,50 - 59,10-19,80.8,80.0,81.7,79.9,0.9,4,79.0,80.0,77.8,80.2,1.2
272,50 - 59,20-29,33.4,33.0,34.4,32.5,0.9,4,33.4,33.0,32.3,34.6,1.2
273,50 - 59,30-39,11.4,10.0,12.3,10.4,0.9,4,12.3,10.0,11.1,13.5,1.2
274,50 - 59,40-49,1.5,3.0,2.4,0.5,0.9,4,0.6,3.0,-0.5,1.8,1.2
275,50 - 59,50-89,0.1,0.0,1.1,-0.8,0.9,4,1.2,0.0,-0.0,2.4,1.2
276,60 - 69,1-9,37.4,36.0,38.4,36.5,0.9,4,37.5,36.0,36.3,38.7,1.2
277,60 - 69,10-19,88.9,89.0,89.8,87.9,0.9,4,89.1,89.0,87.9,90.2,1.2
278,60 - 69,20-29,59.2,58.0,60.1,58.3,0.9,4,59.6,58.0,58.4,60.8,1.2
279,60 - 69,30-39,13.3,15.0,14.3,12.4,0.9,4,14.5,15.0,13.3,15.7,1.2
280,60 - 69,40-49,4.9,2.0,5.8,3.9,0.9,4,5.6,2.0,4.5,6.8,1.2
281,60 - 69,50-89,3.0,2.0,3.9,2.1,0.9,4,3.1,2.0,1.9,4.2,1.2
282,70 - 79,1-9,45.4,50.0,46.4,44.5,0.9,4,46.9,50.0,45.7,48.1,1.2
283,70 - 79,10-19,145.3,145.0,146.3,144.4,0.9,4,145.4,145.0,144.2,146.6,1.2
284,70 - 79,20-29,43.8,46.0,44.7,42.8,0.9,4,43.2,46.0,42.1,44.4,1.2
285,70 - 79,30-39,11.6,12.0,12.6,10.7,0.9,4,11.3,12.0,10.1,12.5,1.2
286,70 - 79,40-49,1.2,1.0,2.1,0.2,0.9,4,0.2,1.0,-1.0,1.4,1.2
287,70 - 79,50-89,1.0,1.0,1.9,0.1,0.9,4,1.0,1.0,-0.2,2.2,1.2
288,80 - 89,1-9,41.8,41.0,42.8,40.9,0.9,4,42.1,41.0,40.9,43.2,1.2
289,80 - 89,10-19,102.1,101.0,103.1,101.2,0.9,4,101.6,101.0,100.5,102.8,1.2
290,80 - 89,20-29,35.9,31.0,36.8,34.9,0.9,4,35.7,31.0,34.5,36.9,1.2
291,80 - 89,30-39,-1.2,2.0,-0.3,-2.2,0.9,4,-1.7,2.0,-2.9,-0.5,1.2
292,80 - 89,40-49,2.7,1.0,3.7,1.8,0.9,4,2.7,1.0,1.5,3.8,1.2
293,80 - 89,50-89,-0.7,0.0,0.2,-1.7,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
294,90 - 99,1-9,10.8,10.0,11.8,9.9,0.9,4,10.3,10.0,9.1,11.4,1.2
295,90 - 99,10-19,13.5,10.0,14.4,12.5,0.9,4,13.9,10.0,12.8,15.1,1.2
296,90 - 99,20-29,7.1,6.0,8.0,6.1,0.9,4,7.4,6.0,6.2,8.5,1.2
297,90 - 99,30-39,2.3,1.0,3.3,1.4,0.9,4,2.5,1.0,1.3,3.7,1.2
298,90 - 99,40-49,1.1,0.0,2.1,0.2,0.9,4,-0.5,0.0,-1.7,0.7,1.2
299,90 - 99,50-89,1.0,0.0,2.0,0.1,0.9,4,1.0,0.0,-0.2,2.2,1.2
300,0 - 9,1-9,3.0,4.0,3.8,2.2,0.8,5,4.0,4.0,3.0,4.9,0.9
301,0 - 9,10-19,0.3,0.0,1.1,-0.4,0.8,5,0.8,0.0,-0.2,1.7,0.9
302,0 - 9,20-29,1.8,0.0,2.6,1.0,0.8,5,1.8,0.0,0.8,2.7,0.9
303,0 - 9,30-39,-2.0,0.0,-1.2,-2.7,0.8,5,-2.4,0.0,-3.3,-1.4,0.9
304,0 - 9,40-49,-1.2,0.0,-0.4,-1.9,0.8,5,-1.5,0.0,-2.4,-0.6,0.9
305,0 - 9,50-89,-0.5,0.0,0.3,-1.3,0.8,5,-0.8,0.0,-1.8,0.1,0.9
306,10 - 19,1-9,1.4,3.0,2.2,0.6,0.8,5,-0.6,3.0,-1.5,0.3,0.9
307,10 - 19,10-19,2.6,1.0,3.4,1.8,0.8,5,2.3,1.0,1.4,3.2,0.9
308,10 - 19,20-29,-0.5,0.0,0.2,-1.3,0.8,5,-2.4,0.0,-3.3,-1.5,0.9
309,10 - 19,30-39,2.7,0.0,3.5,1.9,0.8,5,2.9,0.0,2.0,3.8,0.9
310,10 - 19,40-49,0.8,0.0,1.6,0.0,0.8,5,0.4,0.0,-0.6,1.3,0.9
311,10 - 19,50-89,2.9,0.0,3.7,2.1,0.8,5,3.0,0.0,2.1,4.0,0.9
312,20 - 29,1-9,7.9,11.0,8.7,7.1,0.8,5,7.6,11.0,6.6,8.5,0.9
313,20 - 29,10-19,6.9,5.0,7.7,6.1,0.8,5,7.6,5.0,6.6,8.5,0.9
314,20 - 29,20-29,-2.7,2.0,-1.9,-3.4,0.8,5,-1.1,2.0,-2.0,-0.2,0.9
315,20 - 29,30-39,-1.0,1.0,-0.2,-1.8,0.8,5,-0.1,1.0,-1.0,0.9,0.9
316,20 - 29,40-49,1.8,0.0,2.6,1.0,0.8,5,0.4,0.0,-0.5,1.4,0.9
317,20 - 29,50-89,2.8,0.0,3.6,2.0,0.8,5,3.4,0.0,2.5,4.4,0.9
318,30 - 39,1-9,12.7,11.0,13.5,11.9,0.8,5,14.0,11.0,13.1,15.0,0.9
319,30 - 39,10-19,20.8,20.0,21.5,20.0,0.8,5,20.9,20.0,19.9,21.8,0.9
320,30 - 39,20-29,9.1,9.0,9.9,8.3,0.8,5,8.9,9.0,7.9,9.8,0.9
321,30 - 39,30-39,1.9,2.0,2.7,1.1,0.8,5,1.2,2.0,0.2,2.1,0.9
322,30 - 39,40-49,-1.8,0.0,-1.1,-2.6,0.8,5,-2.3,0.0,-3.3,-1.4,0.9
323,30 - 39,50-89,0.2,1.0,1.0,-0.6,0.8,5,0.3,1.0,-0.6,1.3,0.9
324,40 - 49,1-9,25.2,27.0,26.0,24.4,0.8,5,25.5,27.0,24.6,26.5,0.9
325,40 - 49,10-19,53.3,55.0,54.1,52.6,0.8,5,53.3,55.0,52.3,54.2,0.9
326,40 - 49,20-29,27.4,26.0,28.2,26.6,0.8,5,28.7,26.0,27.7,29.6,0.9
327,40 - 49,30-39,4.0,3.0,4.8,3.2,0.8,5,3.9,3.0,2.9,4.8,0.9
328,40 - 49,40-49,-2.0,0.0,-1.2,-2.8,0.8,5,-2.4,0.0,-3.4,-1.5,0.9
329,40 - 49,50-89,-0.2,1.0,0.6,-1.0,0.8,5,-0.3,1.0,-1.3,0.6,0.9
330,50 - 59,1-9,34.1,32.0,34.9,33.3,0.8,5,33.8,32.0,32.8,34.7,0.9
331,50 - 59,10-19,80.5,80.0,81.3,79.7,0.8,5,80.8,80.0,79.9,81.7,0.9
332,50 - 59,20-29,34.3,33.0,35.1,33.5,0.8,5,33.4,33.0,32.5,34.4,0.9
333,50 - 59,30-39,10.8,10.0,11.6,10.0,0.8,5,11.4,10.0,10.4,12.3,0.9
334,50 - 59,40-49,1.9,3.0,2.7,1.1,0.8,5,1.5,3.0,0.5,2.4,0.9
335,50 - 59,50-89,0.5,0.0,1.2,-0.3,0.8,5,0.1,0.0,-0.8,1.1,0.9
336,60 - 69,1-9,36.6,36.0,37.4,35.9,0.8,5,37.4,36.0,36.5,38.4,0.9
337,60 - 69,10-19,89.3,89.0,90.1,88.5,0.8,5,88.9,89.0,87.9,89.8,0.9
338,60 - 69,20-29,58.0,58.0,58.8,57.3,0.8,5,59.2,58.0,58.3,60.1,0.9
339,60 - 69,30-39,13.6,15.0,14.4,12.8,0.8,5,13.3,15.0,12.4,14.3,0.9
340,60 - 69,40-49,3.4,2.0,4.2,2.6,0.8,5,4.9,2.0,3.9,5.8,0.9
341,60 - 69,50-89,4.3,2.0,5.1,3.5,0.8,5,3.0,2.0,2.1,3.9,0.9
342,70 - 79,1-9,45.8,50.0,46.6,45.0,0.8,5,45.4,50.0,44.5,46.4,0.9
343,70 - 79,10-19,145.9,145.0,146.7,145.1,0.8,5,145.3,145.0,144.4,146.3,0.9
344,70 - 79,20-29,44.5,46.0,45.3,43.7,0.8,5,43.8,46.0,42.8,44.7,0.9
345,70 - 79,30-39,10.8,12.0,11.6,10.0,0.8,5,11.6,12.0,10.7,12.6,0.9
346,70 - 79,40-49,0.8,1.0,1.6,0.0,0.8,5,1.2,1.0,0.2,2.1,0.9
347,70 - 79,50-89,1.2,1.0,2.0,0.4,0.8,5,1.0,1.0,0.1,1.9,0.9
348,80 - 89,1-9,41.5,41.0,42.3,40.7,0.8,5,41.8,41.0,40.9,42.8,0.9
349,80 - 89,10-19,101.2,101.0,102.0,100.4,0.8,5,102.1,101.0,101.2,103.1,0.9
350,80 - 89,20-29,35.1,31.0,35.9,34.3,0.8,5,35.9,31.0,34.9,36.8,0.9
351,80 - 89,30-39,-0.3,2.0,0.5,-1.1,0.8,5,-1.2,2.0,-2.2,-0.3,0.9
352,80 - 89,40-49,2.5,1.0,3.2,1.7,0.8,5,2.7,1.0,1.8,3.7,0.9
353,80 - 89,50-89,-1.1,0.0,-0.3,-1.9,0.8,5,-0.7,0.0,-1.7,0.2,0.9
354,90 - 99,1-9,11.1,10.0,11.9,10.3,0.8,5,10.8,10.0,9.9,11.8,0.9
355,90 - 99,10-19,12.9,10.0,13.6,12.1,0.8,5,13.5,10.0,12.5,14.4,0.9
356,90 - 99,20-29,7.3,6.0,8.1,6.5,0.8,5,7.1,6.0,6.1,8.0,0.9
357,90 - 99,30-39,1.5,1.0,2.3,0.7,0.8,5,2.3,1.0,1.4,3.3,0.9
358,90 - 99,40-49,1.2,0.0,2.0,0.4,0.8,5,1.1,0.0,0.2,2.1,0.9
359,90 - 99,50-89,1.4,0.0,2.1,0.6,0.8,5,1.0,0.0,0.1,2.0,0.9
360,0 - 9,1-9,3.2,4.0,3.9,2.5,0.7,6,3.0,4.0,2.2,3.8,0.8
361,0 - 9,10-19,0.1,0.0,0.7,-0.6,0.7,6,0.3,0.0,-0.4,1.1,0.8
362,0 - 9,20-29,1.3,0.0,2.0,0.6,0.7,6,1.8,0.0,1.0,2.6,0.8
363,0 - 9,30-39,-1.7,0.0,-1.0,-2.4,0.7,6,-2.0,0.0,-2.7,-1.2,0.8
364,0 - 9,40-49,0.6,0.0,1.3,-0.0,0.7,6,-1.2,0.0,-1.9,-0.4,0.8
365,0 - 9,50-89,-0.5,0.0,0.2,-1.2,0.7,6,-0.5,0.0,-1.3,0.3,0.8
366,10 - 19,1-9,1.6,3.0,2.3,1.0,0.7,6,1.4,3.0,0.6,2.2,0.8
367,10 - 19,10-19,2.0,1.0,2.7,1.3,0.7,6,2.6,1.0,1.8,3.4,0.8
368,10 - 19,20-29,-0.7,0.0,-0.1,-1.4,0.7,6,-0.5,0.0,-1.3,0.2,0.8
369,10 - 19,30-39,2.8,0.0,3.4,2.1,0.7,6,2.7,0.0,1.9,3.5,0.8
370,10 - 19,40-49,1.4,0.0,2.1,0.8,0.7,6,0.8,0.0,0.0,1.6,0.8
371,10 - 19,50-89,2.3,0.0,3.0,1.7,0.7,6,2.9,0.0,2.1,3.7,0.8
372,20 - 29,1-9,9.1,11.0,9.8,8.5,0.7,6,7.9,11.0,7.1,8.7,0.8
373,20 - 29,10-19,6.9,5.0,7.6,6.2,0.7,6,6.9,5.0,6.1,7.7,0.8
374,20 - 29,20-29,-2.0,2.0,-1.4,-2.7,0.7,6,-2.7,2.0,-3.4,-1.9,0.8
375,20 - 29,30-39,0.5,1.0,1.1,-0.2,0.7,6,-1.0,1.0,-1.8,-0.2,0.8
376,20 - 29,40-49,2.2,0.0,2.9,1.6,0.7,6,1.8,0.0,1.0,2.6,0.8
377,20 - 29,50-89,2.4,0.0,3.1,1.7,0.7,6,2.8,0.0,2.0,3.6,0.8
378,30 - 39,1-9,13.0,11.0,13.6,12.3,0.7,6,12.7,11.0,11.9,13.5,0.8
379,30 - 39,10-19,21.4,20.0,22.1,20.7,0.7,6,20.8,20.0,20.0,21.5,0.8
380,30 - 39,20-29,9.3,9.0,10.0,8.6,0.7,6,9.1,9.0,8.3,9.9,0.8
381,30 - 39,30-39,2.4,2.0,3.1,1.7,0.7,6,1.9,2.0,1.1,2.7,0.8
382,30 - 39,40-49,-3.1,0.0,-2.5,-3.8,0.7,6,-1.8,0.0,-2.6,-1.1,0.8
383,30 - 39,50-89,0.5,1.0,1.1,-0.2,0.7,6,0.2,1.0,-0.6,1.0,0.8
384,40 - 49,1-9,25.2,27.0,25.9,24.5,0.7,6,25.2,27.0,24.4,26.0,0.8
385,40 - 49,10-19,53.0,55.0,53.7,52.4,0.7,6,53.3,55.0,52.6,54.1,0.8
386,40 - 49,20-29,28.0,26.0,28.6,27.3,0.7,6,27.4,26.0,26.6,28.2,0.8
387,40 - 49,30-39,4.2,3.0,4.9,3.6,0.7,6,4.0,3.0,3.2,4.8,0.8
388,40 - 49,40-49,-1.8,0.0,-1.2,-2.5,0.7,6,-2.0,0.0,-2.8,-1.2,0.8
389,40 - 49,50-89,0.1,1.0,0.7,-0.6,0.7,6,-0.2,1.0,-1.0,0.6,0.8
390,50 - 59,1-9,33.6,32.0,34.3,32.9,0.7,6,34.1,32.0,33.3,34.9,0.8
391,50 - 59,10-19,80.7,80.0,81.4,80.0,0.7,6,80.5,80.0,79.7,81.3,0.8
392,50 - 59,20-29,34.5,33.0,35.2,33.8,0.7,6,34.3,33.0,33.5,35.1,0.8
393,50 - 59,30-39,11.4,10.0,12.1,10.7,0.7,6,10.8,10.0,10.0,11.6,0.8
394,50 - 59,40-49,2.2,3.0,2.9,1.6,0.7,6,1.9,3.0,1.1,2.7,0.8
395,50 - 59,50-89,0.8,0.0,1.5,0.2,0.7,6,0.5,0.0,-0.3,1.2,0.8
396,60 - 69,1-9,36.8,36.0,37.5,36.2,0.7,6,36.6,36.0,35.9,37.4,0.8
397,60 - 69,10-19,90.8,89.0,91.5,90.1,0.7,6,89.3,89.0,88.5,90.1,0.8
398,60 - 69,20-29,58.8,58.0,59.5,58.2,0.7,6,58.0,58.0,57.3,58.8,0.8
399,60 - 69,30-39,14.2,15.0,14.9,13.5,0.7,6,13.6,15.0,12.8,14.4,0.8
400,60 - 69,40-49,3.9,2.0,4.6,3.3,0.7,6,3.4,2.0,2.6,4.2,0.8
401,60 - 69,50-89,3.9,2.0,4.6,3.2,0.7,6,4.3,2.0,3.5,5.1,0.8
402,70 - 79,1-9,46.5,50.0,47.2,45.9,0.7,6,45.8,50.0,45.0,46.6,0.8
403,70 - 79,10-19,145.9,145.0,146.5,145.2,0.7,6,145.9,145.0,145.1,146.7,0.8
404,70 - 79,20-29,43.5,46.0,44.2,42.9,0.7,6,44.5,46.0,43.7,45.3,0.8
405,70 - 79,30-39,10.7,12.0,11.4,10.0,0.7,6,10.8,12.0,10.0,11.6,0.8
406,70 - 79,40-49,0.9,1.0,1.6,0.2,0.7,6,0.8,1.0,0.0,1.6,0.8
407,70 - 79,50-89,0.2,1.0,0.9,-0.5,0.7,6,1.2,1.0,0.4,2.0,0.8
408,80 - 89,1-9,41.3,41.0,42.0,40.6,0.7,6,41.5,41.0,40.7,42.3,0.8
409,80 - 89,10-19,100.5,101.0,101.1,99.8,0.7,6,101.2,101.0,100.4,102.0,0.8
410,80 - 89,20-29,34.4,31.0,35.1,33.7,0.7,6,35.1,31.0,34.3,35.9,0.8
411,80 - 89,30-39,0.3,2.0,0.9,-0.4,0.7,6,-0.3,2.0,-1.1,0.5,0.8
412,80 - 89,40-49,2.2,1.0,2.9,1.5,0.7,6,2.5,1.0,1.7,3.2,0.8
413,80 - 89,50-89,-2.5,0.0,-1.9,-3.2,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
414,90 - 99,1-9,10.6,10.0,11.3,9.9,0.7,6,11.1,10.0,10.3,11.9,0.8
415,90 - 99,10-19,10.4,10.0,11.1,9.8,0.7,6,12.9,10.0,12.1,13.6,0.8
416,90 - 99,20-29,7.1,6.0,7.7,6.4,0.7,6,7.3,6.0,6.5,8.1,0.8
417,90 - 99,30-39,2.0,1.0,2.7,1.3,0.7,6,1.5,1.0,0.7,2.3,0.8
418,90 - 99,40-49,2.0,0.0,2.7,1.3,0.7,6,1.2,0.0,0.4,2.0,0.8
419,90 - 99,50-89,0.5,0.0,1.2,-0.1,0.7,6,1.4,0.0,0.6,2.1,0.8
