,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
261,45-54,Divorced,18.9,18.0,19.7,18.2,0.8,5,17.6,18.0,16.7,18.6,0.9
262,45-54,Separated,8.7,7.0,9.4,7.9,0.8,5,9.2,7.0,8.2,10.1,0.9
263,45-54,Never married,30.2,33.0,31.0,29.4,0.8,5,31.1,33.0,30.2,32.0,0.9
264,55-64,"Now married, spouse present",94.5,92.0,95.2,93.7,0.8,5,93.9,92.0,92.9,94.8,0.9
265,55-64,"Now Married, spouse absent",5.0,7.0,5.8,4.2,0.8,5,5.8,7.0,4.9,6.8,0.9
266,55-64,Widowed,8.5,8.0,9.3,7.8,0.8,5,8.8,8.0,7.8,9.7,0.9
267,55-64,Divorced,25.8,25.0,26.6,25.0,0.8,5,26.3,25.0,25.4,27.3,0.9
268,55-64,Separated,4.5,7.0,5.3,3.7,0.8,5,4.5,7.0,3.6,5.4,0.9
269,55-64,Never married,23.8,25.0,24.6,23.0,0.8,5,24.7,25.0,23.8,25.7,0.9
270,65-74,"Now married, spouse present",88.2,91.0,88.9,87.4,0.8,5,88.3,91.0,87.4,89.3,0.9
271,65-74,"Now Married, spouse absent",3.3,4.0,4.1,2.5,0.8,5,3.0,4.0,2.1,4.0,0.9
272,65-74,Widowed,24.6,24.0,25.4,23.8,0.8,5,25.0,24.0,24.1,26.0,0.9
273,65-74,Divorced,22.7,24.0,23.5,22.0,0.8,5,22.1,24.0,21.2,23.1,0.9
274,65-74,Separated,-0.3,1.0,0.5,-1.1,0.8,5,-0.5,1.0,-1.4,0.5,0.9
275,65-74,Never married,17.4,17.0,18.2,16.6,0.8,5,17.1,17.0,16.1,18.0,0.9
276,75-84,"Now married, spouse present",20.2,20.0,21.0,19.4,0.8,5,20.7,20.0,19.8,21.7,0.9
277,75-84,"Now Married, spouse absent",2.7,2.0,3.5,1.9,0.8,5,1.4,2.0,0.4,2.3,0.9
278,75-84,Widowed,17.9,15.0,18.7,17.1,0.8,5,17.3,15.0,16.4,18.3,0.9
279,75-84,Divorced,13.1,13.0,13.9,12.3,0.8,5,13.0,13.0,12.1,13.9,0.9
280,75-84,Separated,3.8,0.0,4.6,3.0,0.8,5,2.4,0.0,1.5,3.4,0.9
281,75-84,Never married,7.9,3.0,8.7,7.1,0.8,5,8.0,3.0,7.1,8.9,0.9
282,85-99,"Now married, spouse present",3.8,4.0,4.6,3.0,0.8,5,3.7,4.0,2.8,4.7,0.9
283,85-99,"Now Married, spouse absent",-2.2,0.0,-1.4,-3.0,0.8,5,-1.7,0.0,-2.6,-0.7,0.9
284,85-99,Widowed,16.9,14.0,17.7,16.1,0.8,5,17.3,14.0,16.4,18.2,0.9
285,85-99,Divorced,4.2,3.0,4.9,3.4,0.8,5,2.6,3.0,1.7,3.6,0.9
286,85-99,Separated,-1.0,1.0,-0.2,-1.8,0.8,5,-1.3,1.0,-2.3,-0.4,0.9
287,85-99,Never married,0.9,0.0,1.7,0.2,0.8,5,1.1,0.0,0.2,2.0,0.9
288,15-24,"Now married, spouse present",3.0,4.0,3.7,2.4,0.7,6,3.1,4.0,2.3,3.8,0.8
289,15-24,"Now Married, spouse absent",3.2,2.0,3.9,2.6,0.7,6,3.7,2.0,2.9,4.5,0.8
290,15-24,Widowed,1.4,0.0,2.0,0.7,0.7,6,1.2,0.0,0.4,2.0,0.8
291,15-24,Divorced,-2.1,0.0,-1.4,-2.8,0.7,6,-1.0,0.0,-1.8,-0.2,0.8
292,15-24,Separated,0.8,0.0,1.5,0.2,0.7,6,0.2,0.0,-0.6,1.0,0.8
293,15-24,Never married,135.5,137.0,136.2,134.8,0.7,6,135.4,137.0,134.6,136.2,0.8
294,25-34,"Now married, spouse present",48.1,47.0,48.8,47.5,0.7,6,47.9,47.0,47.1,48.7,0.8
295,25-34,"Now Married, spouse absent",5.8,6.0,6.5,5.1,0.7,6,5.8,6.0,5.1,6.6,0.8
296,25-34,Widowed,-0.1,0.0,0.5,-0.8,0.7,6,-1.1,0.0,-1.9,-0.4,0.8
297,25-34,Divorced,1.0,2.0,1.7,0.3,0.7,6,0.8,2.0,0.0,1.6,0.8
298,25-34,Separated,0.7,1.0,1.4,0.0,0.7,6,-0.1,1.0,-0.9,0.6,0.8
299,25-34,Never married,99.4,102.0,100.1,98.7,0.7,6,98.9,102.0,98.2,99.7,0.8
300,35-44,"Now married, spouse present",83.1,84.0,83.7,82.4,0.7,6,83.3,84.0,82.5,84.1,0.8
301,35-44,"Now Married, spouse absent",7.2,8.0,7.9,6.6,0.7,6,7.4,8.0,6.7,8.2,0.8
302,35-44,Widowed,1.8,0.0,2.5,1.2,0.7,6,-0.2,0.0,-1.0,0.5,0.8
303,35-44,Divorced,11.7,10.0,12.4,11.0,0.7,6,11.4,10.0,10.6,12.1,0.8
304,35-44,Separated,5.2,7.0,5.9,4.6,0.7,6,5.6,7.0,4.8,6.4,0.8
305,35-44,Never married,44.9,43.0,45.5,44.2,0.7,6,44.8,43.0,44.0,45.6,0.8
306,45-54,"Now married, spouse present",81.6,82.0,82.3,80.9,0.7,6,82.3,82.0,81.5,83.1,0.8
307,45-54,"Now Married, spouse absent",0.7,4.0,1.4,0.0,0.7,6,-0.2,4.0,-1.0,0.6,0.8
308,45-54,Widowed,2.9,3.0,3.6,2.2,0.7,6,0.6,3.0,-0.2,1.4,0.8
309,45-54,Divorced,19.4,18.0,20.0,18.7,0.7,6,18.9,18.0,18.2,19.7,0.8
310,45-54,Separated,8.7,7.0,9.4,8.1,0.7,6,8.7,7.0,7.9,9.4,0.8
311,45-54,Never married,30.5,33.0,31.2,29.8,0.7,6,30.2,33.0,29.4,31.0,0.8
312,55-64,"Now married, spouse present",93.6,92.0,94.3,93.0,0.7,6,94.5,92.0,93.7,95.2,0.8
313,55-64,"Now Married, spouse absent",5.7,7.0,6.4,5.0,0.7,6,5.0,7.0,4.2,5.8,0.8
314,55-64,Widowed,8.5,8.0,9.2,7.9,0.7,6,8.5,8.0,7.8,9.3,0.8
315,55-64,Divorced,26.4,25.0,27.1,25.7,0.7,6,25.8,25.0,25.0,26.6,0.8
316,55-64,Separated,6.2,7.0,6.9,5.5,0.7,6,4.5,7.0,3.7,5.3,0.8
317,55-64,Never married,24.9,25.0,25.5,24.2,0.7,6,23.8,25.0,23.0,24.6,0.8
318,65-74,"Now married, spouse present",88.1,91.0,88.8,87.5,0.7,6,88.2,91.0,87.4,88.9,0.8
319,65-74,"Now Married, spouse absent",3.8,4.0,4.4,3.1,0.7,6,3.3,4.0,2.5,4.1,0.8
320,65-74,Widowed,24.5,24.0,25.2,23.8,0.7,6,24.6,24.0,23.8,25.4,0.8
321,65-74,Divorced,23.3,24.0,24.0,22.6,0.7,6,22.7,24.0,22.0,23.5,0.8
322,65-74,Separated,-0.1,1.0,0.5,-0.8,0.7,6,-0.3,1.0,-1.1,0.5,0.8
323,65-74,Never married,17.3,17.0,18.0,16.7,0.7,6,17.4,17.0,16.6,18.2,0.8
324,75-84,"Now married, spouse present",19.8,20.0,20.5,19.2,0.7,6,20.2,20.0,19.4,21.0,0.8
325,75-84,"Now Married, spouse absent",3.3,2.0,4.0,2.6,0.7,6,2.7,2.0,1.9,3.5,0.8
326,75-84,Widowed,18.3,15.0,19.0,17.6,0.7,6,17.9,15.0,17.1,18.7,0.8
327,75-84,Divorced,13.2,13.0,13.8,12.5,0.7,6,13.1,13.0,12.3,13.9,0.8
328,75-84,Separated,3.3,0.0,4.0,2.6,0.7,6,3.8,0.0,3.0,4.6,0.8
329,75-84,Never married,7.3,3.0,8.0,6.6,0.7,6,7.9,3.0,7.1,8.7,0.8
330,85-99,"Now married, spouse present",3.7,4.0,4.3,3.0,0.7,6,3.8,4.0,3.0,4.6,0.8
331,85-99,"Now Married, spouse absent",-2.5,0.0,-1.8,-3.2,0.7,6,-2.2,0.0,-3.0,-1.4,0.8
332,85-99,Widowed,15.8,14.0,16.4,15.1,0.7,6,16.9,14.0,16.1,17.7,0.8
333,85-99,Divorced,4.2,3.0,4.9,3.5,0.7,6,4.2,3.0,3.4,4.9,0.8
334,85-99,Separated,-0.8,1.0,-0.1,-1.5,0.7,6,-1.0,1.0,-1.8,-0.2,0.8
335,85-99,Never married,0.9,0.0,1.6,0.3,0.7,6,0.9,0.0,0.2,1.7,0.8
