,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
268,40 - 49,40-49,-0.1,1.0,0.8,-1.1,0.9,4,1.3,1.0,0.1,2.5,1.2
269,40 - 49,50-89,3.0,3.0,3.9,2.1,0.9,4,2.6,3.0,1.4,3.7,1.2
270,50 - 59,1-9,35.0,33.0,35.9,34.0,0.9,4,32.4,33.0,31.2,33.6,1.2
271,50 - 59,10-19,95.7,96.0,96.6,94.7,0.9,4,95.7,96.0,94.5,96.8,1.2
272,50 - 59,20-29,33.8,34.0,34.7,32.8,0.9,4,33.8,34.0,32.6,35.0,1.2
273,50 - 59,30-39,7.6,11.0,8.5,6.6,0.9,4,8.9,11.0,7.7,10.0,1.2
274,50 - 59,40-49,3.2,4.0,4.1,2.2,0.9,4,5.2,4.0,4.0,6.4,1.2
275,50 - 59,50-89,2.0,2.0,3.0,1.1,0.9,4,2.1,2.0,0.9,3.3,1.2
276,60 - 69,1-9,38.2,39.0,39.1,37.2,0.9,4,37.8,39.0,36.6,39.0,1.2
277,60 - 69,10-19,89.0,94.0,90.0,88.1,0.9,4,88.4,94.0,87.2,89.6,1.2
278,60 - 69,20-29,49.7,50.0,50.7,48.8,0.9,4,47.6,50.0,46.4,48.8,1.2
279,60 - 69,30-39,11.3,10.0,12.3,10.4,0.9,4,10.0,10.0,8.8,11.1,1.2
280,60 - 69,40-49,8.6,5.0,9.5,7.6,0.9,4,9.6,5.0,8.4,10.8,1.2
281,60 - 69,50-89,0.8,1.0,1.8,-0.1,0.9,4,0.9,1.0,-0.3,2.1,1.2
282,70 - 79,1-9,32.9,36.0,33.9,32.0,0.9,4,35.5,36.0,34.3,36.7,1.2
283,70 - 79,10-19,124.6,128.0,125.5,123.7,0.9,4,125.9,128.0,124.7,127.0,1.2
284,70 - 79,20-29,64.6,63.0,65.5,63.6,0.9,4,63.9,63.0,62.8,65.1,1.2
285,70 - 79,30-39,12.8,8.0,13.7,11.8,0.9,4,8.9,8.0,7.7,10.1,1.2
286,70 - 79,40-49,6.6,6.0,7.5,5.6,0.9,4,6.6,6.0,5.4,7.7,1.2
287,70 - 79,50-89,4.0,1.0,5.0,3.1,0.9,4,4.8,1.0,3.6,6.0,1.2
288,80 - 89,1-9,22.8,22.0,23.7,21.8,0.9,4,23.0,22.0,21.8,24.2,1.2
289,80 - 89,10-19,107.0,109.0,107.9,106.0,0.9,4,106.8,109.0,105.6,107.9,1.2
290,80 - 89,20-29,34.8,35.0,35.7,33.8,0.9,4,36.6,35.0,35.4,37.8,1.2
291,80 - 89,30-39,7.8,5.0,8.8,6.9,0.9,4,5.1,5.0,3.9,6.3,1.2
292,80 - 89,40-49,2.9,0.0,3.8,1.9,0.9,4,1.5,0.0,0.3,2.7,1.2
293,80 - 89,50-89,-1.5,0.0,-0.6,-2.5,0.9,4,-1.0,0.0,-2.1,0.2,1.2
294,90 - 99,1-9,10.4,8.0,11.3,9.4,0.9,4,11.3,8.0,10.1,12.4,1.2
295,90 - 99,10-19,11.5,11.0,12.4,10.6,0.9,4,11.5,11.0,10.3,12.7,1.2
296,90 - 99,20-29,3.9,3.0,4.9,3.0,0.9,4,5.6,3.0,4.4,6.7,1.2
297,90 - 99,30-39,1.6,0.0,2.6,0.7,0.9,4,1.5,0.0,0.3,2.7,1.2
298,90 - 99,40-49,-5.1,0.0,-4.2,-6.1,0.9,4,-3.3,0.0,-4.5,-2.1,1.2
299,90 - 99,50-89,0.6,0.0,1.6,-0.3,0.9,4,0.8,0.0,-0.3,2.0,1.2
300,0 - 9,1-9,-2.2,0.0,-1.4,-3.0,0.8,5,-3.0,0.0,-3.9,-2.0,0.9
301,0 - 9,10-19,0.5,0.0,1.3,-0.3,0.8,5,0.3,0.0,-0.6,1.3,0.9
302,0 - 9,20-29,0.5,0.0,1.3,-0.2,0.8,5,1.1,0.0,0.1,2.0,0.9
303,0 - 9,30-39,-5.4,0.0,-4.6,-6.2,0.8,5,-5.9,0.0,-6.9,-5.0,0.9
304,0 - 9,40-49,-1.1,0.0,-0.3,-1.9,0.8,5,-1.2,0.0,-2.2,-0.3,0.9
305,0 - 9,50-89,2.8,0.0,3.6,2.0,0.8,5,3.5,0.0,2.6,4.5,0.9
306,10 - 19,1-9,12.0,11.0,12.8,11.2,0.8,5,13.0,11.0,12.0,13.9,0.9
307,10 - 19,10-19,2.4,2.0,3.1,1.6,0.8,5,2.2,2.0,1.3,3.2,0.9
308,10 - 19,20-29,-1.4,0.0,-0.6,-2.2,0.8,5,-1.3,0.0,-2.3,-0.4,0.9
309,10 - 19,30-39,0.1,0.0,0.9,-0.7,0.8,5,0.1,0.0,-0.8,1.1,0.9
310,10 - 19,40-49,-0.2,0.0,0.6,-1.0,0.8,5,0.3,0.0,-0.7,1.2,0.9
311,10 - 19,50-89,1.7,0.0,2.5,1.0,0.8,5,1.7,0.0,0.8,2.7,0.9
312,20 - 29,1-9,6.4,7.0,7.2,5.6,0.8,5,6.7,7.0,5.8,7.7,0.9
313,20 - 29,10-19,5.4,7.0,6.2,4.6,0.8,5,4.6,7.0,3.6,5.5,0.9
314,20 - 29,20-29,1.5,0.0,2.3,0.7,0.8,5,1.0,0.0,0.1,2.0,0.9
315,20 - 29,30-39,-1.1,0.0,-0.3,-1.8,0.8,5,-1.4,0.0,-2.4,-0.5,0.9
316,20 - 29,40-49,-0.0,0.0,0.8,-0.8,0.8,5,0.6,0.0,-0.4,1.5,0.9
317,20 - 29,50-89,1.2,0.0,1.9,0.4,0.8,5,1.9,0.0,1.0,2.8,0.9
318,30 - 39,1-9,16.2,15.0,17.0,15.4,0.8,5,17.9,15.0,16.9,18.8,0.9
319,30 - 39,10-19,34.4,35.0,35.2,33.6,0.8,5,34.4,35.0,33.4,35.3,0.9
320,30 - 39,20-29,13.1,9.0,13.9,12.4,0.8,5,13.8,9.0,12.9,14.8,0.9
321,30 - 39,30-39,0.3,3.0,1.0,-0.5,0.8,5,1.4,3.0,0.5,2.4,0.9
322,30 - 39,40-49,0.7,0.0,1.5,-0.1,0.8,5,1.4,0.0,0.4,2.3,0.9
323,30 - 39,50-89,0.6,0.0,1.4,-0.2,0.8,5,1.5,0.0,0.6,2.4,0.9
324,40 - 49,1-9,20.2,21.0,21.0,19.5,0.8,5,21.3,21.0,20.3,22.2,0.9
325,40 - 49,10-19,41.5,45.0,42.3,40.7,0.8,5,42.2,45.0,41.2,43.1,0.9
326,40 - 49,20-29,19.2,20.0,20.0,18.4,0.8,5,20.1,20.0,19.1,21.0,0.9
327,40 - 49,30-39,7.4,7.0,8.2,6.6,0.8,5,7.4,7.0,6.5,8.4,0.9
328,40 - 49,40-49,-1.4,1.0,-0.6,-2.2,0.8,5,-0.1,1.0,-1.1,0.8,0.9
329,40 - 49,50-89,4.2,3.0,5.0,3.4,0.8,5,3.0,3.0,2.1,3.9,0.9
330,50 - 59,1-9,34.0,33.0,34.8,33.2,0.8,5,35.0,33.0,34.0,35.9,0.9
331,50 - 59,10-19,94.5,96.0,95.3,93.7,0.8,5,95.7,96.0,94.7,96.6,0.9
332,50 - 59,20-29,33.8,34.0,34.6,33.0,0.8,5,33.8,34.0,32.8,34.7,0.9
333,50 - 59,30-39,8.8,11.0,9.5,8.0,0.8,5,7.6,11.0,6.6,8.5,0.9
334,50 - 59,40-49,2.8,4.0,3.6,2.1,0.8,5,3.2,4.0,2.2,4.1,0.9
335,50 - 59,50-89,1.1,2.0,1.9,0.3,0.8,5,2.0,2.0,1.1,3.0,0.9
336,60 - 69,1-9,38.9,39.0,39.7,38.1,0.8,5,38.2,39.0,37.2,39.1,0.9
337,60 - 69,10-19,89.7,94.0,90.5,88.9,0.8,5,89.0,94.0,88.1,90.0,0.9
338,60 - 69,20-29,49.6,50.0,50.3,48.8,0.8,5,49.7,50.0,48.8,50.7,0.9
339,60 - 69,30-39,11.6,10.0,12.4,10.8,0.8,5,11.3,10.0,10.4,12.3,0.9
340,60 - 69,40-49,8.2,5.0,8.9,7.4,0.8,5,8.6,5.0,7.6,9.5,0.9
341,60 - 69,50-89,0.8,1.0,1.6,0.0,0.8,5,0.8,1.0,-0.1,1.8,0.9
342,70 - 79,1-9,33.8,36.0,34.6,33.1,0.8,5,32.9,36.0,32.0,33.9,0.9
343,70 - 79,10-19,125.4,128.0,126.2,124.6,0.8,5,124.6,128.0,123.7,125.5,0.9
344,70 - 79,20-29,64.3,63.0,65.1,63.5,0.8,5,64.6,63.0,63.6,65.5,0.9
345,70 - 79,30-39,11.9,8.0,12.7,11.1,0.8,5,12.8,8.0,11.8,13.7,0.9
346,70 - 79,40-49,6.3,6.0,7.0,5.5,0.8,5,6.6,6.0,5.6,7.5,0.9
347,70 - 79,50-89,3.6,1.0,4.4,2.8,0.8,5,4.0,1.0,3.1,5.0,0.9
348,80 - 89,1-9,22.6,22.0,23.4,21.9,0.8,5,22.8,22.0,21.8,23.7,0.9
349,80 - 89,10-19,107.4,109.0,108.2,106.6,0.8,5,107.0,109.0,106.0,107.9,0.9
350,80 - 89,20-29,35.4,35.0,36.2,34.6,0.8,5,34.8,35.0,33.8,35.7,0.9
351,80 - 89,30-39,7.5,5.0,8.3,6.7,0.8,5,7.8,5.0,6.9,8.8,0.9
352,80 - 89,40-49,2.4,0.0,3.2,1.7,0.8,5,2.9,0.0,1.9,3.8,0.9
353,80 - 89,50-89,-0.6,0.0,0.1,-1.4,0.8,5,-1.5,0.0,-2.5,-0.6,0.9
354,90 - 99,1-9,10.5,8.0,11.2,9.7,0.8,5,10.4,8.0,9.4,11.3,0.9
355,90 - 99,10-19,11.9,11.0,12.7,11.1,0.8,5,11.5,11.0,10.6,12.4,0.9
356,90 - 99,20-29,4.2,3.0,5.0,3.4,0.8,5,3.9,3.0,3.0,4.9,0.9
357,90 - 99,30-39,1.6,0.0,2.3,0.8,0.8,5,1.6,0.0,0.7,2.6,0.9
358,90 - 99,40-49,-5.8,0.0,-5.0,-6.6,0.8,5,-5.1,0.0,-6.1,-4.2,0.9
359,90 - 99,50-89,0.4,0.0,1.1,-0.4,0.8,5,0.6,0.0,-0.3,1.6,0.9
360,0 - 9,1-9,-0.3,0.0,0.4,-1.0,0.7,6,-2.2,0.0,-3.0,-1.4,0.8
361,0 - 9,10-19,-0.3,0.0,0.3,-1.0,0.7,6,0.5,0.0,-0.3,1.3,0.8
362,0 - 9,20-29,1.5,0.0,2.1,0.8,0.7,6,0.5,0.0,-0.2,1.3,0.8
363,0 - 9,30-39,-5.1,0.0,-4.4,-5.7,0.7,6,-5.4,0.0,-6.2,-4.6,0.8
364,0 - 9,40-49,-0.8,0.0,-0.2,-1.5,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
365,0 - 9,50-89,2.2,0.0,2.9,1.5,0.7,6,2.8,0.0,2.0,3.6,0.8
366,10 - 19,1-9,11.7,11.0,12.3,11.0,0.7,6,12.0,11.0,11.2,12.8,0.8
367,10 - 19,10-19,2.4,2.0,3.1,1.7,0.7,6,2.4,2.0,1.6,3.1,0.8
368,10 - 19,20-29,-1.4,0.0,-0.7,-2.1,0.7,6,-1.4,0.0,-2.2,-0.6,0.8
369,10 - 19,30-39,0.2,0.0,0.9,-0.5,0.7,6,0.1,0.0,-0.7,0.9,0.8
370,10 - 19,40-49,-0.4,0.0,0.3,-1.1,0.7,6,-0.2,0.0,-1.0,0.6,0.8
371,10 - 19,50-89,2.1,0.0,2.8,1.4,0.7,6,1.7,0.0,1.0,2.5,0.8
372,20 - 29,1-9,7.0,7.0,7.7,6.4,0.7,6,6.4,7.0,5.6,7.2,0.8
373,20 - 29,10-19,4.0,7.0,4.7,3.4,0.7,6,5.4,7.0,4.6,6.2,0.8
374,20 - 29,20-29,1.1,0.0,1.7,0.4,0.7,6,1.5,0.0,0.7,2.3,0.8
375,20 - 29,30-39,-3.1,0.0,-2.4,-3.8,0.7,6,-1.1,0.0,-1.8,-0.3,0.8
376,20 - 29,40-49,0.3,0.0,1.0,-0.4,0.7,6,-0.0,0.0,-0.8,0.8,0.8
377,20 - 29,50-89,1.0,0.0,1.6,0.3,0.7,6,1.2,0.0,0.4,1.9,0.8
378,30 - 39,1-9,15.4,15.0,16.0,14.7,0.7,6,16.2,15.0,15.4,17.0,0.8
379,30 - 39,10-19,34.9,35.0,35.5,34.2,0.7,6,34.4,35.0,33.6,35.2,0.8
380,30 - 39,20-29,12.7,9.0,13.3,12.0,0.7,6,13.1,9.0,12.4,13.9,0.8
381,30 - 39,30-39,0.7,3.0,1.3,-0.0,0.7,6,0.3,3.0,-0.5,1.0,0.8
382,30 - 39,40-49,1.7,0.0,2.4,1.1,0.7,6,0.7,0.0,-0.1,1.5,0.8
383,30 - 39,50-89,0.2,0.0,0.8,-0.5,0.7,6,0.6,0.0,-0.2,1.4,0.8
384,40 - 49,1-9,21.5,21.0,22.1,20.8,0.7,6,20.2,21.0,19.5,21.0,0.8
385,40 - 49,10-19,42.6,45.0,43.2,41.9,0.7,6,41.5,45.0,40.7,42.3,0.8
386,40 - 49,20-29,19.7,20.0,20.4,19.0,0.7,6,19.2,20.0,18.4,20.0,0.8
387,40 - 49,30-39,6.3,7.0,7.0,5.7,0.7,6,7.4,7.0,6.6,8.2,0.8
388,40 - 49,40-49,-1.0,1.0,-0.3,-1.7,0.7,6,-1.4,1.0,-2.2,-0.6,0.8
389,40 - 49,50-89,3.1,3.0,3.8,2.5,0.7,6,4.2,3.0,3.4,5.0,0.8
390,50 - 59,1-9,34.0,33.0,34.7,33.3,0.7,6,34.0,33.0,33.2,34.8,0.8
391,50 - 59,10-19,94.4,96.0,95.1,93.7,0.7,6,94.5,96.0,93.7,95.3,0.8
392,50 - 59,20-29,34.8,34.0,35.5,34.1,0.7,6,33.8,34.0,33.0,34.6,0.8
393,50 - 59,30-39,8.9,11.0,9.6,8.3,0.7,6,8.8,11.0,8.0,9.5,0.8
394,50 - 59,40-49,2.8,4.0,3.4,2.1,0.7,6,2.8,4.0,2.1,3.6,0.8
395,50 - 59,50-89,-0.4,2.0,0.3,-1.1,0.7,6,1.1,2.0,0.3,1.9,0.8
396,60 - 69,1-9,39.1,39.0,39.8,38.4,0.7,6,38.9,39.0,38.1,39.7,0.8
397,60 - 69,10-19,90.2,94.0,90.9,89.5,0.7,6,89.7,94.0,88.9,90.5,0.8
398,60 - 69,20-29,48.1,50.0,48.8,47.4,0.7,6,49.6,50.0,48.8,50.3,0.8
399,60 - 69,30-39,11.3,10.0,12.0,10.6,0.7,6,11.6,10.0,10.8,12.4,0.8
400,60 - 69,40-49,7.9,5.0,8.6,7.2,0.7,6,8.2,5.0,7.4,8.9,0.8
401,60 - 69,50-89,0.8,1.0,1.5,0.2,0.7,6,0.8,1.0,0.0,1.6,0.8
402,70 - 79,1-9,34.8,36.0,35.4,34.1,0.7,6,33.8,36.0,33.1,34.6,0.8
403,70 - 79,10-19,126.2,128.0,126.9,125.6,0.7,6,125.4,128.0,124.6,126.2,0.8
404,70 - 79,20-29,64.0,63.0,64.7,63.4,0.7,6,64.3,63.0,63.5,65.1,0.8
405,70 - 79,30-39,12.7,8.0,13.4,12.0,0.7,6,11.9,8.0,11.1,12.7,0.8
406,70 - 79,40-49,4.9,6.0,5.6,4.3,0.7,6,6.3,6.0,5.5,7.0,0.8
407,70 - 79,50-89,4.4,1.0,5.0,3.7,0.7,6,3.6,1.0,2.8,4.4,0.8
408,80 - 89,1-9,22.3,22.0,23.0,21.7,0.7,6,22.6,22.0,21.9,23.4,0.8
409,80 - 89,10-19,107.6,109.0,108.2,106.9,0.7,6,107.4,109.0,106.6,108.2,0.8
410,80 - 89,20-29,35.7,35.0,36.3,35.0,0.7,6,35.4,35.0,34.6,36.2,0.8
411,80 - 89,30-39,6.5,5.0,7.1,5.8,0.7,6,7.5,5.0,6.7,8.3,0.8
412,80 - 89,40-49,1.9,0.0,2.6,1.2,0.7,6,2.4,0.0,1.7,3.2,0.8
413,80 - 89,50-89,0.0,0.0,0.7,-0.7,0.7,6,-0.6,0.0,-1.4,0.1,0.8
414,90 - 99,1-9,11.0,8.0,11.7,10.3,0.7,6,10.5,8.0,9.7,11.2,0.8
415,90 - 99,10-19,11.7,11.0,12.4,11.0,0.7,6,11.9,11.0,11.1,12.7,0.8
416,90 - 99,20-29,4.2,3.0,4.9,3.6,0.7,6,4.2,3.0,3.4,5.0,0.8
417,90 - 99,30-39,1.5,0.0,2.2,0.9,0.7,6,1.6,0.0,0.8,2.3,0.8
418,90 - 99,40-49,-5.7,0.0,-5.0,-6.4,0.7,6,-5.8,0.0,-6.6,-5.0,0.8
419,90 - 99,50-89,0.0,0.0,0.7,-0.6,0.7,6,0.4,0.0,-0.4,1.1,0.8
