,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
261,45-54,Divorced,15.4,19.0,16.2,14.6,0.8,5,16.4,19.0,15.4,17.3,0.9
262,45-54,Separated,6.9,6.0,7.7,6.1,0.8,5,7.1,6.0,6.2,8.1,0.9
263,45-54,Never married,26.2,27.0,27.0,25.5,0.8,5,26.4,27.0,25.5,27.4,0.9
264,55-64,"Now married, spouse present",96.6,99.0,97.3,95.8,0.8,5,96.2,99.0,95.3,97.2,0.9
265,55-64,"Now Married, spouse absent",11.2,9.0,12.0,10.4,0.8,5,12.3,9.0,11.3,13.2,0.9
266,55-64,Widowed,12.6,10.0,13.3,11.8,0.8,5,12.1,10.0,11.1,13.0,0.9
267,55-64,Divorced,33.9,33.0,34.7,33.2,0.8,5,33.5,33.0,32.5,34.4,0.9
268,55-64,Separated,2.6,3.0,3.4,1.8,0.8,5,2.8,3.0,1.9,3.8,0.9
269,55-64,Never married,18.0,18.0,18.8,17.2,0.8,5,18.3,18.0,17.4,19.3,0.9
270,65-74,"Now married, spouse present",81.3,80.0,82.1,80.6,0.8,5,81.1,80.0,80.1,82.0,0.9
271,65-74,"Now Married, spouse absent",4.6,3.0,5.4,3.8,0.8,5,4.5,3.0,3.6,5.5,0.9
272,65-74,Widowed,17.7,17.0,18.5,16.9,0.8,5,16.9,17.0,16.0,17.9,0.9
273,65-74,Divorced,21.0,21.0,21.8,20.2,0.8,5,20.9,21.0,19.9,21.8,0.9
274,65-74,Separated,6.8,6.0,7.5,6.0,0.8,5,7.3,6.0,6.3,8.2,0.9
275,65-74,Never married,25.6,22.0,26.4,24.8,0.8,5,26.2,22.0,25.2,27.1,0.9
276,75-84,"Now married, spouse present",31.2,31.0,32.0,30.4,0.8,5,32.5,31.0,31.6,33.5,0.9
277,75-84,"Now Married, spouse absent",-0.4,2.0,0.4,-1.1,0.8,5,0.3,2.0,-0.7,1.2,0.9
278,75-84,Widowed,13.7,15.0,14.5,12.9,0.8,5,13.6,15.0,12.6,14.5,0.9
279,75-84,Divorced,19.1,16.0,19.9,18.3,0.8,5,20.0,16.0,19.0,20.9,0.9
280,75-84,Separated,3.2,3.0,4.0,2.4,0.8,5,3.5,3.0,2.6,4.4,0.9
281,75-84,Never married,3.1,4.0,3.8,2.3,0.8,5,2.9,4.0,1.9,3.8,0.9
282,85-99,"Now married, spouse present",6.4,5.0,7.2,5.6,0.8,5,7.3,5.0,6.4,8.3,0.9
283,85-99,"Now Married, spouse absent",2.0,1.0,2.8,1.2,0.8,5,2.3,1.0,1.3,3.2,0.9
284,85-99,Widowed,12.8,13.0,13.6,12.0,0.8,5,13.4,13.0,12.5,14.4,0.9
285,85-99,Divorced,8.3,4.0,9.1,7.5,0.8,5,8.8,4.0,7.9,9.8,0.9
286,85-99,Separated,-0.3,0.0,0.5,-1.1,0.8,5,-0.2,0.0,-1.2,0.7,0.9
287,85-99,Never married,0.4,0.0,1.1,-0.4,0.8,5,0.6,0.0,-0.3,1.6,0.9
288,15-24,"Now married, spouse present",1.8,3.0,2.4,1.1,0.7,6,1.6,3.0,0.8,2.4,0.8
289,15-24,"Now Married, spouse absent",5.0,1.0,5.7,4.3,0.7,6,5.8,1.0,5.0,6.6,0.8
290,15-24,Widowed,-1.8,1.0,-1.1,-2.5,0.7,6,-1.4,1.0,-2.2,-0.6,0.8
291,15-24,Divorced,-0.7,0.0,-0.1,-1.4,0.7,6,-2.0,0.0,-2.8,-1.2,0.8
292,15-24,Separated,3.3,1.0,3.9,2.6,0.7,6,3.7,1.0,2.9,4.5,0.8
293,15-24,Never married,143.5,143.0,144.2,142.9,0.7,6,142.7,143.0,141.9,143.4,0.8
294,25-34,"Now married, spouse present",45.7,45.0,46.3,45.0,0.7,6,45.9,45.0,45.1,46.6,0.8
295,25-34,"Now Married, spouse absent",1.9,2.0,2.6,1.3,0.7,6,0.7,2.0,-0.1,1.4,0.8
296,25-34,Widowed,3.8,0.0,4.5,3.1,0.7,6,4.6,0.0,3.8,5.4,0.8
297,25-34,Divorced,8.3,7.0,9.0,7.6,0.7,6,8.6,7.0,7.8,9.4,0.8
298,25-34,Separated,-2.0,1.0,-1.4,-2.7,0.7,6,-1.6,1.0,-2.4,-0.8,0.8
299,25-34,Never married,99.6,98.0,100.2,98.9,0.7,6,99.2,98.0,98.5,100.0,0.8
300,35-44,"Now married, spouse present",83.7,87.0,84.4,83.1,0.7,6,83.1,87.0,82.3,83.9,0.8
301,35-44,"Now Married, spouse absent",6.8,6.0,7.5,6.1,0.7,6,6.8,6.0,6.0,7.6,0.8
302,35-44,Widowed,0.2,0.0,0.9,-0.5,0.7,6,0.3,0.0,-0.5,1.0,0.8
303,35-44,Divorced,9.7,11.0,10.4,9.1,0.7,6,11.1,11.0,10.3,11.9,0.8
304,35-44,Separated,2.1,3.0,2.8,1.4,0.7,6,2.2,3.0,1.5,3.0,0.8
305,35-44,Never married,40.1,39.0,40.8,39.4,0.7,6,39.3,39.0,38.6,40.1,0.8
306,45-54,"Now married, spouse present",77.1,77.0,77.8,76.4,0.7,6,77.8,77.0,77.0,78.6,0.8
307,45-54,"Now Married, spouse absent",1.9,4.0,2.6,1.2,0.7,6,2.2,4.0,1.4,3.0,0.8
308,45-54,Widowed,5.7,4.0,6.3,5.0,0.7,6,6.1,4.0,5.3,6.9,0.8
309,45-54,Divorced,15.3,19.0,15.9,14.6,0.7,6,15.4,19.0,14.6,16.2,0.8
310,45-54,Separated,7.2,6.0,7.9,6.5,0.7,6,6.9,6.0,6.1,7.7,0.8
311,45-54,Never married,26.3,27.0,27.0,25.6,0.7,6,26.2,27.0,25.5,27.0,0.8
312,55-64,"Now married, spouse present",96.5,99.0,97.2,95.8,0.7,6,96.6,99.0,95.8,97.3,0.8
313,55-64,"Now Married, spouse absent",9.6,9.0,10.2,8.9,0.7,6,11.2,9.0,10.4,12.0,0.8
314,55-64,Widowed,12.4,10.0,13.1,11.8,0.7,6,12.6,10.0,11.8,13.3,0.8
315,55-64,Divorced,34.1,33.0,34.7,33.4,0.7,6,33.9,33.0,33.2,34.7,0.8
316,55-64,Separated,3.1,3.0,3.7,2.4,0.7,6,2.6,3.0,1.8,3.4,0.8
317,55-64,Never married,19.0,18.0,19.7,18.4,0.7,6,18.0,18.0,17.2,18.8,0.8
318,65-74,"Now married, spouse present",82.3,80.0,82.9,81.6,0.7,6,81.3,80.0,80.6,82.1,0.8
319,65-74,"Now Married, spouse absent",4.0,3.0,4.6,3.3,0.7,6,4.6,3.0,3.8,5.4,0.8
320,65-74,Widowed,18.4,17.0,19.0,17.7,0.7,6,17.7,17.0,16.9,18.5,0.8
321,65-74,Divorced,20.1,21.0,20.8,19.5,0.7,6,21.0,21.0,20.2,21.8,0.8
322,65-74,Separated,4.1,6.0,4.7,3.4,0.7,6,6.8,6.0,6.0,7.5,0.8
323,65-74,Never married,24.2,22.0,24.9,23.6,0.7,6,25.6,22.0,24.8,26.4,0.8
324,75-84,"Now married, spouse present",30.9,31.0,31.6,30.3,0.7,6,31.2,31.0,30.4,32.0,0.8
325,75-84,"Now Married, spouse absent",0.3,2.0,1.0,-0.3,0.7,6,-0.4,2.0,-1.1,0.4,0.8
326,75-84,Widowed,13.8,15.0,14.5,13.1,0.7,6,13.7,15.0,12.9,14.5,0.8
327,75-84,Divorced,18.7,16.0,19.4,18.0,0.7,6,19.1,16.0,18.3,19.9,0.8
328,75-84,Separated,3.1,3.0,3.8,2.5,0.7,6,3.2,3.0,2.4,4.0,0.8
329,75-84,Never married,2.0,4.0,2.7,1.3,0.7,6,3.1,4.0,2.3,3.8,0.8
330,85-99,"Now married, spouse present",5.1,5.0,5.8,4.5,0.7,6,6.4,5.0,5.6,7.2,0.8
331,85-99,"Now Married, spouse absent",1.1,1.0,1.8,0.4,0.7,6,2.0,1.0,1.2,2.8,0.8
332,85-99,Widowed,13.4,13.0,14.0,12.7,0.7,6,12.8,13.0,12.0,13.6,0.8
333,85-99,Divorced,8.1,4.0,8.7,7.4,0.7,6,8.3,4.0,7.5,9.1,0.8
334,85-99,Separated,0.1,0.0,0.7,-0.6,0.7,6,-0.3,0.0,-1.1,0.5,0.8
335,85-99,Never married,0.9,0.0,1.6,0.2,0.7,6,0.4,0.0,-0.4,1.1,0.8
