,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
262,45-54,Separated,5.3,6.0,6.1,4.5,0.8,5,6.4,6.0,5.5,7.3,0.9
263,45-54,Never married,27.7,27.0,28.5,27.0,0.8,5,28.3,27.0,27.3,29.2,0.9
264,55-64,"Now married, spouse present",98.0,99.0,98.8,97.2,0.8,5,97.5,99.0,96.6,98.4,0.9
265,55-64,"Now Married, spouse absent",11.5,9.0,12.3,10.8,0.8,5,10.4,9.0,9.5,11.4,0.9
266,55-64,Widowed,12.5,10.0,13.3,11.7,0.8,5,13.0,10.0,12.0,13.9,0.9
267,55-64,Divorced,33.8,33.0,34.6,33.0,0.8,5,34.4,33.0,33.4,35.3,0.9
268,55-64,Separated,3.0,3.0,3.8,2.2,0.8,5,2.6,3.0,1.7,3.6,0.9
269,55-64,Never married,18.3,18.0,19.0,17.5,0.8,5,19.1,18.0,18.2,20.1,0.9
270,65-74,"Now married, spouse present",82.9,80.0,83.7,82.1,0.8,5,83.2,80.0,82.3,84.2,0.9
271,65-74,"Now Married, spouse absent",2.9,3.0,3.7,2.2,0.8,5,3.1,3.0,2.2,4.1,0.9
272,65-74,Widowed,17.4,17.0,18.2,16.6,0.8,5,17.6,17.0,16.6,18.5,0.9
273,65-74,Divorced,21.3,21.0,22.1,20.5,0.8,5,22.6,21.0,21.7,23.6,0.9
274,65-74,Separated,6.3,6.0,7.1,5.5,0.8,5,6.4,6.0,5.4,7.3,0.9
275,65-74,Never married,24.7,22.0,25.5,23.9,0.8,5,25.1,22.0,24.2,26.0,0.9
276,75-84,"Now married, spouse present",29.0,31.0,29.8,28.2,0.8,5,30.7,31.0,29.8,31.7,0.9
277,75-84,"Now Married, spouse absent",-0.7,2.0,0.1,-1.5,0.8,5,-1.3,2.0,-2.2,-0.4,0.9
278,75-84,Widowed,13.8,15.0,14.6,13.0,0.8,5,13.6,15.0,12.6,14.5,0.9
279,75-84,Divorced,16.5,16.0,17.3,15.7,0.8,5,16.4,16.0,15.5,17.3,0.9
280,75-84,Separated,4.5,3.0,5.3,3.7,0.8,5,4.0,3.0,3.0,4.9,0.9
281,75-84,Never married,2.0,4.0,2.8,1.2,0.8,5,1.6,4.0,0.6,2.5,0.9
282,85-99,"Now married, spouse present",3.0,5.0,3.8,2.3,0.8,5,2.6,5.0,1.7,3.6,0.9
283,85-99,"Now Married, spouse absent",1.7,1.0,2.5,1.0,0.8,5,1.3,1.0,0.4,2.2,0.9
284,85-99,Widowed,15.1,13.0,15.9,14.3,0.8,5,14.4,13.0,13.4,15.3,0.9
285,85-99,Divorced,4.9,4.0,5.7,4.1,0.8,5,5.3,4.0,4.4,6.3,0.9
286,85-99,Separated,-0.7,0.0,0.1,-1.5,0.8,5,-1.3,0.0,-2.2,-0.3,0.9
287,85-99,Never married,-0.2,0.0,0.5,-1.0,0.8,5,-0.5,0.0,-1.5,0.4,0.9
288,15-24,"Now married, spouse present",3.7,3.0,4.4,3.0,0.7,6,3.9,3.0,3.2,4.7,0.8
289,15-24,"Now Married, spouse absent",2.8,1.0,3.4,2.1,0.7,6,2.6,1.0,1.8,3.4,0.8
290,15-24,Widowed,0.3,1.0,1.0,-0.3,0.7,6,-0.5,1.0,-1.3,0.2,0.8
291,15-24,Divorced,1.1,0.0,1.8,0.4,0.7,6,1.6,0.0,0.8,2.4,0.8
292,15-24,Separated,-0.5,1.0,0.2,-1.2,0.7,6,-0.5,1.0,-1.3,0.3,0.8
293,15-24,Never married,141.7,143.0,142.4,141.0,0.7,6,141.3,143.0,140.5,142.0,0.8
294,25-34,"Now married, spouse present",42.0,45.0,42.7,41.3,0.7,6,42.5,45.0,41.7,43.3,0.8
295,25-34,"Now Married, spouse absent",4.6,2.0,5.3,3.9,0.7,6,5.3,2.0,4.5,6.1,0.8
296,25-34,Widowed,0.8,0.0,1.4,0.1,0.7,6,0.6,0.0,-0.2,1.4,0.8
297,25-34,Divorced,3.5,7.0,4.1,2.8,0.7,6,2.9,7.0,2.1,3.7,0.8
298,25-34,Separated,-2.4,1.0,-1.7,-3.1,0.7,6,-3.1,1.0,-3.9,-2.3,0.8
299,25-34,Never married,99.0,98.0,99.7,98.4,0.7,6,99.0,98.0,98.3,99.8,0.8
300,35-44,"Now married, spouse present",88.9,87.0,89.6,88.2,0.7,6,87.8,87.0,87.0,88.6,0.8
301,35-44,"Now Married, spouse absent",7.1,6.0,7.7,6.4,0.7,6,6.7,6.0,5.9,7.5,0.8
302,35-44,Widowed,-0.5,0.0,0.2,-1.2,0.7,6,-2.1,0.0,-2.8,-1.3,0.8
303,35-44,Divorced,11.0,11.0,11.6,10.3,0.7,6,10.7,11.0,9.9,11.5,0.8
304,35-44,Separated,0.3,3.0,1.0,-0.4,0.7,6,-0.6,3.0,-1.4,0.1,0.8
305,35-44,Never married,40.8,39.0,41.5,40.1,0.7,6,40.7,39.0,39.9,41.5,0.8
306,45-54,"Now married, spouse present",76.8,77.0,77.5,76.2,0.7,6,77.0,77.0,76.3,77.8,0.8
307,45-54,"Now Married, spouse absent",5.0,4.0,5.7,4.4,0.7,6,5.4,4.0,4.7,6.2,0.8
308,45-54,Widowed,6.5,4.0,7.2,5.8,0.7,6,9.0,4.0,8.2,9.8,0.8
309,45-54,Divorced,16.8,19.0,17.5,16.1,0.7,6,17.5,19.0,16.7,18.3,0.8
310,45-54,Separated,6.6,6.0,7.3,6.0,0.7,6,5.3,6.0,4.5,6.1,0.8
311,45-54,Never married,27.6,27.0,28.3,26.9,0.7,6,27.7,27.0,27.0,28.5,0.8
312,55-64,"Now married, spouse present",97.4,99.0,98.1,96.8,0.7,6,98.0,99.0,97.2,98.8,0.8
313,55-64,"Now Married, spouse absent",11.2,9.0,11.9,10.5,0.7,6,11.5,9.0,10.8,12.3,0.8
314,55-64,Widowed,12.3,10.0,13.0,11.7,0.7,6,12.5,10.0,11.7,13.3,0.8
315,55-64,Divorced,34.2,33.0,34.9,33.5,0.7,6,33.8,33.0,33.0,34.6,0.8
316,55-64,Separated,3.0,3.0,3.7,2.4,0.7,6,3.0,3.0,2.2,3.8,0.8
317,55-64,Never married,18.0,18.0,18.7,17.4,0.7,6,18.3,18.0,17.5,19.0,0.8
318,65-74,"Now married, spouse present",82.0,80.0,82.7,81.3,0.7,6,82.9,80.0,82.1,83.7,0.8
319,65-74,"Now Married, spouse absent",2.8,3.0,3.4,2.1,0.7,6,2.9,3.0,2.2,3.7,0.8
320,65-74,Widowed,16.7,17.0,17.4,16.0,0.7,6,17.4,17.0,16.6,18.2,0.8
321,65-74,Divorced,21.5,21.0,22.1,20.8,0.7,6,21.3,21.0,20.5,22.1,0.8
322,65-74,Separated,6.3,6.0,7.0,5.6,0.7,6,6.3,6.0,5.5,7.1,0.8
323,65-74,Never married,24.3,22.0,24.9,23.6,0.7,6,24.7,22.0,23.9,25.5,0.8
324,75-84,"Now married, spouse present",29.9,31.0,30.5,29.2,0.7,6,29.0,31.0,28.2,29.8,0.8
325,75-84,"Now Married, spouse absent",-0.5,2.0,0.2,-1.1,0.7,6,-0.7,2.0,-1.5,0.1,0.8
326,75-84,Widowed,14.8,15.0,15.5,14.1,0.7,6,13.8,15.0,13.0,14.6,0.8
327,75-84,Divorced,16.1,16.0,16.8,15.5,0.7,6,16.5,16.0,15.7,17.3,0.8
328,75-84,Separated,4.4,3.0,5.1,3.8,0.7,6,4.5,3.0,3.7,5.3,0.8
329,75-84,Never married,2.6,4.0,3.2,1.9,0.7,6,2.0,4.0,1.2,2.8,0.8
330,85-99,"Now married, spouse present",2.8,5.0,3.5,2.2,0.7,6,3.0,5.0,2.3,3.8,0.8
331,85-99,"Now Married, spouse absent",2.0,1.0,2.7,1.3,0.7,6,1.7,1.0,1.0,2.5,0.8
332,85-99,Widowed,14.0,13.0,14.6,13.3,0.7,6,15.1,13.0,14.3,15.9,0.8
333,85-99,Divorced,4.7,4.0,5.4,4.1,0.7,6,4.9,4.0,4.1,5.7,0.8
334,85-99,Separated,-1.5,0.0,-0.8,-2.2,0.7,6,-0.7,0.0,-1.5,0.1,0.8
335,85-99,Never married,1.0,0.0,1.7,0.4,0.7,6,-0.2,0.0,-1.0,0.5,0.8
