,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
261,45-54,Divorced,18.4,18.0,19.2,17.6,0.8,5,18.4,18.0,17.5,19.4,0.9
262,45-54,Separated,8.3,7.0,9.1,7.5,0.8,5,7.5,7.0,6.5,8.4,0.9
263,45-54,Never married,32.5,33.0,33.3,31.7,0.8,5,32.6,33.0,31.7,33.6,0.9
264,55-64,"Now married, spouse present",96.2,92.0,97.0,95.4,0.8,5,95.2,92.0,94.3,96.2,0.9
265,55-64,"Now Married, spouse absent",8.2,7.0,8.9,7.4,0.8,5,8.8,7.0,7.9,9.8,0.9
266,55-64,Widowed,9.4,8.0,10.2,8.6,0.8,5,8.5,8.0,7.6,9.5,0.9
267,55-64,Divorced,22.7,25.0,23.5,21.9,0.8,5,23.5,25.0,22.5,24.4,0.9
268,55-64,Separated,7.4,7.0,8.2,6.6,0.8,5,8.2,7.0,7.3,9.1,0.9
269,55-64,Never married,25.5,25.0,26.3,24.7,0.8,5,25.2,25.0,24.2,26.1,0.9
270,65-74,"Now married, spouse present",92.0,91.0,92.8,91.2,0.8,5,92.6,91.0,91.6,93.5,0.9
271,65-74,"Now Married, spouse absent",4.9,4.0,5.7,4.1,0.8,5,5.2,4.0,4.2,6.1,0.9
272,65-74,Widowed,26.3,24.0,27.1,25.5,0.8,5,26.7,24.0,25.8,27.7,0.9
273,65-74,Divorced,25.3,24.0,26.1,24.5,0.8,5,25.6,24.0,24.6,26.5,0.9
274,65-74,Separated,-1.3,1.0,-0.5,-2.1,0.8,5,-2.0,1.0,-2.9,-1.0,0.9
275,65-74,Never married,22.2,17.0,23.0,21.4,0.8,5,20.3,17.0,19.4,21.3,0.9
276,75-84,"Now married, spouse present",19.9,20.0,20.7,19.1,0.8,5,18.3,20.0,17.4,19.3,0.9
277,75-84,"Now Married, spouse absent",-1.6,2.0,-0.8,-2.4,0.8,5,-2.4,2.0,-3.4,-1.5,0.9
278,75-84,Widowed,12.1,15.0,12.9,11.4,0.8,5,13.0,15.0,12.1,13.9,0.9
279,75-84,Divorced,13.8,13.0,14.6,13.1,0.8,5,14.0,13.0,13.1,14.9,0.9
280,75-84,Separated,0.3,0.0,1.1,-0.5,0.8,5,0.0,0.0,-0.9,1.0,0.9
281,75-84,Never married,5.4,3.0,6.1,4.6,0.8,5,5.8,3.0,4.8,6.7,0.9
282,85-99,"Now married, spouse present",5.6,4.0,6.4,4.8,0.8,5,7.2,4.0,6.3,8.1,0.9
283,85-99,"Now Married, spouse absent",-1.4,0.0,-0.6,-2.1,0.8,5,-1.9,0.0,-2.8,-0.9,0.9
284,85-99,Widowed,14.1,14.0,14.9,13.3,0.8,5,14.3,14.0,13.4,15.3,0.9
285,85-99,Divorced,2.0,3.0,2.8,1.2,0.8,5,1.4,3.0,0.4,2.3,0.9
286,85-99,Separated,0.5,1.0,1.3,-0.3,0.8,5,-1.1,1.0,-2.0,-0.1,0.9
287,85-99,Never married,2.8,0.0,3.5,2.0,0.8,5,3.0,0.0,2.1,4.0,0.9
288,15-24,"Now married, spouse present",3.9,4.0,4.6,3.2,0.7,6,3.9,4.0,3.1,4.7,0.8
289,15-24,"Now Married, spouse absent",4.1,2.0,4.8,3.4,0.7,6,1.0,2.0,0.2,1.8,0.8
290,15-24,Widowed,-0.4,0.0,0.2,-1.1,0.7,6,0.1,0.0,-0.7,0.9,0.8
291,15-24,Divorced,-0.0,0.0,0.6,-0.7,0.7,6,0.7,0.0,-0.1,1.5,0.8
292,15-24,Separated,-0.6,0.0,0.1,-1.2,0.7,6,-1.0,0.0,-1.7,-0.2,0.8
293,15-24,Never married,141.0,137.0,141.6,140.3,0.7,6,140.8,137.0,140.1,141.6,0.8
294,25-34,"Now married, spouse present",47.8,47.0,48.5,47.1,0.7,6,47.4,47.0,46.6,48.2,0.8
295,25-34,"Now Married, spouse absent",6.1,6.0,6.7,5.4,0.7,6,5.7,6.0,5.0,6.5,0.8
296,25-34,Widowed,1.7,0.0,2.4,1.0,0.7,6,1.5,0.0,0.7,2.3,0.8
297,25-34,Divorced,3.5,2.0,4.2,2.9,0.7,6,2.9,2.0,2.1,3.7,0.8
298,25-34,Separated,1.7,1.0,2.3,1.0,0.7,6,1.5,1.0,0.7,2.3,0.8
299,25-34,Never married,102.1,102.0,102.7,101.4,0.7,6,102.2,102.0,101.4,102.9,0.8
300,35-44,"Now married, spouse present",83.0,84.0,83.7,82.3,0.7,6,83.3,84.0,82.5,84.1,0.8
301,35-44,"Now Married, spouse absent",6.0,8.0,6.7,5.3,0.7,6,5.7,8.0,4.9,6.5,0.8
302,35-44,Widowed,0.4,0.0,1.1,-0.3,0.7,6,0.5,0.0,-0.3,1.3,0.8
303,35-44,Divorced,9.0,10.0,9.7,8.3,0.7,6,9.6,10.0,8.8,10.4,0.8
304,35-44,Separated,7.0,7.0,7.7,6.3,0.7,6,4.9,7.0,4.1,5.7,0.8
305,35-44,Never married,45.7,43.0,46.3,45.0,0.7,6,47.3,43.0,46.5,48.0,0.8
306,45-54,"Now married, spouse present",82.5,82.0,83.2,81.9,0.7,6,82.1,82.0,81.3,82.9,0.8
307,45-54,"Now Married, spouse absent",3.3,4.0,4.0,2.6,0.7,6,4.1,4.0,3.3,4.8,0.8
308,45-54,Widowed,1.6,3.0,2.3,1.0,0.7,6,1.6,3.0,0.8,2.4,0.8
309,45-54,Divorced,18.0,18.0,18.6,17.3,0.7,6,18.4,18.0,17.6,19.2,0.8
310,45-54,Separated,9.0,7.0,9.6,8.3,0.7,6,8.3,7.0,7.5,9.1,0.8
311,45-54,Never married,32.8,33.0,33.4,32.1,0.7,6,32.5,33.0,31.7,33.3,0.8
312,55-64,"Now married, spouse present",95.5,92.0,96.2,94.9,0.7,6,96.2,92.0,95.4,97.0,0.8
313,55-64,"Now Married, spouse absent",8.7,7.0,9.4,8.0,0.7,6,8.2,7.0,7.4,8.9,0.8
314,55-64,Widowed,11.6,8.0,12.2,10.9,0.7,6,9.4,8.0,8.6,10.2,0.8
315,55-64,Divorced,22.9,25.0,23.6,22.2,0.7,6,22.7,25.0,21.9,23.5,0.8
316,55-64,Separated,7.3,7.0,8.0,6.7,0.7,6,7.4,7.0,6.6,8.2,0.8
317,55-64,Never married,25.1,25.0,25.7,24.4,0.7,6,25.5,25.0,24.7,26.3,0.8
318,65-74,"Now married, spouse present",91.9,91.0,92.5,91.2,0.7,6,92.0,91.0,91.2,92.8,0.8
319,65-74,"Now Married, spouse absent",4.7,4.0,5.4,4.0,0.7,6,4.9,4.0,4.1,5.7,0.8
320,65-74,Widowed,27.4,24.0,28.1,26.7,0.7,6,26.3,24.0,25.5,27.1,0.8
321,65-74,Divorced,24.1,24.0,24.8,23.4,0.7,6,25.3,24.0,24.5,26.1,0.8
322,65-74,Separated,-1.5,1.0,-0.9,-2.2,0.7,6,-1.3,1.0,-2.1,-0.5,0.8
323,65-74,Never married,21.2,17.0,21.8,20.5,0.7,6,22.2,17.0,21.4,23.0,0.8
324,75-84,"Now married, spouse present",20.4,20.0,21.1,19.7,0.7,6,19.9,20.0,19.1,20.7,0.8
325,75-84,"Now Married, spouse absent",-3.0,2.0,-2.3,-3.7,0.7,6,-1.6,2.0,-2.4,-0.8,0.8
326,75-84,Widowed,12.4,15.0,13.1,11.8,0.7,6,12.1,15.0,11.4,12.9,0.8
327,75-84,Divorced,12.0,13.0,12.7,11.3,0.7,6,13.8,13.0,13.1,14.6,0.8
328,75-84,Separated,-1.3,0.0,-0.6,-2.0,0.7,6,0.3,0.0,-0.5,1.1,0.8
329,75-84,Never married,5.5,3.0,6.1,4.8,0.7,6,5.4,3.0,4.6,6.1,0.8
330,85-99,"Now married, spouse present",5.6,4.0,6.3,5.0,0.7,6,5.6,4.0,4.8,6.4,0.8
331,85-99,"Now Married, spouse absent",-0.9,0.0,-0.2,-1.5,0.7,6,-1.4,0.0,-2.1,-0.6,0.8
332,85-99,Widowed,14.1,14.0,14.8,13.4,0.7,6,14.1,14.0,13.3,14.9,0.8
333,85-99,Divorced,1.6,3.0,2.2,0.9,0.7,6,2.0,3.0,1.2,2.8,0.8
334,85-99,Separated,0.5,1.0,1.2,-0.1,0.7,6,0.5,1.0,-0.3,1.3,0.8
335,85-99,Never married,2.6,0.0,3.2,1.9,0.7,6,2.8,0.0,2.0,3.5,0.8
