,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
266,Newborn,1-2,-1.7,0.0,-0.9,-2.5,0.8,5,-2.0,0.0,-2.9,-1.0,0.9
267,Newborn,3-4,0.8,0.0,1.6,0.1,0.8,5,1.1,0.0,0.1,2.0,0.9
268,Newborn,5-6,-2.5,0.0,-1.7,-3.2,0.8,5,-1.2,0.0,-2.1,-0.3,0.9
269,Newborn,7-8,0.9,0.0,1.7,0.1,0.8,5,2.9,0.0,1.9,3.8,0.9
270,Newborn,9-10,-1.7,0.0,-0.9,-2.5,0.8,5,-2.0,0.0,-3.0,-1.1,0.9
271,Newborn,11-12,-3.2,0.0,-2.4,-4.0,0.8,5,-4.7,0.0,-5.6,-3.7,0.9
272,Newborn,13-14,-2.8,0.0,-2.0,-3.6,0.8,5,-3.5,0.0,-4.5,-2.6,0.9
273,Not Available,1-2,19.9,18.0,20.7,19.1,0.8,5,18.6,18.0,17.7,19.6,0.9
274,Not Available,3-4,22.1,21.0,22.9,21.3,0.8,5,21.0,21.0,20.1,21.9,0.9
275,Not Available,5-6,7.3,7.0,8.1,6.5,0.8,5,7.4,7.0,6.5,8.4,0.9
276,Not Available,7-8,3.2,5.0,4.0,2.5,0.8,5,3.0,5.0,2.0,3.9,0.9
277,Not Available,9-10,0.3,0.0,1.1,-0.5,0.8,5,0.7,0.0,-0.2,1.7,0.9
278,Not Available,11-12,-0.6,1.0,0.2,-1.4,0.8,5,1.8,1.0,0.9,2.8,0.9
279,Not Available,13-14,1.2,0.0,2.0,0.5,0.8,5,3.2,0.0,2.2,4.1,0.9
280,Trauma Center,1-2,2.4,0.0,3.2,1.6,0.8,5,-1.2,0.0,-2.1,-0.3,0.9
281,Trauma Center,3-4,2.1,0.0,2.9,1.4,0.8,5,2.4,0.0,1.5,3.4,0.9
282,Trauma Center,5-6,-1.1,0.0,-0.3,-1.8,0.8,5,-1.2,0.0,-2.2,-0.3,0.9
283,Trauma Center,7-8,-2.0,0.0,-1.3,-2.8,0.8,5,-3.0,0.0,-4.0,-2.1,0.9
284,Trauma Center,9-10,-4.2,0.0,-3.4,-4.9,0.8,5,-5.0,0.0,-5.9,-4.0,0.9
285,Trauma Center,11-12,0.4,0.0,1.1,-0.4,0.8,5,0.7,0.0,-0.3,1.6,0.9
286,Trauma Center,13-14,1.3,0.0,2.1,0.5,0.8,5,3.1,0.0,2.1,4.0,0.9
287,Not Mapped,1-2,6.6,5.0,7.4,5.8,0.8,5,5.2,5.0,4.3,6.2,0.9
288,Not Mapped,3-4,1.7,1.0,2.5,0.9,0.8,5,2.6,1.0,1.7,3.6,0.9
289,Not Mapped,5-6,1.3,0.0,2.1,0.5,0.8,5,2.0,0.0,1.0,2.9,0.9
290,Not Mapped,7-8,-2.4,0.0,-1.6,-3.2,0.8,5,-2.7,0.0,-3.6,-1.7,0.9
291,Not Mapped,9-10,-0.2,0.0,0.6,-1.0,0.8,5,-0.3,0.0,-1.2,0.7,0.9
292,Not Mapped,11-12,2.6,0.0,3.4,1.9,0.8,5,4.3,0.0,3.4,5.3,0.9
293,Not Mapped,13-14,2.6,0.0,3.4,1.8,0.8,5,2.7,0.0,1.7,3.6,0.9
294,Emergency,1-2,159.0,158.0,159.7,158.3,0.7,6,158.5,158.0,157.7,159.2,0.8
295,Emergency,3-4,188.1,185.0,188.7,187.4,0.7,6,188.3,185.0,187.5,189.1,0.8
296,Emergency,5-6,95.2,94.0,95.9,94.5,0.7,6,95.2,94.0,94.4,96.0,0.8
297,Emergency,7-8,45.5,48.0,46.2,44.9,0.7,6,45.5,48.0,44.7,46.3,0.8
298,Emergency,9-10,32.8,32.0,33.4,32.1,0.7,6,33.4,32.0,32.6,34.2,0.8
299,Emergency,11-12,13.5,14.0,14.2,12.8,0.7,6,13.5,14.0,12.7,14.3,0.8
300,Emergency,13-14,7.3,8.0,7.9,6.6,0.7,6,7.3,8.0,6.5,8.1,0.8
301,Urgent,1-2,56.7,58.0,57.4,56.1,0.7,6,57.1,58.0,56.4,57.9,0.8
302,Urgent,3-4,48.6,50.0,49.3,47.9,0.7,6,48.2,50.0,47.4,49.0,0.8
303,Urgent,5-6,43.8,44.0,44.5,43.2,0.7,6,44.1,44.0,43.3,44.9,0.8
304,Urgent,7-8,37.1,36.0,37.8,36.4,0.7,6,37.3,36.0,36.5,38.1,0.8
305,Urgent,9-10,7.3,9.0,8.0,6.7,0.7,6,7.5,9.0,6.7,8.3,0.8
306,Urgent,11-12,3.7,5.0,4.4,3.0,0.7,6,3.2,5.0,2.4,4.0,0.8
307,Urgent,13-14,3.5,5.0,4.1,2.8,0.7,6,3.5,5.0,2.7,4.3,0.8
308,Elective,1-2,69.2,67.0,69.9,68.5,0.7,6,69.2,67.0,68.4,70.0,0.8
309,Elective,3-4,62.2,61.0,62.9,61.6,0.7,6,61.8,61.0,61.0,62.6,0.8
310,Elective,5-6,29.8,30.0,30.5,29.1,0.7,6,29.6,30.0,28.9,30.4,0.8
311,Elective,7-8,15.8,16.0,16.5,15.1,0.7,6,16.3,16.0,15.5,17.1,0.8
312,Elective,9-10,7.0,9.0,7.6,6.3,0.7,6,7.1,9.0,6.3,7.8,0.8
313,Elective,11-12,8.0,8.0,8.6,7.3,0.7,6,9.1,8.0,8.3,9.9,0.8
314,Elective,13-14,5.6,5.0,6.3,5.0,0.7,6,6.9,5.0,6.1,7.7,0.8
315,Newborn,1-2,-1.4,0.0,-0.7,-2.0,0.7,6,-1.7,0.0,-2.5,-0.9,0.8
316,Newborn,3-4,-0.5,0.0,0.2,-1.2,0.7,6,0.8,0.0,0.1,1.6,0.8
317,Newborn,5-6,-2.5,0.0,-1.8,-3.1,0.7,6,-2.5,0.0,-3.2,-1.7,0.8
318,Newborn,7-8,0.2,0.0,0.9,-0.5,0.7,6,0.9,0.0,0.1,1.7,0.8
319,Newborn,9-10,-1.0,0.0,-0.4,-1.7,0.7,6,-1.7,0.0,-2.5,-0.9,0.8
320,Newborn,11-12,-3.6,0.0,-2.9,-4.3,0.7,6,-3.2,0.0,-4.0,-2.4,0.8
321,Newborn,13-14,-3.4,0.0,-2.7,-4.1,0.7,6,-2.8,0.0,-3.6,-2.0,0.8
322,Not Available,1-2,19.6,18.0,20.3,19.0,0.7,6,19.9,18.0,19.1,20.7,0.8
323,Not Available,3-4,20.7,21.0,21.4,20.0,0.7,6,22.1,21.0,21.3,22.9,0.8
324,Not Available,5-6,8.3,7.0,9.0,7.6,0.7,6,7.3,7.0,6.5,8.1,0.8
325,Not Available,7-8,5.5,5.0,6.2,4.8,0.7,6,3.2,5.0,2.5,4.0,0.8
326,Not Available,9-10,-0.3,0.0,0.4,-1.0,0.7,6,0.3,0.0,-0.5,1.1,0.8
327,Not Available,11-12,-1.4,1.0,-0.7,-2.0,0.7,6,-0.6,1.0,-1.4,0.2,0.8
328,Not Available,13-14,1.1,0.0,1.7,0.4,0.7,6,1.2,0.0,0.5,2.0,0.8
329,Trauma Center,1-2,1.6,0.0,2.3,1.0,0.7,6,2.4,0.0,1.6,3.2,0.8
330,Trauma Center,3-4,1.1,0.0,1.7,0.4,0.7,6,2.1,0.0,1.4,2.9,0.8
331,Trauma Center,5-6,-1.1,0.0,-0.4,-1.8,0.7,6,-1.1,0.0,-1.8,-0.3,0.8
332,Trauma Center,7-8,-1.3,0.0,-0.6,-1.9,0.7,6,-2.0,0.0,-2.8,-1.3,0.8
333,Trauma Center,9-10,-3.7,0.0,-3.1,-4.4,0.7,6,-4.2,0.0,-4.9,-3.4,0.8
334,Trauma Center,11-12,0.1,0.0,0.8,-0.5,0.7,6,0.4,0.0,-0.4,1.1,0.8
335,Trauma Center,13-14,1.5,0.0,2.2,0.8,0.7,6,1.3,0.0,0.5,2.1,0.8
336,Not Mapped,1-2,6.3,5.0,7.0,5.6,0.7,6,6.6,5.0,5.8,7.4,0.8
337,Not Mapped,3-4,1.3,1.0,2.0,0.6,0.7,6,1.7,1.0,0.9,2.5,0.8
338,Not Mapped,5-6,1.5,0.0,2.2,0.8,0.7,6,1.3,0.0,0.5,2.1,0.8
339,Not Mapped,7-8,-1.9,0.0,-1.2,-2.5,0.7,6,-2.4,0.0,-3.2,-1.6,0.8
340,Not Mapped,9-10,-0.1,0.0,0.5,-0.8,0.7,6,-0.2,0.0,-1.0,0.6,0.8
341,Not Mapped,11-12,2.2,0.0,2.9,1.6,0.7,6,2.6,0.0,1.9,3.4,0.8
342,Not Mapped,13-14,2.0,0.0,2.7,1.3,0.7,6,2.6,0.0,1.8,3.4,0.8
