,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,40 - 49,30-39,7.8,7.0,8.8,6.9,0.9,4,8.0,7.0,6.8,9.1,1.2
268,40 - 49,40-49,5.0,1.0,5.9,4.1,0.9,4,4.6,1.0,3.4,5.7,1.2
269,40 - 49,50-89,3.6,3.0,4.6,2.7,0.9,4,4.0,3.0,2.9,5.2,1.2
270,50 - 59,1-9,34.9,33.0,35.9,34.0,0.9,4,33.2,33.0,32.0,34.4,1.2
271,50 - 59,10-19,95.7,96.0,96.6,94.7,0.9,4,96.1,96.0,95.0,97.3,1.2
272,50 - 59,20-29,38.6,34.0,39.6,37.7,0.9,4,38.3,34.0,37.1,39.5,1.2
273,50 - 59,30-39,9.8,11.0,10.7,8.8,0.9,4,11.0,11.0,9.8,12.2,1.2
274,50 - 59,40-49,1.4,4.0,2.4,0.5,0.9,4,1.6,4.0,0.5,2.8,1.2
275,50 - 59,50-89,1.2,2.0,2.1,0.2,0.9,4,0.4,2.0,-0.8,1.6,1.2
276,60 - 69,1-9,37.4,39.0,38.3,36.4,0.9,4,37.4,39.0,36.2,38.6,1.2
277,60 - 69,10-19,89.5,94.0,90.5,88.6,0.9,4,88.6,94.0,87.4,89.8,1.2
278,60 - 69,20-29,49.3,50.0,50.3,48.4,0.9,4,49.2,50.0,48.0,50.4,1.2
279,60 - 69,30-39,13.5,10.0,14.4,12.5,0.9,4,14.4,10.0,13.2,15.5,1.2
280,60 - 69,40-49,3.7,5.0,4.7,2.8,0.9,4,3.1,5.0,1.9,4.3,1.2
281,60 - 69,50-89,2.7,1.0,3.6,1.7,0.9,4,-0.5,1.0,-1.7,0.7,1.2
282,70 - 79,1-9,38.1,36.0,39.0,37.1,0.9,4,36.6,36.0,35.4,37.8,1.2
283,70 - 79,10-19,126.8,128.0,127.7,125.8,0.9,4,126.4,128.0,125.2,127.5,1.2
284,70 - 79,20-29,59.1,63.0,60.1,58.2,0.9,4,59.9,63.0,58.7,61.1,1.2
285,70 - 79,30-39,8.1,8.0,9.0,7.1,0.9,4,8.1,8.0,6.9,9.2,1.2
286,70 - 79,40-49,4.5,6.0,5.4,3.5,0.9,4,3.6,6.0,2.5,4.8,1.2
287,70 - 79,50-89,4.6,1.0,5.6,3.7,0.9,4,5.4,1.0,4.3,6.6,1.2
288,80 - 89,1-9,20.1,22.0,21.1,19.2,0.9,4,21.3,22.0,20.1,22.5,1.2
289,80 - 89,10-19,110.4,109.0,111.3,109.5,0.9,4,110.4,109.0,109.2,111.6,1.2
290,80 - 89,20-29,35.6,35.0,36.5,34.6,0.9,4,35.9,35.0,34.7,37.1,1.2
291,80 - 89,30-39,6.7,5.0,7.6,5.7,0.9,4,6.6,5.0,5.4,7.7,1.2
292,80 - 89,40-49,1.0,0.0,1.9,0.0,0.9,4,-0.7,0.0,-1.8,0.5,1.2
293,80 - 89,50-89,3.2,0.0,4.1,2.2,0.9,4,3.7,0.0,2.5,4.8,1.2
294,90 - 99,1-9,6.7,8.0,7.6,5.8,0.9,4,5.9,8.0,4.7,7.1,1.2
295,90 - 99,10-19,11.0,11.0,12.0,10.1,0.9,4,11.5,11.0,10.3,12.7,1.2
296,90 - 99,20-29,-0.5,3.0,0.4,-1.5,0.9,4,-1.7,3.0,-2.9,-0.5,1.2
297,90 - 99,30-39,1.4,0.0,2.3,0.4,0.9,4,-1.2,0.0,-2.4,-0.0,1.2
298,90 - 99,40-49,-0.1,0.0,0.8,-1.1,0.9,4,-0.3,0.0,-1.5,0.9,1.2
299,90 - 99,50-89,1.6,0.0,2.6,0.7,0.9,4,1.8,0.0,0.7,3.0,1.2
300,0 - 9,1-9,2.7,0.0,3.5,1.9,0.8,5,2.6,0.0,1.7,3.6,0.9
301,0 - 9,10-19,-0.4,0.0,0.3,-1.2,0.8,5,-0.9,0.0,-1.9,0.0,0.9
302,0 - 9,20-29,3.5,0.0,4.2,2.7,0.8,5,3.6,0.0,2.6,4.5,0.9
303,0 - 9,30-39,-1.5,0.0,-0.7,-2.3,0.8,5,-2.9,0.0,-3.8,-1.9,0.9
304,0 - 9,40-49,-2.7,0.0,-1.9,-3.5,0.8,5,-3.6,0.0,-4.5,-2.6,0.9
305,0 - 9,50-89,4.2,0.0,5.0,3.5,0.8,5,5.2,0.0,4.2,6.1,0.9
306,10 - 19,1-9,11.2,11.0,12.0,10.4,0.8,5,11.8,11.0,10.9,12.8,0.9
307,10 - 19,10-19,1.3,2.0,2.1,0.5,0.8,5,1.2,2.0,0.2,2.1,0.9
308,10 - 19,20-29,-1.2,0.0,-0.4,-2.0,0.8,5,-1.4,0.0,-2.3,-0.4,0.9
309,10 - 19,30-39,1.2,0.0,2.0,0.4,0.8,5,2.3,0.0,1.4,3.3,0.9
310,10 - 19,40-49,-0.9,0.0,-0.1,-1.6,0.8,5,-3.5,0.0,-4.5,-2.6,0.9
311,10 - 19,50-89,2.0,0.0,2.8,1.2,0.8,5,3.7,0.0,2.8,4.7,0.9
312,20 - 29,1-9,11.1,7.0,11.9,10.3,0.8,5,11.3,7.0,10.3,12.2,0.9
313,20 - 29,10-19,4.7,7.0,5.5,4.0,0.8,5,5.3,7.0,4.4,6.3,0.9
314,20 - 29,20-29,3.8,0.0,4.6,3.0,0.8,5,4.7,0.0,3.8,5.7,0.9
315,20 - 29,30-39,0.0,0.0,0.8,-0.8,0.8,5,0.6,0.0,-0.4,1.5,0.9
316,20 - 29,40-49,2.2,0.0,3.0,1.5,0.8,5,1.6,0.0,0.6,2.5,0.9
317,20 - 29,50-89,0.8,0.0,1.6,0.0,0.8,5,0.7,0.0,-0.2,1.6,0.9
318,30 - 39,1-9,14.5,15.0,15.3,13.7,0.8,5,14.5,15.0,13.5,15.4,0.9
319,30 - 39,10-19,35.8,35.0,36.6,35.0,0.8,5,34.9,35.0,34.0,35.9,0.9
320,30 - 39,20-29,11.2,9.0,12.0,10.4,0.8,5,8.4,9.0,7.5,9.3,0.9
321,30 - 39,30-39,3.4,3.0,4.2,2.6,0.8,5,3.7,3.0,2.7,4.6,0.9
322,30 - 39,40-49,-0.7,0.0,0.1,-1.5,0.8,5,-0.8,0.0,-1.7,0.1,0.9
323,30 - 39,50-89,2.9,0.0,3.7,2.1,0.8,5,4.0,0.0,3.1,5.0,0.9
324,40 - 49,1-9,24.1,21.0,24.9,23.3,0.8,5,24.7,21.0,23.7,25.6,0.9
325,40 - 49,10-19,44.8,45.0,45.6,44.0,0.8,5,44.8,45.0,43.9,45.8,0.9
326,40 - 49,20-29,21.9,20.0,22.7,21.1,0.8,5,20.3,20.0,19.3,21.2,0.9
327,40 - 49,30-39,6.5,7.0,7.3,5.7,0.8,5,7.8,7.0,6.9,8.8,0.9
328,40 - 49,40-49,3.7,1.0,4.4,2.9,0.8,5,5.0,1.0,4.1,5.9,0.9
329,40 - 49,50-89,3.2,3.0,4.0,2.4,0.8,5,3.6,3.0,2.7,4.6,0.9
330,50 - 59,1-9,35.2,33.0,35.9,34.4,0.8,5,34.9,33.0,34.0,35.9,0.9
331,50 - 59,10-19,93.5,96.0,94.3,92.7,0.8,5,95.7,96.0,94.7,96.6,0.9
332,50 - 59,20-29,37.7,34.0,38.5,36.9,0.8,5,38.6,34.0,37.7,39.6,0.9
333,50 - 59,30-39,8.0,11.0,8.8,7.2,0.8,5,9.8,11.0,8.8,10.7,0.9
334,50 - 59,40-49,0.0,4.0,0.8,-0.8,0.8,5,1.4,4.0,0.5,2.4,0.9
335,50 - 59,50-89,1.8,2.0,2.6,1.1,0.8,5,1.2,2.0,0.2,2.1,0.9
336,60 - 69,1-9,37.9,39.0,38.7,37.2,0.8,5,37.4,39.0,36.4,38.3,0.9
337,60 - 69,10-19,90.6,94.0,91.4,89.8,0.8,5,89.5,94.0,88.6,90.5,0.9
338,60 - 69,20-29,49.4,50.0,50.2,48.7,0.8,5,49.3,50.0,48.4,50.3,0.9
339,60 - 69,30-39,12.2,10.0,13.0,11.4,0.8,5,13.5,10.0,12.5,14.4,0.9
340,60 - 69,40-49,3.9,5.0,4.7,3.1,0.8,5,3.7,5.0,2.8,4.7,0.9
341,60 - 69,50-89,2.6,1.0,3.4,1.8,0.8,5,2.7,1.0,1.7,3.6,0.9
342,70 - 79,1-9,36.4,36.0,37.1,35.6,0.8,5,38.1,36.0,37.1,39.0,0.9
343,70 - 79,10-19,128.0,128.0,128.8,127.2,0.8,5,126.8,128.0,125.8,127.7,0.9
344,70 - 79,20-29,60.7,63.0,61.5,59.9,0.8,5,59.1,63.0,58.2,60.1,0.9
345,70 - 79,30-39,7.2,8.0,8.0,6.4,0.8,5,8.1,8.0,7.1,9.0,0.9
346,70 - 79,40-49,4.7,6.0,5.5,3.9,0.8,5,4.5,6.0,3.5,5.4,0.9
347,70 - 79,50-89,3.7,1.0,4.5,2.9,0.8,5,4.6,1.0,3.7,5.6,0.9
348,80 - 89,1-9,20.0,22.0,20.8,19.3,0.8,5,20.1,22.0,19.2,21.1,0.9
349,80 - 89,10-19,110.5,109.0,111.3,109.7,0.8,5,110.4,109.0,109.5,111.3,0.9
350,80 - 89,20-29,36.0,35.0,36.8,35.2,0.8,5,35.6,35.0,34.6,36.5,0.9
351,80 - 89,30-39,6.2,5.0,7.0,5.4,0.8,5,6.7,5.0,5.7,7.6,0.9
352,80 - 89,40-49,0.5,0.0,1.3,-0.2,0.8,5,1.0,0.0,0.0,1.9,0.9
353,80 - 89,50-89,2.3,0.0,3.0,1.5,0.8,5,3.2,0.0,2.2,4.1,0.9
354,90 - 99,1-9,7.0,8.0,7.8,6.2,0.8,5,6.7,8.0,5.8,7.6,0.9
355,90 - 99,10-19,11.5,11.0,12.3,10.7,0.8,5,11.0,11.0,10.1,12.0,0.9
356,90 - 99,20-29,-0.3,3.0,0.5,-1.1,0.8,5,-0.5,3.0,-1.5,0.4,0.9
357,90 - 99,30-39,-0.9,0.0,-0.1,-1.7,0.8,5,1.4,0.0,0.4,2.3,0.9
358,90 - 99,40-49,-0.0,0.0,0.8,-0.8,0.8,5,-0.1,0.0,-1.1,0.8,0.9
359,90 - 99,50-89,-0.4,0.0,0.4,-1.1,0.8,5,1.6,0.0,0.7,2.6,0.9
360,0 - 9,1-9,2.1,0.0,2.7,1.4,0.7,6,2.7,0.0,1.9,3.5,0.8
361,0 - 9,10-19,-0.8,0.0,-0.1,-1.5,0.7,6,-0.4,0.0,-1.2,0.3,0.8
362,0 - 9,20-29,3.0,0.0,3.7,2.3,0.7,6,3.5,0.0,2.7,4.2,0.8
363,0 - 9,30-39,-2.1,0.0,-1.4,-2.8,0.7,6,-1.5,0.0,-2.3,-0.7,0.8
364,0 - 9,40-49,-2.2,0.0,-1.6,-2.9,0.7,6,-2.7,0.0,-3.5,-1.9,0.8
365,0 - 9,50-89,4.2,0.0,4.9,3.6,0.7,6,4.2,0.0,3.5,5.0,0.8
366,10 - 19,1-9,11.4,11.0,12.1,10.7,0.7,6,11.2,11.0,10.4,12.0,0.8
367,10 - 19,10-19,1.1,2.0,1.8,0.4,0.7,6,1.3,2.0,0.5,2.1,0.8
368,10 - 19,20-29,-1.1,0.0,-0.4,-1.8,0.7,6,-1.2,0.0,-2.0,-0.4,0.8
369,10 - 19,30-39,0.8,0.0,1.4,0.1,0.7,6,1.2,0.0,0.4,2.0,0.8
370,10 - 19,40-49,-0.9,0.0,-0.2,-1.5,0.7,6,-0.9,0.0,-1.6,-0.1,0.8
371,10 - 19,50-89,2.5,0.0,3.2,1.9,0.7,6,2.0,0.0,1.2,2.8,0.8
372,20 - 29,1-9,10.3,7.0,11.0,9.7,0.7,6,11.1,7.0,10.3,11.9,0.8
373,20 - 29,10-19,6.1,7.0,6.8,5.5,0.7,6,4.7,7.0,4.0,5.5,0.8
374,20 - 29,20-29,3.3,0.0,4.0,2.6,0.7,6,3.8,0.0,3.0,4.6,0.8
375,20 - 29,30-39,0.2,0.0,0.9,-0.4,0.7,6,0.0,0.0,-0.8,0.8,0.8
376,20 - 29,40-49,1.5,0.0,2.2,0.9,0.7,6,2.2,0.0,1.5,3.0,0.8
377,20 - 29,50-89,1.0,0.0,1.6,0.3,0.7,6,0.8,0.0,0.0,1.6,0.8
378,30 - 39,1-9,14.1,15.0,14.7,13.4,0.7,6,14.5,15.0,13.7,15.3,0.8
379,30 - 39,10-19,34.8,35.0,35.5,34.1,0.7,6,35.8,35.0,35.0,36.6,0.8
380,30 - 39,20-29,11.0,9.0,11.6,10.3,0.7,6,11.2,9.0,10.4,12.0,0.8
381,30 - 39,30-39,3.5,3.0,4.2,2.9,0.7,6,3.4,3.0,2.6,4.2,0.8
382,30 - 39,40-49,-1.5,0.0,-0.8,-2.2,0.7,6,-0.7,0.0,-1.5,0.1,0.8
383,30 - 39,50-89,4.1,0.0,4.8,3.4,0.7,6,2.9,0.0,2.1,3.7,0.8
384,40 - 49,1-9,24.5,21.0,25.2,23.9,0.7,6,24.1,21.0,23.3,24.9,0.8
385,40 - 49,10-19,43.8,45.0,44.4,43.1,0.7,6,44.8,45.0,44.0,45.6,0.8
386,40 - 49,20-29,21.9,20.0,22.6,21.2,0.7,6,21.9,20.0,21.1,22.7,0.8
387,40 - 49,30-39,7.2,7.0,7.9,6.5,0.7,6,6.5,7.0,5.7,7.3,0.8
388,40 - 49,40-49,2.8,1.0,3.5,2.2,0.7,6,3.7,1.0,2.9,4.4,0.8
389,40 - 49,50-89,2.5,3.0,3.2,1.9,0.7,6,3.2,3.0,2.4,4.0,0.8
390,50 - 59,1-9,35.9,33.0,36.5,35.2,0.7,6,35.2,33.0,34.4,35.9,0.8
391,50 - 59,10-19,93.2,96.0,93.9,92.5,0.7,6,93.5,96.0,92.7,94.3,0.8
392,50 - 59,20-29,38.0,34.0,38.6,37.3,0.7,6,37.7,34.0,36.9,38.5,0.8
393,50 - 59,30-39,8.3,11.0,9.0,7.6,0.7,6,8.0,11.0,7.2,8.8,0.8
394,50 - 59,40-49,0.3,4.0,1.0,-0.4,0.7,6,0.0,4.0,-0.8,0.8,0.8
395,50 - 59,50-89,2.2,2.0,2.8,1.5,0.7,6,1.8,2.0,1.1,2.6,0.8
396,60 - 69,1-9,37.8,39.0,38.5,37.2,0.7,6,37.9,39.0,37.2,38.7,0.8
397,60 - 69,10-19,91.5,94.0,92.2,90.8,0.7,6,90.6,94.0,89.8,91.4,0.8
398,60 - 69,20-29,49.6,50.0,50.3,49.0,0.7,6,49.4,50.0,48.7,50.2,0.8
399,60 - 69,30-39,11.9,10.0,12.5,11.2,0.7,6,12.2,10.0,11.4,13.0,0.8
400,60 - 69,40-49,3.5,5.0,4.2,2.9,0.7,6,3.9,5.0,3.1,4.7,0.8
401,60 - 69,50-89,2.9,1.0,3.6,2.2,0.7,6,2.6,1.0,1.8,3.4,0.8
402,70 - 79,1-9,36.5,36.0,37.1,35.8,0.7,6,36.4,36.0,35.6,37.1,0.8
403,70 - 79,10-19,129.1,128.0,129.7,128.4,0.7,6,128.0,128.0,127.2,128.8,0.8
404,70 - 79,20-29,60.8,63.0,61.4,60.1,0.7,6,60.7,63.0,59.9,61.5,0.8
405,70 - 79,30-39,7.2,8.0,7.9,6.6,0.7,6,7.2,8.0,6.4,8.0,0.8
406,70 - 79,40-49,5.2,6.0,5.9,4.6,0.7,6,4.7,6.0,3.9,5.5,0.8
407,70 - 79,50-89,3.8,1.0,4.5,3.1,0.7,6,3.7,1.0,2.9,4.5,0.8
408,80 - 89,1-9,19.3,22.0,20.0,18.7,0.7,6,20.0,22.0,19.3,20.8,0.8
409,80 - 89,10-19,110.6,109.0,111.3,109.9,0.7,6,110.5,109.0,109.7,111.3,0.8
410,80 - 89,20-29,35.1,35.0,35.8,34.4,0.7,6,36.0,35.0,35.2,36.8,0.8
411,80 - 89,30-39,6.2,5.0,6.8,5.5,0.7,6,6.2,5.0,5.4,7.0,0.8
412,80 - 89,40-49,-0.7,0.0,-0.0,-1.4,0.7,6,0.5,0.0,-0.2,1.3,0.8
413,80 - 89,50-89,2.0,0.0,2.7,1.3,0.7,6,2.3,0.0,1.5,3.0,0.8
414,90 - 99,1-9,7.5,8.0,8.1,6.8,0.7,6,7.0,8.0,6.2,7.8,0.8
415,90 - 99,10-19,12.2,11.0,12.8,11.5,0.7,6,11.5,11.0,10.7,12.3,0.8
416,90 - 99,20-29,0.2,3.0,0.9,-0.5,0.7,6,-0.3,3.0,-1.1,0.5,0.8
417,90 - 99,30-39,-0.6,0.0,0.1,-1.2,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
418,90 - 99,40-49,-0.9,0.0,-0.2,-1.6,0.7,6,-0.0,0.0,-0.8,0.8,0.8
419,90 - 99,50-89,-0.6,0.0,0.1,-1.3,0.7,6,-0.4,0.0,-1.1,0.4,0.8
