,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,Newborn,3-4,-1.0,0.0,-0.2,-1.8,0.8,5,-0.8,0.0,-1.7,0.2,0.9
268,Newborn,5-6,2.0,0.0,2.8,1.2,0.8,5,2.3,0.0,1.3,3.2,0.9
269,Newborn,7-8,-0.7,0.0,0.1,-1.5,0.8,5,-2.2,0.0,-3.2,-1.3,0.9
270,Newborn,9-10,-2.0,0.0,-1.2,-2.7,0.8,5,-2.5,0.0,-3.4,-1.5,0.9
271,Newborn,11-12,1.3,0.0,2.1,0.6,0.8,5,1.3,0.0,0.4,2.3,0.9
272,Newborn,13-14,0.2,0.0,1.0,-0.6,0.8,5,0.0,0.0,-0.9,1.0,0.9
273,Not Available,1-2,21.9,18.0,22.7,21.1,0.8,5,21.8,18.0,20.9,22.8,0.9
274,Not Available,3-4,19.3,21.0,20.1,18.5,0.8,5,19.1,21.0,18.2,20.1,0.9
275,Not Available,5-6,8.8,7.0,9.6,8.0,0.8,5,8.5,7.0,7.5,9.4,0.9
276,Not Available,7-8,3.5,5.0,4.3,2.7,0.8,5,3.6,5.0,2.7,4.6,0.9
277,Not Available,9-10,2.7,0.0,3.4,1.9,0.8,5,0.8,0.0,-0.1,1.7,0.9
278,Not Available,11-12,1.1,1.0,1.9,0.4,0.8,5,1.3,1.0,0.4,2.3,0.9
279,Not Available,13-14,0.2,0.0,1.0,-0.6,0.8,5,0.2,0.0,-0.7,1.1,0.9
280,Trauma Center,1-2,0.3,0.0,1.1,-0.4,0.8,5,0.7,0.0,-0.2,1.7,0.9
281,Trauma Center,3-4,-1.2,0.0,-0.4,-2.0,0.8,5,-2.3,0.0,-3.3,-1.4,0.9
282,Trauma Center,5-6,4.4,0.0,5.2,3.6,0.8,5,2.7,0.0,1.8,3.7,0.9
283,Trauma Center,7-8,1.9,0.0,2.7,1.2,0.8,5,2.2,0.0,1.3,3.2,0.9
284,Trauma Center,9-10,-2.7,0.0,-1.9,-3.5,0.8,5,-2.7,0.0,-3.6,-1.7,0.9
285,Trauma Center,11-12,-1.2,0.0,-0.5,-2.0,0.8,5,-1.1,0.0,-2.1,-0.2,0.9
286,Trauma Center,13-14,-2.6,0.0,-1.8,-3.4,0.8,5,-3.8,0.0,-4.7,-2.8,0.9
287,Not Mapped,1-2,3.6,5.0,4.4,2.8,0.8,5,3.2,5.0,2.3,4.2,0.9
288,Not Mapped,3-4,0.2,1.0,1.0,-0.6,0.8,5,0.8,1.0,-0.1,1.8,0.9
289,Not Mapped,5-6,1.5,0.0,2.2,0.7,0.8,5,1.3,0.0,0.4,2.3,0.9
290,Not Mapped,7-8,-0.7,0.0,0.1,-1.5,0.8,5,-0.1,0.0,-1.0,0.9,0.9
291,Not Mapped,9-10,-0.3,0.0,0.4,-1.1,0.8,5,0.2,0.0,-0.7,1.2,0.9
292,Not Mapped,11-12,-0.6,0.0,0.2,-1.4,0.8,5,-0.9,0.0,-1.8,0.1,0.9
293,Not Mapped,13-14,-0.2,0.0,0.5,-1.0,0.8,5,-0.5,0.0,-1.4,0.5,0.9
294,Emergency,1-2,157.7,158.0,158.4,157.0,0.7,6,157.5,158.0,156.7,158.3,0.8
295,Emergency,3-4,183.9,185.0,184.6,183.2,0.7,6,183.5,185.0,182.7,184.3,0.8
296,Emergency,5-6,91.9,94.0,92.6,91.2,0.7,6,92.1,94.0,91.3,92.8,0.8
297,Emergency,7-8,47.2,48.0,47.9,46.5,0.7,6,47.3,48.0,46.5,48.1,0.8
298,Emergency,9-10,32.7,32.0,33.3,32.0,0.7,6,31.1,32.0,30.3,31.9,0.8
299,Emergency,11-12,14.3,14.0,15.0,13.7,0.7,6,14.7,14.0,14.0,15.5,0.8
300,Emergency,13-14,7.0,8.0,7.6,6.3,0.7,6,6.5,8.0,5.7,7.3,0.8
301,Urgent,1-2,57.7,58.0,58.4,57.1,0.7,6,57.6,58.0,56.8,58.4,0.8
302,Urgent,3-4,48.8,50.0,49.4,48.1,0.7,6,47.8,50.0,47.0,48.6,0.8
303,Urgent,5-6,43.3,44.0,44.0,42.7,0.7,6,42.7,44.0,41.9,43.5,0.8
304,Urgent,7-8,36.2,36.0,36.9,35.5,0.7,6,37.8,36.0,37.0,38.6,0.8
305,Urgent,9-10,9.6,9.0,10.3,9.0,0.7,6,9.8,9.0,9.0,10.6,0.8
306,Urgent,11-12,5.3,5.0,5.9,4.6,0.7,6,5.5,5.0,4.7,6.2,0.8
307,Urgent,13-14,5.2,5.0,5.8,4.5,0.7,6,4.3,5.0,3.5,5.1,0.8
308,Elective,1-2,66.6,67.0,67.3,66.0,0.7,6,66.6,67.0,65.8,67.4,0.8
309,Elective,3-4,61.3,61.0,62.0,60.6,0.7,6,59.5,61.0,58.7,60.3,0.8
310,Elective,5-6,28.6,30.0,29.2,27.9,0.7,6,29.8,30.0,29.0,30.6,0.8
311,Elective,7-8,18.5,16.0,19.2,17.8,0.7,6,18.7,16.0,17.9,19.5,0.8
312,Elective,9-10,7.2,9.0,7.9,6.5,0.7,6,6.6,9.0,5.8,7.4,0.8
313,Elective,11-12,9.3,8.0,10.0,8.6,0.7,6,10.4,8.0,9.6,11.2,0.8
314,Elective,13-14,5.3,5.0,6.0,4.7,0.7,6,5.7,5.0,5.0,6.5,0.8
315,Newborn,1-2,-1.0,0.0,-0.3,-1.7,0.7,6,-0.6,0.0,-1.4,0.1,0.8
316,Newborn,3-4,0.1,0.0,0.8,-0.5,0.7,6,-1.0,0.0,-1.8,-0.2,0.8
317,Newborn,5-6,2.0,0.0,2.6,1.3,0.7,6,2.0,0.0,1.2,2.8,0.8
318,Newborn,7-8,-1.4,0.0,-0.7,-2.0,0.7,6,-0.7,0.0,-1.5,0.1,0.8
319,Newborn,9-10,-1.0,0.0,-0.4,-1.7,0.7,6,-2.0,0.0,-2.7,-1.2,0.8
320,Newborn,11-12,0.9,0.0,1.6,0.2,0.7,6,1.3,0.0,0.6,2.1,0.8
321,Newborn,13-14,0.1,0.0,0.8,-0.6,0.7,6,0.2,0.0,-0.6,1.0,0.8
322,Not Available,1-2,21.3,18.0,22.0,20.6,0.7,6,21.9,18.0,21.1,22.7,0.8
323,Not Available,3-4,19.6,21.0,20.2,18.9,0.7,6,19.3,21.0,18.5,20.1,0.8
324,Not Available,5-6,9.6,7.0,10.2,8.9,0.7,6,8.8,7.0,8.0,9.6,0.8
325,Not Available,7-8,3.6,5.0,4.3,2.9,0.7,6,3.5,5.0,2.7,4.3,0.8
326,Not Available,9-10,2.3,0.0,3.0,1.6,0.7,6,2.7,0.0,1.9,3.4,0.8
327,Not Available,11-12,0.7,1.0,1.3,-0.0,0.7,6,1.1,1.0,0.4,1.9,0.8
328,Not Available,13-14,-1.1,0.0,-0.4,-1.8,0.7,6,0.2,0.0,-0.6,1.0,0.8
329,Trauma Center,1-2,-0.5,0.0,0.2,-1.2,0.7,6,0.3,0.0,-0.4,1.1,0.8
330,Trauma Center,3-4,-0.8,0.0,-0.1,-1.5,0.7,6,-1.2,0.0,-2.0,-0.4,0.8
331,Trauma Center,5-6,3.4,0.0,4.1,2.8,0.7,6,4.4,0.0,3.6,5.2,0.8
332,Trauma Center,7-8,1.7,0.0,2.4,1.0,0.7,6,1.9,0.0,1.2,2.7,0.8
333,Trauma Center,9-10,-1.8,0.0,-1.2,-2.5,0.7,6,-2.7,0.0,-3.5,-1.9,0.8
334,Trauma Center,11-12,-0.8,0.0,-0.2,-1.5,0.7,6,-1.2,0.0,-2.0,-0.5,0.8
335,Trauma Center,13-14,-2.3,0.0,-1.6,-3.0,0.7,6,-2.6,0.0,-3.4,-1.8,0.8
336,Not Mapped,1-2,3.6,5.0,4.2,2.9,0.7,6,3.6,5.0,2.8,4.4,0.8
337,Not Mapped,3-4,1.1,1.0,1.8,0.4,0.7,6,0.2,1.0,-0.6,1.0,0.8
338,Not Mapped,5-6,1.0,0.0,1.7,0.3,0.7,6,1.5,0.0,0.7,2.2,0.8
339,Not Mapped,7-8,-0.5,0.0,0.2,-1.1,0.7,6,-0.7,0.0,-1.5,0.1,0.8
340,Not Mapped,9-10,-0.3,0.0,0.3,-1.0,0.7,6,-0.3,0.0,-1.1,0.4,0.8
341,Not Mapped,11-12,-1.6,0.0,-0.9,-2.3,0.7,6,-0.6,0.0,-1.4,0.2,0.8
342,Not Mapped,13-14,-0.3,0.0,0.4,-1.0,0.7,6,-0.2,0.0,-1.0,0.5,0.8
