,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
265,Elective,13-14,6.5,5.0,7.3,5.7,0.8,5,6.3,5.0,5.3,7.2,0.9
266,Newborn,1-2,2.0,0.0,2.8,1.2,0.8,5,2.8,0.0,1.9,3.8,0.9
267,Newborn,3-4,0.2,0.0,0.9,-0.6,0.8,5,0.5,0.0,-0.5,1.4,0.9
268,Newborn,5-6,-1.6,0.0,-0.8,-2.4,0.8,5,-1.9,0.0,-2.8,-1.0,0.9
269,Newborn,7-8,-2.6,0.0,-1.8,-3.4,0.8,5,-1.9,0.0,-2.9,-1.0,0.9
270,Newborn,9-10,-2.3,0.0,-1.5,-3.0,0.8,5,-2.7,0.0,-3.7,-1.8,0.9
271,Newborn,11-12,-1.4,0.0,-0.7,-2.2,0.8,5,-2.0,0.0,-2.9,-1.0,0.9
272,Newborn,13-14,-5.0,0.0,-4.2,-5.8,0.8,5,-5.3,0.0,-6.2,-4.3,0.9
273,Not Available,1-2,20.0,19.0,20.8,19.2,0.8,5,19.3,19.0,18.3,20.2,0.9
274,Not Available,3-4,14.0,13.0,14.7,13.2,0.8,5,14.1,13.0,13.2,15.0,0.9
275,Not Available,5-6,7.3,5.0,8.1,6.6,0.8,5,8.2,5.0,7.3,9.1,0.9
276,Not Available,7-8,4.4,4.0,5.2,3.6,0.8,5,3.9,4.0,3.0,4.9,0.9
277,Not Available,9-10,-2.0,1.0,-1.3,-2.8,0.8,5,-2.7,1.0,-3.6,-1.7,0.9
278,Not Available,11-12,2.8,1.0,3.6,2.0,0.8,5,3.2,1.0,2.3,4.2,0.9
279,Not Available,13-14,-2.4,0.0,-1.6,-3.2,0.8,5,-2.0,0.0,-3.0,-1.1,0.9
280,Trauma Center,1-2,-3.6,0.0,-2.8,-4.3,0.8,5,-4.0,0.0,-4.9,-3.0,0.9
281,Trauma Center,3-4,0.2,0.0,1.0,-0.6,0.8,5,-0.1,0.0,-1.0,0.9,0.9
282,Trauma Center,5-6,-0.7,0.0,0.1,-1.4,0.8,5,-0.3,0.0,-1.2,0.7,0.9
283,Trauma Center,7-8,0.1,0.0,0.9,-0.7,0.8,5,0.2,0.0,-0.7,1.2,0.9
284,Trauma Center,9-10,1.9,0.0,2.7,1.2,0.8,5,0.7,0.0,-0.2,1.7,0.9
285,Trauma Center,11-12,3.2,0.0,4.0,2.4,0.8,5,2.1,0.0,1.2,3.0,0.9
286,Trauma Center,13-14,-2.5,0.0,-1.7,-3.2,0.8,5,-2.6,0.0,-3.5,-1.6,0.9
287,Not Mapped,1-2,6.9,5.0,7.7,6.1,0.8,5,5.9,5.0,5.0,6.9,0.9
288,Not Mapped,3-4,-1.0,0.0,-0.2,-1.8,0.8,5,-1.2,0.0,-2.1,-0.3,0.9
289,Not Mapped,5-6,2.0,1.0,2.8,1.2,0.8,5,2.0,1.0,1.1,2.9,0.9
290,Not Mapped,7-8,1.9,0.0,2.7,1.2,0.8,5,2.4,0.0,1.4,3.3,0.9
291,Not Mapped,9-10,0.4,0.0,1.1,-0.4,0.8,5,0.9,0.0,-0.1,1.8,0.9
292,Not Mapped,11-12,-1.5,0.0,-0.7,-2.2,0.8,5,-1.7,0.0,-2.7,-0.8,0.9
293,Not Mapped,13-14,0.8,0.0,1.6,-0.0,0.8,5,0.4,0.0,-0.6,1.3,0.9
294,Emergency,1-2,160.3,160.0,160.9,159.6,0.7,6,160.5,160.0,159.7,161.2,0.8
295,Emergency,3-4,178.5,178.0,179.2,177.9,0.7,6,177.7,178.0,177.0,178.5,0.8
296,Emergency,5-6,92.6,93.0,93.3,92.0,0.7,6,92.4,93.0,91.6,93.2,0.8
297,Emergency,7-8,48.0,46.0,48.7,47.3,0.7,6,47.9,46.0,47.1,48.7,0.8
298,Emergency,9-10,31.6,32.0,32.3,31.0,0.7,6,32.2,32.0,31.4,33.0,0.8
299,Emergency,11-12,24.4,24.0,25.1,23.7,0.7,6,24.2,24.0,23.5,25.0,0.8
300,Emergency,13-14,9.2,9.0,9.9,8.5,0.7,6,9.2,9.0,8.4,10.0,0.8
301,Urgent,1-2,51.2,53.0,51.8,50.5,0.7,6,51.5,53.0,50.7,52.3,0.8
302,Urgent,3-4,69.5,70.0,70.1,68.8,0.7,6,68.4,70.0,67.6,69.2,0.8
303,Urgent,5-6,40.3,37.0,40.9,39.6,0.7,6,40.6,37.0,39.8,41.4,0.8
304,Urgent,7-8,23.2,24.0,23.9,22.6,0.7,6,22.7,24.0,21.9,23.5,0.8
305,Urgent,9-10,10.1,13.0,10.8,9.4,0.7,6,9.4,13.0,8.6,10.1,0.8
306,Urgent,11-12,10.8,10.0,11.4,10.1,0.7,6,11.4,10.0,10.6,12.2,0.8
307,Urgent,13-14,4.7,2.0,5.4,4.0,0.7,6,3.6,2.0,2.8,4.4,0.8
308,Elective,1-2,71.1,72.0,71.8,70.4,0.7,6,71.2,72.0,70.4,71.9,0.8
309,Elective,3-4,55.1,54.0,55.8,54.4,0.7,6,55.5,54.0,54.8,56.3,0.8
310,Elective,5-6,28.5,29.0,29.2,27.8,0.7,6,27.8,29.0,27.0,28.5,0.8
311,Elective,7-8,15.7,18.0,16.3,15.0,0.7,6,15.4,18.0,14.6,16.2,0.8
312,Elective,9-10,22.1,17.0,22.8,21.5,0.7,6,23.0,17.0,22.2,23.8,0.8
313,Elective,11-12,4.1,5.0,4.8,3.4,0.7,6,5.6,5.0,4.8,6.4,0.8
314,Elective,13-14,5.6,5.0,6.3,5.0,0.7,6,6.5,5.0,5.7,7.3,0.8
315,Newborn,1-2,1.6,0.0,2.2,0.9,0.7,6,2.0,0.0,1.2,2.8,0.8
316,Newborn,3-4,0.5,0.0,1.2,-0.1,0.7,6,0.2,0.0,-0.6,0.9,0.8
317,Newborn,5-6,-2.1,0.0,-1.4,-2.8,0.7,6,-1.6,0.0,-2.4,-0.8,0.8
318,Newborn,7-8,-1.7,0.0,-1.1,-2.4,0.7,6,-2.6,0.0,-3.4,-1.8,0.8
319,Newborn,9-10,-2.4,0.0,-1.7,-3.1,0.7,6,-2.3,0.0,-3.0,-1.5,0.8
320,Newborn,11-12,-1.5,0.0,-0.9,-2.2,0.7,6,-1.4,0.0,-2.2,-0.7,0.8
321,Newborn,13-14,-3.8,0.0,-3.2,-4.5,0.7,6,-5.0,0.0,-5.8,-4.2,0.8
322,Not Available,1-2,17.6,19.0,18.3,17.0,0.7,6,20.0,19.0,19.2,20.8,0.8
323,Not Available,3-4,14.4,13.0,15.1,13.8,0.7,6,14.0,13.0,13.2,14.7,0.8
324,Not Available,5-6,6.8,5.0,7.5,6.2,0.7,6,7.3,5.0,6.6,8.1,0.8
325,Not Available,7-8,4.8,4.0,5.4,4.1,0.7,6,4.4,4.0,3.6,5.2,0.8
326,Not Available,9-10,-3.3,1.0,-2.6,-4.0,0.7,6,-2.0,1.0,-2.8,-1.3,0.8
327,Not Available,11-12,2.7,1.0,3.4,2.0,0.7,6,2.8,1.0,2.0,3.6,0.8
328,Not Available,13-14,-1.7,0.0,-1.0,-2.4,0.7,6,-2.4,0.0,-3.2,-1.6,0.8
329,Trauma Center,1-2,-3.2,0.0,-2.5,-3.8,0.7,6,-3.6,0.0,-4.3,-2.8,0.8
330,Trauma Center,3-4,-0.1,0.0,0.6,-0.8,0.7,6,0.2,0.0,-0.6,1.0,0.8
331,Trauma Center,5-6,-0.2,0.0,0.4,-0.9,0.7,6,-0.7,0.0,-1.4,0.1,0.8
332,Trauma Center,7-8,1.1,0.0,1.7,0.4,0.7,6,0.1,0.0,-0.7,0.9,0.8
333,Trauma Center,9-10,2.6,0.0,3.3,2.0,0.7,6,1.9,0.0,1.2,2.7,0.8
334,Trauma Center,11-12,0.4,0.0,1.1,-0.3,0.7,6,3.2,0.0,2.4,4.0,0.8
335,Trauma Center,13-14,-3.1,0.0,-2.4,-3.7,0.7,6,-2.5,0.0,-3.2,-1.7,0.8
336,Not Mapped,1-2,7.1,5.0,7.7,6.4,0.7,6,6.9,5.0,6.1,7.7,0.8
337,Not Mapped,3-4,-0.7,0.0,-0.0,-1.4,0.7,6,-1.0,0.0,-1.8,-0.2,0.8
338,Not Mapped,5-6,0.9,1.0,1.6,0.3,0.7,6,2.0,1.0,1.2,2.8,0.8
339,Not Mapped,7-8,1.9,0.0,2.5,1.2,0.7,6,1.9,0.0,1.2,2.7,0.8
340,Not Mapped,9-10,0.3,0.0,1.0,-0.4,0.7,6,0.4,0.0,-0.4,1.1,0.8
341,Not Mapped,11-12,-1.5,0.0,-0.8,-2.1,0.7,6,-1.5,0.0,-2.2,-0.7,0.8
342,Not Mapped,13-14,0.9,0.0,1.6,0.3,0.7,6,0.8,0.0,-0.0,1.6,0.8
