,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
262,45-54,Separated,4.3,7.0,5.1,3.5,0.8,5,4.3,7.0,3.3,5.2,0.9
263,45-54,Never married,29.5,33.0,30.3,28.7,0.8,5,28.3,33.0,27.4,29.3,0.9
264,55-64,"Now married, spouse present",94.6,92.0,95.3,93.8,0.8,5,95.7,92.0,94.8,96.6,0.9
265,55-64,"Now Married, spouse absent",6.7,7.0,7.5,5.9,0.8,5,6.2,7.0,5.2,7.1,0.9
266,55-64,Widowed,4.6,8.0,5.4,3.8,0.8,5,3.7,8.0,2.7,4.6,0.9
267,55-64,Divorced,25.2,25.0,26.0,24.4,0.8,5,23.3,25.0,22.3,24.2,0.9
268,55-64,Separated,7.0,7.0,7.8,6.2,0.8,5,7.2,7.0,6.2,8.1,0.9
269,55-64,Never married,28.1,25.0,28.9,27.3,0.8,5,28.2,25.0,27.3,29.2,0.9
270,65-74,"Now married, spouse present",91.3,91.0,92.1,90.5,0.8,5,91.5,91.0,90.6,92.5,0.9
271,65-74,"Now Married, spouse absent",-0.3,4.0,0.5,-1.1,0.8,5,-0.6,4.0,-1.6,0.3,0.9
272,65-74,Widowed,24.8,24.0,25.5,24.0,0.8,5,25.1,24.0,24.2,26.1,0.9
273,65-74,Divorced,25.5,24.0,26.2,24.7,0.8,5,25.5,24.0,24.6,26.5,0.9
274,65-74,Separated,0.1,1.0,0.9,-0.6,0.8,5,0.4,1.0,-0.5,1.4,0.9
275,65-74,Never married,15.4,17.0,16.2,14.6,0.8,5,14.2,17.0,13.3,15.2,0.9
276,75-84,"Now married, spouse present",22.5,20.0,23.3,21.8,0.8,5,22.6,20.0,21.6,23.5,0.9
277,75-84,"Now Married, spouse absent",2.9,2.0,3.7,2.1,0.8,5,3.4,2.0,2.5,4.3,0.9
278,75-84,Widowed,11.8,15.0,12.6,11.0,0.8,5,11.2,15.0,10.3,12.1,0.9
279,75-84,Divorced,17.1,13.0,17.9,16.3,0.8,5,17.0,13.0,16.1,17.9,0.9
280,75-84,Separated,4.1,0.0,4.9,3.3,0.8,5,4.9,0.0,4.0,5.9,0.9
281,75-84,Never married,2.9,3.0,3.7,2.1,0.8,5,2.7,3.0,1.7,3.6,0.9
282,85-99,"Now married, spouse present",4.8,4.0,5.6,4.0,0.8,5,5.0,4.0,4.1,6.0,0.9
283,85-99,"Now Married, spouse absent",-4.3,0.0,-3.5,-5.1,0.8,5,-3.8,0.0,-4.7,-2.8,0.9
284,85-99,Widowed,13.7,14.0,14.5,12.9,0.8,5,13.6,14.0,12.7,14.6,0.9
285,85-99,Divorced,2.1,3.0,2.9,1.3,0.8,5,2.0,3.0,1.0,2.9,0.9
286,85-99,Separated,-0.2,1.0,0.5,-1.0,0.8,5,-0.1,1.0,-1.1,0.8,0.9
287,85-99,Never married,-0.3,0.0,0.5,-1.1,0.8,5,0.3,0.0,-0.6,1.3,0.9
288,15-24,"Now married, spouse present",3.4,4.0,4.0,2.7,0.7,6,3.1,4.0,2.4,3.9,0.8
289,15-24,"Now Married, spouse absent",4.6,2.0,5.2,3.9,0.7,6,2.2,2.0,1.4,3.0,0.8
290,15-24,Widowed,-1.7,0.0,-1.1,-2.4,0.7,6,-1.2,0.0,-2.0,-0.5,0.8
291,15-24,Divorced,1.6,0.0,2.3,0.9,0.7,6,1.4,0.0,0.7,2.2,0.8
292,15-24,Separated,-2.1,0.0,-1.4,-2.7,0.7,6,-2.5,0.0,-3.3,-1.7,0.8
293,15-24,Never married,136.4,137.0,137.1,135.7,0.7,6,136.3,137.0,135.5,137.0,0.8
294,25-34,"Now married, spouse present",46.3,47.0,47.0,45.6,0.7,6,45.6,47.0,44.8,46.3,0.8
295,25-34,"Now Married, spouse absent",4.6,6.0,5.3,3.9,0.7,6,3.7,6.0,3.0,4.5,0.8
296,25-34,Widowed,-0.0,0.0,0.6,-0.7,0.7,6,0.2,0.0,-0.6,1.0,0.8
297,25-34,Divorced,-0.3,2.0,0.4,-1.0,0.7,6,-0.5,2.0,-1.3,0.3,0.8
298,25-34,Separated,2.5,1.0,3.2,1.9,0.7,6,2.7,1.0,1.9,3.5,0.8
299,25-34,Never married,98.7,102.0,99.4,98.1,0.7,6,99.5,102.0,98.8,100.3,0.8
300,35-44,"Now married, spouse present",83.9,84.0,84.6,83.2,0.7,6,83.8,84.0,83.0,84.6,0.8
301,35-44,"Now Married, spouse absent",8.3,8.0,8.9,7.6,0.7,6,8.4,8.0,7.6,9.1,0.8
302,35-44,Widowed,1.3,0.0,2.0,0.7,0.7,6,1.4,0.0,0.6,2.2,0.8
303,35-44,Divorced,14.9,10.0,15.6,14.2,0.7,6,14.4,10.0,13.6,15.2,0.8
304,35-44,Separated,6.7,7.0,7.4,6.0,0.7,6,6.1,7.0,5.3,6.9,0.8
305,35-44,Never married,46.4,43.0,47.1,45.7,0.7,6,46.8,43.0,46.0,47.5,0.8
306,45-54,"Now married, spouse present",82.8,82.0,83.4,82.1,0.7,6,81.3,82.0,80.5,82.1,0.8
307,45-54,"Now Married, spouse absent",3.3,4.0,3.9,2.6,0.7,6,3.3,4.0,2.5,4.1,0.8
308,45-54,Widowed,3.3,3.0,4.0,2.7,0.7,6,2.5,3.0,1.7,3.3,0.8
309,45-54,Divorced,22.0,18.0,22.7,21.3,0.7,6,22.6,18.0,21.9,23.4,0.8
310,45-54,Separated,4.9,7.0,5.5,4.2,0.7,6,4.3,7.0,3.5,5.1,0.8
311,45-54,Never married,30.7,33.0,31.4,30.0,0.7,6,29.5,33.0,28.7,30.3,0.8
312,55-64,"Now married, spouse present",93.9,92.0,94.6,93.3,0.7,6,94.6,92.0,93.8,95.3,0.8
313,55-64,"Now Married, spouse absent",6.3,7.0,6.9,5.6,0.7,6,6.7,7.0,5.9,7.5,0.8
314,55-64,Widowed,4.0,8.0,4.6,3.3,0.7,6,4.6,8.0,3.8,5.4,0.8
315,55-64,Divorced,25.0,25.0,25.7,24.3,0.7,6,25.2,25.0,24.4,26.0,0.8
316,55-64,Separated,7.8,7.0,8.5,7.2,0.7,6,7.0,7.0,6.2,7.8,0.8
317,55-64,Never married,27.3,25.0,28.0,26.7,0.7,6,28.1,25.0,27.3,28.9,0.8
318,65-74,"Now married, spouse present",92.3,91.0,92.9,91.6,0.7,6,91.3,91.0,90.5,92.1,0.8
319,65-74,"Now Married, spouse absent",0.3,4.0,1.0,-0.4,0.7,6,-0.3,4.0,-1.1,0.5,0.8
320,65-74,Widowed,24.6,24.0,25.3,24.0,0.7,6,24.8,24.0,24.0,25.5,0.8
321,65-74,Divorced,25.5,24.0,26.2,24.8,0.7,6,25.5,24.0,24.7,26.2,0.8
322,65-74,Separated,0.7,1.0,1.4,0.1,0.7,6,0.1,1.0,-0.6,0.9,0.8
323,65-74,Never married,15.2,17.0,15.9,14.6,0.7,6,15.4,17.0,14.6,16.2,0.8
324,75-84,"Now married, spouse present",22.1,20.0,22.8,21.4,0.7,6,22.5,20.0,21.8,23.3,0.8
325,75-84,"Now Married, spouse absent",3.4,2.0,4.0,2.7,0.7,6,2.9,2.0,2.1,3.7,0.8
326,75-84,Widowed,13.2,15.0,13.9,12.5,0.7,6,11.8,15.0,11.0,12.6,0.8
327,75-84,Divorced,16.1,13.0,16.7,15.4,0.7,6,17.1,13.0,16.3,17.9,0.8
328,75-84,Separated,3.7,0.0,4.4,3.1,0.7,6,4.1,0.0,3.3,4.9,0.8
329,75-84,Never married,2.8,3.0,3.5,2.2,0.7,6,2.9,3.0,2.1,3.7,0.8
330,85-99,"Now married, spouse present",4.4,4.0,5.1,3.8,0.7,6,4.8,4.0,4.0,5.6,0.8
331,85-99,"Now Married, spouse absent",-4.0,0.0,-3.3,-4.7,0.7,6,-4.3,0.0,-5.1,-3.5,0.8
332,85-99,Widowed,12.3,14.0,12.9,11.6,0.7,6,13.7,14.0,12.9,14.5,0.8
333,85-99,Divorced,2.9,3.0,3.5,2.2,0.7,6,2.1,3.0,1.3,2.9,0.8
334,85-99,Separated,-0.6,1.0,0.1,-1.3,0.7,6,-0.2,1.0,-1.0,0.5,0.8
335,85-99,Never married,-0.6,0.0,0.1,-1.2,0.7,6,-0.3,0.0,-1.1,0.5,0.8
