,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
266,Newborn,1-2,-1.3,0.0,-0.5,-2.0,0.8,5,-1.1,0.0,-2.0,-0.1,0.9
267,Newborn,3-4,0.4,0.0,1.2,-0.4,0.8,5,-0.7,0.0,-1.6,0.3,0.9
268,Newborn,5-6,2.1,0.0,2.9,1.3,0.8,5,3.8,0.0,2.8,4.7,0.9
269,Newborn,7-8,1.1,0.0,1.9,0.3,0.8,5,2.0,0.0,1.1,2.9,0.9
270,Newborn,9-10,0.5,0.0,1.2,-0.3,0.8,5,0.1,0.0,-0.8,1.1,0.9
271,Newborn,11-12,2.2,0.0,3.0,1.4,0.8,5,0.9,0.0,0.0,1.9,0.9
272,Newborn,13-14,3.2,0.0,4.0,2.4,0.8,5,4.2,0.0,3.3,5.1,0.9
273,Not Available,1-2,18.2,18.0,19.0,17.4,0.8,5,18.3,18.0,17.3,19.2,0.9
274,Not Available,3-4,19.9,21.0,20.7,19.1,0.8,5,19.7,21.0,18.8,20.6,0.9
275,Not Available,5-6,9.6,7.0,10.4,8.8,0.8,5,9.9,7.0,8.9,10.8,0.9
276,Not Available,7-8,8.2,5.0,9.0,7.4,0.8,5,6.0,5.0,5.0,6.9,0.9
277,Not Available,9-10,2.6,0.0,3.4,1.9,0.8,5,2.9,0.0,2.0,3.8,0.9
278,Not Available,11-12,4.3,1.0,5.1,3.5,0.8,5,3.4,1.0,2.5,4.4,0.9
279,Not Available,13-14,-1.0,0.0,-0.2,-1.7,0.8,5,-1.2,0.0,-2.2,-0.3,0.9
280,Trauma Center,1-2,-1.5,0.0,-0.7,-2.3,0.8,5,-1.8,0.0,-2.7,-0.9,0.9
281,Trauma Center,3-4,-0.9,0.0,-0.1,-1.6,0.8,5,-1.4,0.0,-2.3,-0.4,0.9
282,Trauma Center,5-6,-1.4,0.0,-0.6,-2.2,0.8,5,-1.8,0.0,-2.7,-0.8,0.9
283,Trauma Center,7-8,-1.7,0.0,-0.9,-2.5,0.8,5,-2.0,0.0,-3.0,-1.1,0.9
284,Trauma Center,9-10,-2.2,0.0,-1.4,-3.0,0.8,5,-1.4,0.0,-2.3,-0.4,0.9
285,Trauma Center,11-12,4.5,0.0,5.3,3.7,0.8,5,5.2,0.0,4.2,6.1,0.9
286,Trauma Center,13-14,0.7,0.0,1.5,-0.1,0.8,5,1.0,0.0,0.0,1.9,0.9
287,Not Mapped,1-2,5.7,5.0,6.5,5.0,0.8,5,4.4,5.0,3.5,5.4,0.9
288,Not Mapped,3-4,2.5,1.0,3.3,1.8,0.8,5,2.6,1.0,1.6,3.5,0.9
289,Not Mapped,5-6,-2.1,0.0,-1.3,-2.9,0.8,5,-2.4,0.0,-3.3,-1.5,0.9
290,Not Mapped,7-8,-0.2,0.0,0.6,-1.0,0.8,5,-0.7,0.0,-1.6,0.3,0.9
291,Not Mapped,9-10,-0.9,0.0,-0.1,-1.7,0.8,5,-0.7,0.0,-1.6,0.2,0.9
292,Not Mapped,11-12,-0.4,0.0,0.4,-1.2,0.8,5,-0.7,0.0,-1.7,0.2,0.9
293,Not Mapped,13-14,7.2,0.0,8.0,6.5,0.8,5,6.4,0.0,5.4,7.3,0.9
294,Emergency,1-2,159.5,158.0,160.2,158.9,0.7,6,159.9,158.0,159.1,160.7,0.8
295,Emergency,3-4,185.4,185.0,186.0,184.7,0.7,6,184.9,185.0,184.1,185.7,0.8
296,Emergency,5-6,94.7,94.0,95.4,94.1,0.7,6,94.5,94.0,93.7,95.3,0.8
297,Emergency,7-8,47.1,48.0,47.7,46.4,0.7,6,46.4,48.0,45.7,47.2,0.8
298,Emergency,9-10,33.4,32.0,34.0,32.7,0.7,6,32.7,32.0,31.9,33.5,0.8
299,Emergency,11-12,13.8,14.0,14.5,13.1,0.7,6,13.5,14.0,12.7,14.3,0.8
300,Emergency,13-14,10.2,8.0,10.9,9.5,0.7,6,10.7,8.0,9.9,11.4,0.8
301,Urgent,1-2,56.9,58.0,57.6,56.3,0.7,6,57.2,58.0,56.5,58.0,0.8
302,Urgent,3-4,50.4,50.0,51.1,49.8,0.7,6,50.5,50.0,49.7,51.3,0.8
303,Urgent,5-6,43.7,44.0,44.3,43.0,0.7,6,43.7,44.0,42.9,44.4,0.8
304,Urgent,7-8,35.2,36.0,35.8,34.5,0.7,6,35.8,36.0,35.0,36.6,0.8
305,Urgent,9-10,9.0,9.0,9.6,8.3,0.7,6,6.9,9.0,6.1,7.6,0.8
306,Urgent,11-12,3.1,5.0,3.8,2.4,0.7,6,3.9,5.0,3.1,4.7,0.8
307,Urgent,13-14,6.5,5.0,7.2,5.8,0.7,6,6.2,5.0,5.4,7.0,0.8
308,Elective,1-2,68.6,67.0,69.3,67.9,0.7,6,69.7,67.0,68.9,70.5,0.8
309,Elective,3-4,58.0,61.0,58.6,57.3,0.7,6,57.6,61.0,56.8,58.4,0.8
310,Elective,5-6,31.7,30.0,32.3,31.0,0.7,6,32.4,30.0,31.6,33.2,0.8
311,Elective,7-8,15.1,16.0,15.8,14.4,0.7,6,14.0,16.0,13.2,14.8,0.8
312,Elective,9-10,10.9,9.0,11.5,10.2,0.7,6,10.9,9.0,10.2,11.7,0.8
313,Elective,11-12,7.1,8.0,7.8,6.5,0.7,6,7.5,8.0,6.7,8.2,0.8
314,Elective,13-14,4.3,5.0,5.0,3.6,0.7,6,4.2,5.0,3.4,5.0,0.8
315,Newborn,1-2,1.3,0.0,1.9,0.6,0.7,6,-1.3,0.0,-2.0,-0.5,0.8
316,Newborn,3-4,0.2,0.0,0.9,-0.5,0.7,6,0.4,0.0,-0.4,1.2,0.8
317,Newborn,5-6,1.8,0.0,2.5,1.1,0.7,6,2.1,0.0,1.3,2.9,0.8
318,Newborn,7-8,0.6,0.0,1.2,-0.1,0.7,6,1.1,0.0,0.3,1.9,0.8
319,Newborn,9-10,-0.0,0.0,0.6,-0.7,0.7,6,0.5,0.0,-0.3,1.2,0.8
320,Newborn,11-12,1.9,0.0,2.6,1.2,0.7,6,2.2,0.0,1.4,3.0,0.8
321,Newborn,13-14,2.7,0.0,3.4,2.0,0.7,6,3.2,0.0,2.4,4.0,0.8
322,Not Available,1-2,17.2,18.0,17.8,16.5,0.7,6,18.2,18.0,17.4,19.0,0.8
323,Not Available,3-4,19.5,21.0,20.2,18.8,0.7,6,19.9,21.0,19.1,20.7,0.8
324,Not Available,5-6,8.9,7.0,9.6,8.3,0.7,6,9.6,7.0,8.8,10.4,0.8
325,Not Available,7-8,8.2,5.0,8.9,7.5,0.7,6,8.2,5.0,7.4,9.0,0.8
326,Not Available,9-10,2.7,0.0,3.4,2.1,0.7,6,2.6,0.0,1.9,3.4,0.8
327,Not Available,11-12,2.0,1.0,2.6,1.3,0.7,6,4.3,1.0,3.5,5.1,0.8
328,Not Available,13-14,-0.9,0.0,-0.3,-1.6,0.7,6,-1.0,0.0,-1.7,-0.2,0.8
329,Trauma Center,1-2,-2.9,0.0,-2.2,-3.5,0.7,6,-1.5,0.0,-2.3,-0.7,0.8
330,Trauma Center,3-4,-0.3,0.0,0.4,-1.0,0.7,6,-0.9,0.0,-1.6,-0.1,0.8
331,Trauma Center,5-6,-1.5,0.0,-0.8,-2.2,0.7,6,-1.4,0.0,-2.2,-0.6,0.8
332,Trauma Center,7-8,-1.2,0.0,-0.5,-1.9,0.7,6,-1.7,0.0,-2.5,-0.9,0.8
333,Trauma Center,9-10,-1.6,0.0,-0.9,-2.3,0.7,6,-2.2,0.0,-3.0,-1.4,0.8
334,Trauma Center,11-12,3.9,0.0,4.5,3.2,0.7,6,4.5,0.0,3.7,5.3,0.8
335,Trauma Center,13-14,0.0,0.0,0.7,-0.7,0.7,6,0.7,0.0,-0.1,1.5,0.8
336,Not Mapped,1-2,5.8,5.0,6.5,5.1,0.7,6,5.7,5.0,5.0,6.5,0.8
337,Not Mapped,3-4,2.7,1.0,3.3,2.0,0.7,6,2.5,1.0,1.8,3.3,0.8
338,Not Mapped,5-6,-3.0,0.0,-2.3,-3.6,0.7,6,-2.1,0.0,-2.9,-1.3,0.8
339,Not Mapped,7-8,0.7,0.0,1.4,0.0,0.7,6,-0.2,0.0,-1.0,0.6,0.8
340,Not Mapped,9-10,0.1,0.0,0.7,-0.6,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
341,Not Mapped,11-12,-1.1,0.0,-0.4,-1.7,0.7,6,-0.4,0.0,-1.2,0.4,0.8
342,Not Mapped,13-14,6.2,0.0,6.9,5.5,0.7,6,7.2,0.0,6.5,8.0,0.8
