,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,Newborn,3-4,-0.9,0.0,-0.1,-1.7,0.8,5,-1.2,0.0,-2.2,-0.3,0.9
268,Newborn,5-6,1.4,0.0,2.2,0.7,0.8,5,1.0,0.0,0.1,1.9,0.9
269,Newborn,7-8,2.1,0.0,2.9,1.3,0.8,5,2.6,0.0,1.7,3.6,0.9
270,Newborn,9-10,-2.9,0.0,-2.1,-3.7,0.8,5,-1.9,0.0,-2.8,-1.0,0.9
271,Newborn,11-12,0.4,0.0,1.2,-0.4,0.8,5,-0.5,0.0,-1.5,0.4,0.9
272,Newborn,13-14,2.2,0.0,3.0,1.4,0.8,5,1.7,0.0,0.8,2.7,0.9
273,Not Available,1-2,17.3,15.0,18.1,16.6,0.8,5,17.6,15.0,16.7,18.5,0.9
274,Not Available,3-4,12.0,14.0,12.8,11.2,0.8,5,11.6,14.0,10.7,12.6,0.9
275,Not Available,5-6,9.8,9.0,10.5,9.0,0.8,5,9.5,9.0,8.6,10.5,0.9
276,Not Available,7-8,5.3,5.0,6.1,4.5,0.8,5,6.2,5.0,5.3,7.2,0.9
277,Not Available,9-10,-1.0,1.0,-0.2,-1.7,0.8,5,-0.2,1.0,-1.1,0.8,0.9
278,Not Available,11-12,2.3,1.0,3.1,1.5,0.8,5,0.9,1.0,-0.0,1.9,0.9
279,Not Available,13-14,2.6,1.0,3.4,1.9,0.8,5,2.0,1.0,1.1,3.0,0.9
280,Trauma Center,1-2,0.6,0.0,1.3,-0.2,0.8,5,1.5,0.0,0.5,2.4,0.9
281,Trauma Center,3-4,5.2,0.0,6.0,4.4,0.8,5,6.4,0.0,5.5,7.4,0.9
282,Trauma Center,5-6,3.7,0.0,4.5,2.9,0.8,5,5.3,0.0,4.4,6.3,0.9
283,Trauma Center,7-8,0.0,0.0,0.8,-0.8,0.8,5,-0.9,0.0,-1.8,0.0,0.9
284,Trauma Center,9-10,1.9,0.0,2.6,1.1,0.8,5,1.1,0.0,0.2,2.0,0.9
285,Trauma Center,11-12,-0.2,0.0,0.6,-1.0,0.8,5,1.2,0.0,0.3,2.1,0.9
286,Trauma Center,13-14,1.1,0.0,1.9,0.3,0.8,5,0.0,0.0,-0.9,1.0,0.9
287,Not Mapped,1-2,2.3,1.0,3.1,1.5,0.8,5,1.8,1.0,0.9,2.8,0.9
288,Not Mapped,3-4,-1.1,0.0,-0.3,-1.9,0.8,5,-1.6,0.0,-2.5,-0.6,0.9
289,Not Mapped,5-6,3.8,1.0,4.6,3.0,0.8,5,5.2,1.0,4.3,6.2,0.9
290,Not Mapped,7-8,1.6,0.0,2.4,0.8,0.8,5,2.0,0.0,1.1,3.0,0.9
291,Not Mapped,9-10,2.3,0.0,3.1,1.5,0.8,5,1.3,0.0,0.4,2.3,0.9
292,Not Mapped,11-12,-2.3,0.0,-1.5,-3.1,0.8,5,-2.5,0.0,-3.4,-1.5,0.9
293,Not Mapped,13-14,-1.4,0.0,-0.6,-2.2,0.8,5,-0.9,0.0,-1.8,0.1,0.9
294,Emergency,1-2,195.4,195.0,196.1,194.8,0.7,6,195.2,195.0,194.4,196.0,0.8
295,Emergency,3-4,179.5,178.0,180.1,178.8,0.7,6,179.5,178.0,178.7,180.3,0.8
296,Emergency,5-6,101.7,102.0,102.4,101.1,0.7,6,101.9,102.0,101.1,102.7,0.8
297,Emergency,7-8,55.3,56.0,55.9,54.6,0.7,6,56.5,56.0,55.7,57.3,0.8
298,Emergency,9-10,23.2,19.0,23.9,22.6,0.7,6,20.2,19.0,19.4,21.0,0.8
299,Emergency,11-12,16.3,17.0,17.0,15.6,0.7,6,16.0,17.0,15.2,16.8,0.8
300,Emergency,13-14,9.1,10.0,9.8,8.4,0.7,6,11.3,10.0,10.6,12.1,0.8
301,Urgent,1-2,54.7,53.0,55.3,54.0,0.7,6,55.1,53.0,54.3,55.9,0.8
302,Urgent,3-4,61.2,61.0,61.8,60.5,0.7,6,62.5,61.0,61.8,63.3,0.8
303,Urgent,5-6,35.9,36.0,36.6,35.3,0.7,6,36.4,36.0,35.6,37.2,0.8
304,Urgent,7-8,29.8,30.0,30.5,29.1,0.7,6,28.9,30.0,28.1,29.7,0.8
305,Urgent,9-10,8.1,11.0,8.8,7.4,0.7,6,8.1,11.0,7.3,8.9,0.8
306,Urgent,11-12,9.1,8.0,9.8,8.5,0.7,6,10.3,8.0,9.5,11.1,0.8
307,Urgent,13-14,5.8,6.0,6.5,5.1,0.7,6,6.3,6.0,5.5,7.0,0.8
308,Elective,1-2,48.3,50.0,49.0,47.6,0.7,6,47.8,50.0,47.1,48.6,0.8
309,Elective,3-4,60.0,59.0,60.7,59.4,0.7,6,60.1,59.0,59.3,60.9,0.8
310,Elective,5-6,21.5,23.0,22.2,20.9,0.7,6,21.3,23.0,20.5,22.0,0.8
311,Elective,7-8,20.1,20.0,20.8,19.5,0.7,6,19.5,20.0,18.7,20.3,0.8
312,Elective,9-10,8.6,8.0,9.2,7.9,0.7,6,8.6,8.0,7.8,9.4,0.8
313,Elective,11-12,8.3,7.0,9.0,7.7,0.7,6,8.3,7.0,7.6,9.1,0.8
314,Elective,13-14,3.9,3.0,4.5,3.2,0.7,6,3.5,3.0,2.7,4.3,0.8
315,Newborn,1-2,-1.2,0.0,-0.6,-1.9,0.7,6,-0.0,0.0,-0.8,0.8,0.8
316,Newborn,3-4,-1.1,0.0,-0.4,-1.7,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
317,Newborn,5-6,1.6,0.0,2.3,0.9,0.7,6,1.4,0.0,0.7,2.2,0.8
318,Newborn,7-8,1.9,0.0,2.5,1.2,0.7,6,2.1,0.0,1.3,2.9,0.8
319,Newborn,9-10,-2.6,0.0,-1.9,-3.3,0.7,6,-2.9,0.0,-3.7,-2.1,0.8
320,Newborn,11-12,0.5,0.0,1.2,-0.1,0.7,6,0.4,0.0,-0.4,1.2,0.8
321,Newborn,13-14,2.0,0.0,2.7,1.3,0.7,6,2.2,0.0,1.4,3.0,0.8
322,Not Available,1-2,17.3,15.0,18.0,16.6,0.7,6,17.3,15.0,16.6,18.1,0.8
323,Not Available,3-4,11.9,14.0,12.6,11.2,0.7,6,12.0,14.0,11.2,12.8,0.8
324,Not Available,5-6,10.3,9.0,10.9,9.6,0.7,6,9.8,9.0,9.0,10.5,0.8
325,Not Available,7-8,3.9,5.0,4.5,3.2,0.7,6,5.3,5.0,4.5,6.1,0.8
326,Not Available,9-10,-0.5,1.0,0.1,-1.2,0.7,6,-1.0,1.0,-1.7,-0.2,0.8
327,Not Available,11-12,2.3,1.0,3.0,1.6,0.7,6,2.3,1.0,1.5,3.1,0.8
328,Not Available,13-14,2.6,1.0,3.3,1.9,0.7,6,2.6,1.0,1.9,3.4,0.8
329,Trauma Center,1-2,0.3,0.0,1.0,-0.4,0.7,6,0.6,0.0,-0.2,1.3,0.8
330,Trauma Center,3-4,2.6,0.0,3.2,1.9,0.7,6,5.2,0.0,4.4,6.0,0.8
331,Trauma Center,5-6,3.7,0.0,4.4,3.1,0.7,6,3.7,0.0,2.9,4.5,0.8
332,Trauma Center,7-8,0.4,0.0,1.1,-0.2,0.7,6,0.0,0.0,-0.8,0.8,0.8
333,Trauma Center,9-10,1.6,0.0,2.3,0.9,0.7,6,1.9,0.0,1.1,2.6,0.8
334,Trauma Center,11-12,0.4,0.0,1.1,-0.2,0.7,6,-0.2,0.0,-1.0,0.6,0.8
335,Trauma Center,13-14,0.9,0.0,1.5,0.2,0.7,6,1.1,0.0,0.3,1.9,0.8
336,Not Mapped,1-2,2.4,1.0,3.1,1.7,0.7,6,2.3,1.0,1.5,3.1,0.8
337,Not Mapped,3-4,-0.8,0.0,-0.1,-1.5,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
338,Not Mapped,5-6,5.0,1.0,5.7,4.3,0.7,6,3.8,1.0,3.0,4.6,0.8
339,Not Mapped,7-8,2.9,0.0,3.6,2.2,0.7,6,1.6,0.0,0.8,2.4,0.8
340,Not Mapped,9-10,2.6,0.0,3.3,1.9,0.7,6,2.3,0.0,1.5,3.1,0.8
341,Not Mapped,11-12,-2.1,0.0,-1.5,-2.8,0.7,6,-2.3,0.0,-3.1,-1.5,0.8
342,Not Mapped,13-14,-2.8,0.0,-2.2,-3.5,0.7,6,-1.4,0.0,-2.2,-0.6,0.8
