,age,num_medications,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,40 - 49,30-39,2.2,7.0,3.1,1.2,0.9,4,1.3,7.0,0.1,2.5,1.2
268,40 - 49,40-49,3.5,2.0,4.4,2.5,0.9,4,1.9,2.0,0.7,3.1,1.2
269,40 - 49,50-89,-0.9,0.0,0.1,-1.8,0.9,4,-1.1,0.0,-2.3,0.1,1.2
270,50 - 59,1-9,38.9,36.0,39.8,37.9,0.9,4,39.1,36.0,37.9,40.2,1.2
271,50 - 59,10-19,76.4,78.0,77.3,75.4,0.9,4,77.2,78.0,76.0,78.4,1.2
272,50 - 59,20-29,38.0,36.0,38.9,37.0,0.9,4,37.5,36.0,36.3,38.7,1.2
273,50 - 59,30-39,11.4,9.0,12.4,10.5,0.9,4,10.6,9.0,9.4,11.7,1.2
274,50 - 59,40-49,-1.4,1.0,-0.5,-2.4,0.9,4,-1.1,1.0,-2.2,0.1,1.2
275,50 - 59,50-89,-2.3,0.0,-1.4,-3.3,0.9,4,-3.0,0.0,-4.2,-1.8,1.2
276,60 - 69,1-9,33.9,31.0,34.8,32.9,0.9,4,34.1,31.0,32.9,35.2,1.2
277,60 - 69,10-19,95.0,98.0,96.0,94.1,0.9,4,96.7,98.0,95.5,97.9,1.2
278,60 - 69,20-29,70.5,71.0,71.5,69.6,0.9,4,70.4,71.0,69.2,71.6,1.2
279,60 - 69,30-39,15.0,15.0,16.0,14.1,0.9,4,14.3,15.0,13.1,15.5,1.2
280,60 - 69,40-49,6.4,4.0,7.3,5.4,0.9,4,6.5,4.0,5.3,7.6,1.2
281,60 - 69,50-89,1.8,3.0,2.7,0.9,0.9,4,2.8,3.0,1.6,3.9,1.2
282,70 - 79,1-9,41.6,41.0,42.5,40.7,0.9,4,42.4,41.0,41.2,43.6,1.2
283,70 - 79,10-19,154.0,151.0,154.9,153.0,0.9,4,153.9,151.0,152.8,155.1,1.2
284,70 - 79,20-29,56.6,55.0,57.5,55.6,0.9,4,57.0,55.0,55.8,58.1,1.2
285,70 - 79,30-39,10.7,13.0,11.6,9.8,0.9,4,11.1,13.0,9.9,12.2,1.2
286,70 - 79,40-49,3.4,2.0,4.4,2.5,0.9,4,3.2,2.0,2.1,4.4,1.2
287,70 - 79,50-89,1.5,0.0,2.4,0.5,0.9,4,1.0,0.0,-0.1,2.2,1.2
288,80 - 89,1-9,48.0,46.0,49.0,47.1,0.9,4,46.3,46.0,45.1,47.5,1.2
289,80 - 89,10-19,90.3,90.0,91.3,89.4,0.9,4,91.0,90.0,89.8,92.1,1.2
290,80 - 89,20-29,27.8,29.0,28.7,26.8,0.9,4,28.1,29.0,26.9,29.3,1.2
291,80 - 89,30-39,8.6,9.0,9.6,7.7,0.9,4,9.6,9.0,8.4,10.7,1.2
292,80 - 89,40-49,-1.5,0.0,-0.6,-2.4,0.9,4,-1.9,0.0,-3.1,-0.8,1.2
293,80 - 89,50-89,1.4,0.0,2.4,0.5,0.9,4,2.0,0.0,0.8,3.2,1.2
294,90 - 99,1-9,8.4,7.0,9.4,7.5,0.9,4,8.8,7.0,7.7,10.0,1.2
295,90 - 99,10-19,19.4,21.0,20.3,18.4,0.9,4,19.4,21.0,18.3,20.6,1.2
296,90 - 99,20-29,-0.1,6.0,0.9,-1.0,0.9,4,2.4,6.0,1.2,3.5,1.2
297,90 - 99,30-39,0.1,0.0,1.0,-0.9,0.9,4,0.1,0.0,-1.0,1.3,1.2
298,90 - 99,40-49,1.7,1.0,2.6,0.7,0.9,4,2.3,1.0,1.2,3.5,1.2
299,90 - 99,50-89,-0.2,0.0,0.7,-1.2,0.9,4,-0.2,0.0,-1.4,1.0,1.2
300,0 - 9,1-9,1.5,3.0,2.3,0.7,0.8,5,0.8,3.0,-0.1,1.8,0.9
301,0 - 9,10-19,1.2,0.0,2.0,0.4,0.8,5,0.7,0.0,-0.2,1.7,0.9
302,0 - 9,20-29,-1.2,0.0,-0.5,-2.0,0.8,5,-1.3,0.0,-2.2,-0.3,0.9
303,0 - 9,30-39,4.3,0.0,5.1,3.5,0.8,5,2.5,0.0,1.6,3.5,0.9
304,0 - 9,40-49,5.0,0.0,5.8,4.2,0.8,5,5.8,0.0,4.8,6.7,0.9
305,0 - 9,50-89,0.0,0.0,0.8,-0.8,0.8,5,0.0,0.0,-0.9,1.0,0.9
306,10 - 19,1-9,3.2,4.0,4.0,2.4,0.8,5,3.1,4.0,2.2,4.1,0.9
307,10 - 19,10-19,2.4,2.0,3.2,1.6,0.8,5,2.1,2.0,1.2,3.1,0.9
308,10 - 19,20-29,1.2,1.0,2.0,0.4,0.8,5,1.7,1.0,0.7,2.6,0.9
309,10 - 19,30-39,2.1,0.0,2.9,1.3,0.8,5,1.3,0.0,0.3,2.2,0.9
310,10 - 19,40-49,3.6,0.0,4.4,2.8,0.8,5,4.2,0.0,3.3,5.2,0.9
311,10 - 19,50-89,0.0,0.0,0.8,-0.8,0.8,5,0.5,0.0,-0.4,1.5,0.9
312,20 - 29,1-9,3.1,3.0,3.9,2.3,0.8,5,2.0,3.0,1.1,3.0,0.9
313,20 - 29,10-19,3.9,4.0,4.7,3.1,0.8,5,3.3,4.0,2.3,4.2,0.9
314,20 - 29,20-29,-0.2,0.0,0.6,-1.0,0.8,5,-0.2,0.0,-1.1,0.8,0.9
315,20 - 29,30-39,-1.3,0.0,-0.6,-2.1,0.8,5,-1.4,0.0,-2.3,-0.4,0.9
316,20 - 29,40-49,0.9,0.0,1.7,0.2,0.8,5,1.3,0.0,0.4,2.3,0.9
317,20 - 29,50-89,-0.5,0.0,0.3,-1.3,0.8,5,-2.8,0.0,-3.7,-1.9,0.9
318,30 - 39,1-9,1.2,1.0,2.0,0.4,0.8,5,0.2,1.0,-0.7,1.1,0.9
319,30 - 39,10-19,25.9,25.0,26.7,25.1,0.8,5,25.3,25.0,24.3,26.2,0.9
320,30 - 39,20-29,2.0,5.0,2.8,1.2,0.8,5,1.9,5.0,1.0,2.8,0.9
321,30 - 39,30-39,-0.0,1.0,0.8,-0.8,0.8,5,0.0,1.0,-0.9,1.0,0.9
322,30 - 39,40-49,0.5,0.0,1.3,-0.3,0.8,5,0.5,0.0,-0.5,1.4,0.9
323,30 - 39,50-89,0.1,0.0,0.9,-0.7,0.8,5,-0.5,0.0,-1.4,0.4,0.9
324,40 - 49,1-9,22.7,22.0,23.5,22.0,0.8,5,20.2,22.0,19.2,21.1,0.9
325,40 - 49,10-19,48.8,47.0,49.6,48.0,0.8,5,49.5,47.0,48.6,50.5,0.9
326,40 - 49,20-29,17.4,20.0,18.2,16.6,0.8,5,17.5,20.0,16.6,18.5,0.9
327,40 - 49,30-39,3.0,7.0,3.7,2.2,0.8,5,2.2,7.0,1.2,3.1,0.9
328,40 - 49,40-49,3.3,2.0,4.1,2.5,0.8,5,3.5,2.0,2.5,4.4,0.9
329,40 - 49,50-89,-0.5,0.0,0.3,-1.3,0.8,5,-0.9,0.0,-1.8,0.1,0.9
330,50 - 59,1-9,38.6,36.0,39.4,37.8,0.8,5,38.9,36.0,37.9,39.8,0.9
331,50 - 59,10-19,77.7,78.0,78.4,76.9,0.8,5,76.4,78.0,75.4,77.3,0.9
332,50 - 59,20-29,38.6,36.0,39.4,37.8,0.8,5,38.0,36.0,37.0,38.9,0.9
333,50 - 59,30-39,12.2,9.0,13.0,11.5,0.8,5,11.4,9.0,10.5,12.4,0.9
334,50 - 59,40-49,0.0,1.0,0.8,-0.8,0.8,5,-1.4,1.0,-2.4,-0.5,0.9
335,50 - 59,50-89,-0.5,0.0,0.3,-1.3,0.8,5,-2.3,0.0,-3.3,-1.4,0.9
336,60 - 69,1-9,34.4,31.0,35.2,33.6,0.8,5,33.9,31.0,32.9,34.8,0.9
337,60 - 69,10-19,95.2,98.0,96.0,94.4,0.8,5,95.0,98.0,94.1,96.0,0.9
338,60 - 69,20-29,70.4,71.0,71.2,69.6,0.8,5,70.5,71.0,69.6,71.5,0.9
339,60 - 69,30-39,15.0,15.0,15.8,14.2,0.8,5,15.0,15.0,14.1,16.0,0.9
340,60 - 69,40-49,7.3,4.0,8.1,6.5,0.8,5,6.4,4.0,5.4,7.3,0.9
341,60 - 69,50-89,2.1,3.0,2.9,1.3,0.8,5,1.8,3.0,0.9,2.7,0.9
342,70 - 79,1-9,41.3,41.0,42.1,40.6,0.8,5,41.6,41.0,40.7,42.5,0.9
343,70 - 79,10-19,154.4,151.0,155.2,153.6,0.8,5,154.0,151.0,153.0,154.9,0.9
344,70 - 79,20-29,56.9,55.0,57.7,56.1,0.8,5,56.6,55.0,55.6,57.5,0.9
345,70 - 79,30-39,10.4,13.0,11.2,9.6,0.8,5,10.7,13.0,9.8,11.6,0.9
346,70 - 79,40-49,2.8,2.0,3.6,2.0,0.8,5,3.4,2.0,2.5,4.4,0.9
347,70 - 79,50-89,1.1,0.0,1.9,0.3,0.8,5,1.5,0.0,0.5,2.4,0.9
348,80 - 89,1-9,47.8,46.0,48.5,47.0,0.8,5,48.0,46.0,47.1,49.0,0.9
349,80 - 89,10-19,89.8,90.0,90.6,89.0,0.8,5,90.3,90.0,89.4,91.3,0.9
350,80 - 89,20-29,28.1,29.0,28.9,27.3,0.8,5,27.8,29.0,26.8,28.7,0.9
351,80 - 89,30-39,9.8,9.0,10.6,9.0,0.8,5,8.6,9.0,7.7,9.6,0.9
352,80 - 89,40-49,-0.6,0.0,0.2,-1.4,0.8,5,-1.5,0.0,-2.4,-0.6,0.9
353,80 - 89,50-89,0.3,0.0,1.1,-0.5,0.8,5,1.4,0.0,0.5,2.4,0.9
354,90 - 99,1-9,8.1,7.0,8.9,7.3,0.8,5,8.4,7.0,7.5,9.4,0.9
355,90 - 99,10-19,19.8,21.0,20.6,19.0,0.8,5,19.4,21.0,18.4,20.3,0.9
356,90 - 99,20-29,0.8,6.0,1.6,0.0,0.8,5,-0.1,6.0,-1.0,0.9,0.9
357,90 - 99,30-39,-0.3,0.0,0.5,-1.1,0.8,5,0.1,0.0,-0.9,1.0,0.9
358,90 - 99,40-49,1.4,1.0,2.1,0.6,0.8,5,1.7,1.0,0.7,2.6,0.9
359,90 - 99,50-89,-0.7,0.0,0.1,-1.5,0.8,5,-0.2,0.0,-1.2,0.7,0.9
360,0 - 9,1-9,3.4,3.0,4.1,2.7,0.7,6,1.5,3.0,0.7,2.3,0.8
361,0 - 9,10-19,1.5,0.0,2.1,0.8,0.7,6,1.2,0.0,0.4,2.0,0.8
362,0 - 9,20-29,-0.6,0.0,0.1,-1.2,0.7,6,-1.2,0.0,-2.0,-0.5,0.8
363,0 - 9,30-39,3.0,0.0,3.7,2.3,0.7,6,4.3,0.0,3.5,5.1,0.8
364,0 - 9,40-49,4.3,0.0,4.9,3.6,0.7,6,5.0,0.0,4.2,5.8,0.8
365,0 - 9,50-89,-0.1,0.0,0.6,-0.8,0.7,6,0.0,0.0,-0.8,0.8,0.8
366,10 - 19,1-9,3.2,4.0,3.9,2.5,0.7,6,3.2,4.0,2.4,4.0,0.8
367,10 - 19,10-19,1.4,2.0,2.1,0.8,0.7,6,2.4,2.0,1.6,3.2,0.8
368,10 - 19,20-29,0.8,1.0,1.5,0.1,0.7,6,1.2,1.0,0.4,2.0,0.8
369,10 - 19,30-39,2.2,0.0,2.9,1.6,0.7,6,2.1,0.0,1.3,2.9,0.8
370,10 - 19,40-49,3.3,0.0,4.0,2.6,0.7,6,3.6,0.0,2.8,4.4,0.8
371,10 - 19,50-89,0.3,0.0,0.9,-0.4,0.7,6,0.0,0.0,-0.8,0.8,0.8
372,20 - 29,1-9,2.5,3.0,3.2,1.9,0.7,6,3.1,3.0,2.3,3.9,0.8
373,20 - 29,10-19,2.4,4.0,3.1,1.8,0.7,6,3.9,4.0,3.1,4.7,0.8
374,20 - 29,20-29,-0.9,0.0,-0.3,-1.6,0.7,6,-0.2,0.0,-1.0,0.6,0.8
375,20 - 29,30-39,-1.9,0.0,-1.2,-2.6,0.7,6,-1.3,0.0,-2.1,-0.6,0.8
376,20 - 29,40-49,2.0,0.0,2.7,1.3,0.7,6,0.9,0.0,0.2,1.7,0.8
377,20 - 29,50-89,0.3,0.0,1.0,-0.4,0.7,6,-0.5,0.0,-1.3,0.3,0.8
378,30 - 39,1-9,0.8,1.0,1.5,0.1,0.7,6,1.2,1.0,0.4,2.0,0.8
379,30 - 39,10-19,27.0,25.0,27.7,26.3,0.7,6,25.9,25.0,25.1,26.7,0.8
380,30 - 39,20-29,2.5,5.0,3.1,1.8,0.7,6,2.0,5.0,1.2,2.8,0.8
381,30 - 39,30-39,-0.0,1.0,0.6,-0.7,0.7,6,-0.0,1.0,-0.8,0.8,0.8
382,30 - 39,40-49,0.4,0.0,1.1,-0.3,0.7,6,0.5,0.0,-0.3,1.3,0.8
383,30 - 39,50-89,-0.2,0.0,0.5,-0.9,0.7,6,0.1,0.0,-0.7,0.9,0.8
384,40 - 49,1-9,22.9,22.0,23.6,22.3,0.7,6,22.7,22.0,22.0,23.5,0.8
385,40 - 49,10-19,48.5,47.0,49.2,47.9,0.7,6,48.8,47.0,48.0,49.6,0.8
386,40 - 49,20-29,18.3,20.0,19.0,17.6,0.7,6,17.4,20.0,16.6,18.2,0.8
387,40 - 49,30-39,2.8,7.0,3.5,2.2,0.7,6,3.0,7.0,2.2,3.7,0.8
388,40 - 49,40-49,3.2,2.0,3.9,2.6,0.7,6,3.3,2.0,2.5,4.1,0.8
389,40 - 49,50-89,1.4,0.0,2.1,0.7,0.7,6,-0.5,0.0,-1.3,0.3,0.8
390,50 - 59,1-9,38.2,36.0,38.9,37.6,0.7,6,38.6,36.0,37.8,39.4,0.8
391,50 - 59,10-19,77.8,78.0,78.5,77.2,0.7,6,77.7,78.0,76.9,78.4,0.8
392,50 - 59,20-29,38.1,36.0,38.7,37.4,0.7,6,38.6,36.0,37.8,39.4,0.8
393,50 - 59,30-39,13.0,9.0,13.7,12.4,0.7,6,12.2,9.0,11.5,13.0,0.8
394,50 - 59,40-49,0.1,1.0,0.8,-0.5,0.7,6,0.0,1.0,-0.8,0.8,0.8
395,50 - 59,50-89,-0.5,0.0,0.2,-1.1,0.7,6,-0.5,0.0,-1.3,0.3,0.8
396,60 - 69,1-9,32.3,31.0,32.9,31.6,0.7,6,34.4,31.0,33.6,35.2,0.8
397,60 - 69,10-19,96.2,98.0,96.9,95.6,0.7,6,95.2,98.0,94.4,96.0,0.8
398,60 - 69,20-29,69.8,71.0,70.5,69.1,0.7,6,70.4,71.0,69.6,71.2,0.8
399,60 - 69,30-39,14.9,15.0,15.5,14.2,0.7,6,15.0,15.0,14.2,15.8,0.8
400,60 - 69,40-49,6.8,4.0,7.5,6.2,0.7,6,7.3,4.0,6.5,8.1,0.8
401,60 - 69,50-89,2.2,3.0,2.9,1.6,0.7,6,2.1,3.0,1.3,2.9,0.8
402,70 - 79,1-9,41.1,41.0,41.7,40.4,0.7,6,41.3,41.0,40.6,42.1,0.8
403,70 - 79,10-19,153.8,151.0,154.4,153.1,0.7,6,154.4,151.0,153.6,155.2,0.8
404,70 - 79,20-29,57.8,55.0,58.4,57.1,0.7,6,56.9,55.0,56.1,57.7,0.8
405,70 - 79,30-39,11.6,13.0,12.3,10.9,0.7,6,10.4,13.0,9.6,11.2,0.8
406,70 - 79,40-49,2.8,2.0,3.4,2.1,0.7,6,2.8,2.0,2.0,3.6,0.8
407,70 - 79,50-89,1.9,0.0,2.5,1.2,0.7,6,1.1,0.0,0.3,1.9,0.8
408,80 - 89,1-9,47.4,46.0,48.0,46.7,0.7,6,47.8,46.0,47.0,48.5,0.8
409,80 - 89,10-19,89.2,90.0,89.8,88.5,0.7,6,89.8,90.0,89.0,90.6,0.8
410,80 - 89,20-29,28.3,29.0,29.0,27.6,0.7,6,28.1,29.0,27.3,28.9,0.8
411,80 - 89,30-39,9.5,9.0,10.2,8.8,0.7,6,9.8,9.0,9.0,10.6,0.8
412,80 - 89,40-49,-2.4,0.0,-1.7,-3.1,0.7,6,-0.6,0.0,-1.4,0.2,0.8
413,80 - 89,50-89,1.8,0.0,2.5,1.1,0.7,6,0.3,0.0,-0.5,1.1,0.8
414,90 - 99,1-9,8.0,7.0,8.6,7.3,0.7,6,8.1,7.0,7.3,8.9,0.8
415,90 - 99,10-19,20.1,21.0,20.8,19.4,0.7,6,19.8,21.0,19.0,20.6,0.8
416,90 - 99,20-29,1.7,6.0,2.4,1.1,0.7,6,0.8,6.0,0.0,1.6,0.8
417,90 - 99,30-39,0.6,0.0,1.3,-0.0,0.7,6,-0.3,0.0,-1.1,0.5,0.8
418,90 - 99,40-49,1.3,1.0,1.9,0.6,0.7,6,1.4,1.0,0.6,2.1,0.8
419,90 - 99,50-89,-0.5,0.0,0.2,-1.2,0.7,6,-0.7,0.0,-1.5,0.1,0.8
