,admission_type_id,time_in_hospital,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
267,Newborn,3-4,1.4,0.0,2.2,0.6,0.8,5,-1.7,0.0,-2.6,-0.7,0.9
268,Newborn,5-6,0.3,0.0,1.1,-0.5,0.8,5,1.3,0.0,0.3,2.2,0.9
269,Newborn,7-8,2.3,0.0,3.1,1.5,0.8,5,3.1,0.0,2.1,4.0,0.9
270,Newborn,9-10,1.5,0.0,2.3,0.8,0.8,5,-0.7,0.0,-1.7,0.2,0.9
271,Newborn,11-12,3.3,0.0,4.1,2.5,0.8,5,2.2,0.0,1.3,3.1,0.9
272,Newborn,13-14,-3.3,0.0,-2.5,-4.1,0.8,5,-5.0,0.0,-6.0,-4.1,0.9
273,Not Available,1-2,17.9,19.0,18.7,17.2,0.8,5,18.9,19.0,17.9,19.8,0.9
274,Not Available,3-4,11.2,13.0,12.0,10.4,0.8,5,11.9,13.0,11.0,12.9,0.9
275,Not Available,5-6,7.2,5.0,8.0,6.4,0.8,5,7.5,5.0,6.5,8.4,0.9
276,Not Available,7-8,3.7,4.0,4.5,2.9,0.8,5,3.1,4.0,2.2,4.1,0.9
277,Not Available,9-10,2.6,1.0,3.4,1.8,0.8,5,2.6,1.0,1.7,3.6,0.9
278,Not Available,11-12,-1.2,1.0,-0.4,-2.0,0.8,5,-1.1,1.0,-2.0,-0.1,0.9
279,Not Available,13-14,-1.2,0.0,-0.4,-2.0,0.8,5,-1.0,0.0,-2.0,-0.1,0.9
280,Trauma Center,1-2,-0.3,0.0,0.5,-1.0,0.8,5,1.0,0.0,0.1,1.9,0.9
281,Trauma Center,3-4,1.1,0.0,1.8,0.3,0.8,5,1.2,0.0,0.3,2.2,0.9
282,Trauma Center,5-6,-0.3,0.0,0.5,-1.1,0.8,5,-0.7,0.0,-1.6,0.2,0.9
283,Trauma Center,7-8,1.8,0.0,2.6,1.0,0.8,5,2.1,0.0,1.2,3.1,0.9
284,Trauma Center,9-10,1.4,0.0,2.2,0.7,0.8,5,1.8,0.0,0.9,2.8,0.9
285,Trauma Center,11-12,-1.4,0.0,-0.6,-2.2,0.8,5,-2.0,0.0,-2.9,-1.0,0.9
286,Trauma Center,13-14,-4.5,0.0,-3.7,-5.3,0.8,5,-5.3,0.0,-6.3,-4.4,0.9
287,Not Mapped,1-2,8.2,5.0,9.0,7.4,0.8,5,7.4,5.0,6.4,8.3,0.9
288,Not Mapped,3-4,3.3,0.0,4.1,2.5,0.8,5,3.9,0.0,2.9,4.8,0.9
289,Not Mapped,5-6,2.4,1.0,3.2,1.6,0.8,5,2.3,1.0,1.4,3.3,0.9
290,Not Mapped,7-8,-0.9,0.0,-0.1,-1.7,0.8,5,-0.7,0.0,-1.7,0.2,0.9
291,Not Mapped,9-10,-0.6,0.0,0.2,-1.4,0.8,5,-1.2,0.0,-2.1,-0.2,0.9
292,Not Mapped,11-12,1.4,0.0,2.2,0.7,0.8,5,1.7,0.0,0.7,2.6,0.9
293,Not Mapped,13-14,2.8,0.0,3.6,2.0,0.8,5,1.6,0.0,0.6,2.5,0.9
294,Emergency,1-2,157.4,160.0,158.1,156.7,0.7,6,156.4,160.0,155.6,157.2,0.8
295,Emergency,3-4,180.0,178.0,180.6,179.3,0.7,6,181.0,178.0,180.2,181.8,0.8
296,Emergency,5-6,92.8,93.0,93.5,92.1,0.7,6,93.3,93.0,92.5,94.1,0.8
297,Emergency,7-8,44.9,46.0,45.6,44.3,0.7,6,44.2,46.0,43.4,45.0,0.8
298,Emergency,9-10,30.0,32.0,30.7,29.3,0.7,6,30.0,32.0,29.2,30.7,0.8
299,Emergency,11-12,21.2,24.0,21.8,20.5,0.7,6,20.7,24.0,19.9,21.5,0.8
300,Emergency,13-14,8.2,9.0,8.8,7.5,0.7,6,8.9,9.0,8.2,9.7,0.8
301,Urgent,1-2,54.8,53.0,55.5,54.2,0.7,6,54.3,53.0,53.5,55.1,0.8
302,Urgent,3-4,68.0,70.0,68.6,67.3,0.7,6,67.8,70.0,67.0,68.6,0.8
303,Urgent,5-6,38.3,37.0,39.0,37.6,0.7,6,39.0,37.0,38.2,39.8,0.8
304,Urgent,7-8,24.2,24.0,24.9,23.6,0.7,6,23.3,24.0,22.5,24.1,0.8
305,Urgent,9-10,13.9,13.0,14.5,13.2,0.7,6,14.1,13.0,13.4,14.9,0.8
306,Urgent,11-12,10.1,10.0,10.8,9.4,0.7,6,10.0,10.0,9.2,10.8,0.8
307,Urgent,13-14,1.2,2.0,1.9,0.5,0.7,6,2.0,2.0,1.2,2.8,0.8
308,Elective,1-2,70.2,72.0,70.9,69.6,0.7,6,70.4,72.0,69.6,71.2,0.8
309,Elective,3-4,52.7,54.0,53.4,52.1,0.7,6,52.3,54.0,51.5,53.1,0.8
310,Elective,5-6,28.2,29.0,28.9,27.6,0.7,6,28.2,29.0,27.4,29.0,0.8
311,Elective,7-8,16.1,18.0,16.7,15.4,0.7,6,15.8,18.0,15.0,16.6,0.8
312,Elective,9-10,16.5,17.0,17.1,15.8,0.7,6,16.2,17.0,15.4,17.0,0.8
313,Elective,11-12,6.3,5.0,7.0,5.6,0.7,6,5.7,5.0,4.9,6.5,0.8
314,Elective,13-14,4.0,5.0,4.6,3.3,0.7,6,4.0,5.0,3.2,4.8,0.8
315,Newborn,1-2,-1.0,0.0,-0.3,-1.7,0.7,6,-1.8,0.0,-2.6,-1.0,0.8
316,Newborn,3-4,1.3,0.0,2.0,0.6,0.7,6,1.4,0.0,0.6,2.2,0.8
317,Newborn,5-6,0.3,0.0,1.0,-0.4,0.7,6,0.3,0.0,-0.5,1.1,0.8
318,Newborn,7-8,1.2,0.0,1.9,0.6,0.7,6,2.3,0.0,1.5,3.1,0.8
319,Newborn,9-10,1.3,0.0,2.0,0.6,0.7,6,1.5,0.0,0.8,2.3,0.8
320,Newborn,11-12,3.3,0.0,4.0,2.6,0.7,6,3.3,0.0,2.5,4.1,0.8
321,Newborn,13-14,-2.9,0.0,-2.2,-3.5,0.7,6,-3.3,0.0,-4.1,-2.5,0.8
322,Not Available,1-2,15.9,19.0,16.5,15.2,0.7,6,17.9,19.0,17.2,18.7,0.8
323,Not Available,3-4,11.0,13.0,11.6,10.3,0.7,6,11.2,13.0,10.4,12.0,0.8
324,Not Available,5-6,8.0,5.0,8.7,7.4,0.7,6,7.2,5.0,6.4,8.0,0.8
325,Not Available,7-8,3.9,4.0,4.5,3.2,0.7,6,3.7,4.0,2.9,4.5,0.8
326,Not Available,9-10,1.2,1.0,1.8,0.5,0.7,6,2.6,1.0,1.8,3.4,0.8
327,Not Available,11-12,-1.1,1.0,-0.4,-1.7,0.7,6,-1.2,1.0,-2.0,-0.4,0.8
328,Not Available,13-14,-1.0,0.0,-0.4,-1.7,0.7,6,-1.2,0.0,-2.0,-0.4,0.8
329,Trauma Center,1-2,-0.2,0.0,0.5,-0.8,0.7,6,-0.3,0.0,-1.0,0.5,0.8
330,Trauma Center,3-4,1.2,0.0,1.9,0.6,0.7,6,1.1,0.0,0.3,1.8,0.8
331,Trauma Center,5-6,-0.5,0.0,0.2,-1.2,0.7,6,-0.3,0.0,-1.1,0.5,0.8
332,Trauma Center,7-8,1.4,0.0,2.1,0.7,0.7,6,1.8,0.0,1.0,2.6,0.8
333,Trauma Center,9-10,0.9,0.0,1.6,0.2,0.7,6,1.4,0.0,0.7,2.2,0.8
334,Trauma Center,11-12,-0.8,0.0,-0.1,-1.4,0.7,6,-1.4,0.0,-2.2,-0.6,0.8
335,Trauma Center,13-14,-3.8,0.0,-3.1,-4.5,0.7,6,-4.5,0.0,-5.3,-3.7,0.8
336,Not Mapped,1-2,6.6,5.0,7.3,6.0,0.7,6,8.2,5.0,7.4,9.0,0.8
337,Not Mapped,3-4,2.7,0.0,3.3,2.0,0.7,6,3.3,0.0,2.5,4.1,0.8
338,Not Mapped,5-6,3.1,1.0,3.7,2.4,0.7,6,2.4,1.0,1.6,3.2,0.8
339,Not Mapped,7-8,-0.7,0.0,-0.0,-1.4,0.7,6,-0.9,0.0,-1.7,-0.1,0.8
340,Not Mapped,9-10,-0.4,0.0,0.3,-1.1,0.7,6,-0.6,0.0,-1.4,0.2,0.8
341,Not Mapped,11-12,1.1,0.0,1.7,0.4,0.7,6,1.4,0.0,0.7,2.2,0.8
342,Not Mapped,13-14,2.6,0.0,3.3,1.9,0.7,6,2.8,0.0,2.0,3.6,0.8
