,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
264,55-64,"Now married, spouse present",98.7,99.0,99.5,98.0,0.8,5,99.0,99.0,98.1,99.9,0.9
265,55-64,"Now Married, spouse absent",9.3,9.0,10.1,8.5,0.8,5,9.6,9.0,8.7,10.6,0.9
266,55-64,Widowed,9.2,10.0,10.0,8.4,0.8,5,8.9,10.0,7.9,9.8,0.9
267,55-64,Divorced,34.0,33.0,34.8,33.3,0.8,5,33.5,33.0,32.6,34.5,0.9
268,55-64,Separated,1.8,3.0,2.6,1.0,0.8,5,1.7,3.0,0.7,2.6,0.9
269,55-64,Never married,17.9,18.0,18.7,17.1,0.8,5,19.4,18.0,18.5,20.3,0.9
270,65-74,"Now married, spouse present",83.2,80.0,83.9,82.4,0.8,5,82.9,80.0,82.0,83.8,0.9
271,65-74,"Now Married, spouse absent",3.0,3.0,3.8,2.2,0.8,5,3.2,3.0,2.3,4.2,0.9
272,65-74,Widowed,16.8,17.0,17.6,16.0,0.8,5,16.5,17.0,15.6,17.5,0.9
273,65-74,Divorced,22.0,21.0,22.8,21.2,0.8,5,22.2,21.0,21.3,23.2,0.9
274,65-74,Separated,5.3,6.0,6.1,4.5,0.8,5,4.8,6.0,3.8,5.7,0.9
275,65-74,Never married,20.3,22.0,21.1,19.5,0.8,5,20.9,22.0,19.9,21.8,0.9
276,75-84,"Now married, spouse present",33.8,31.0,34.6,33.0,0.8,5,32.7,31.0,31.7,33.6,0.9
277,75-84,"Now Married, spouse absent",3.3,2.0,4.1,2.5,0.8,5,2.6,2.0,1.7,3.6,0.9
278,75-84,Widowed,16.1,15.0,16.9,15.3,0.8,5,17.1,15.0,16.2,18.1,0.9
279,75-84,Divorced,19.6,16.0,20.4,18.8,0.8,5,21.1,16.0,20.2,22.0,0.9
280,75-84,Separated,5.1,3.0,5.9,4.3,0.8,5,5.7,3.0,4.8,6.7,0.9
281,75-84,Never married,3.4,4.0,4.2,2.6,0.8,5,4.2,4.0,3.2,5.1,0.9
282,85-99,"Now married, spouse present",7.2,5.0,8.0,6.4,0.8,5,6.5,5.0,5.6,7.5,0.9
283,85-99,"Now Married, spouse absent",1.4,1.0,2.2,0.6,0.8,5,2.9,1.0,2.0,3.9,0.9
284,85-99,Widowed,15.3,13.0,16.1,14.5,0.8,5,14.5,13.0,13.5,15.4,0.9
285,85-99,Divorced,3.6,4.0,4.3,2.8,0.8,5,2.5,4.0,1.6,3.5,0.9
286,85-99,Separated,2.7,0.0,3.5,1.9,0.8,5,2.5,0.0,1.5,3.4,0.9
287,85-99,Never married,3.4,0.0,4.2,2.6,0.8,5,3.8,0.0,2.9,4.8,0.9
288,15-24,"Now married, spouse present",2.7,3.0,3.4,2.0,0.7,6,2.4,3.0,1.6,3.2,0.8
289,15-24,"Now Married, spouse absent",3.4,1.0,4.1,2.8,0.7,6,4.7,1.0,3.9,5.5,0.8
290,15-24,Widowed,2.9,1.0,3.5,2.2,0.7,6,3.3,1.0,2.5,4.1,0.8
291,15-24,Divorced,-0.5,0.0,0.2,-1.2,0.7,6,0.1,0.0,-0.7,0.9,0.8
292,15-24,Separated,2.5,1.0,3.1,1.8,0.7,6,2.5,1.0,1.7,3.3,0.8
293,15-24,Never married,140.2,143.0,140.8,139.5,0.7,6,140.1,143.0,139.3,140.9,0.8
294,25-34,"Now married, spouse present",44.8,45.0,45.5,44.2,0.7,6,44.7,45.0,43.9,45.4,0.8
295,25-34,"Now Married, spouse absent",4.1,2.0,4.8,3.4,0.7,6,4.7,2.0,3.9,5.4,0.8
296,25-34,Widowed,0.8,0.0,1.5,0.1,0.7,6,2.2,0.0,1.5,3.0,0.8
297,25-34,Divorced,10.9,7.0,11.5,10.2,0.7,6,7.8,7.0,7.0,8.5,0.8
298,25-34,Separated,0.5,1.0,1.2,-0.2,0.7,6,0.2,1.0,-0.6,1.0,0.8
299,25-34,Never married,98.3,98.0,98.9,97.6,0.7,6,100.7,98.0,99.9,101.5,0.8
300,35-44,"Now married, spouse present",87.3,87.0,88.0,86.7,0.7,6,87.5,87.0,86.7,88.3,0.8
301,35-44,"Now Married, spouse absent",3.5,6.0,4.2,2.8,0.7,6,4.4,6.0,3.6,5.2,0.8
302,35-44,Widowed,-1.4,0.0,-0.7,-2.0,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
303,35-44,Divorced,10.8,11.0,11.5,10.1,0.7,6,9.9,11.0,9.1,10.7,0.8
304,35-44,Separated,3.4,3.0,4.0,2.7,0.7,6,3.9,3.0,3.2,4.7,0.8
305,35-44,Never married,37.4,39.0,38.0,36.7,0.7,6,38.0,39.0,37.2,38.8,0.8
306,45-54,"Now married, spouse present",81.1,77.0,81.7,80.4,0.7,6,79.4,77.0,78.6,80.2,0.8
307,45-54,"Now Married, spouse absent",3.8,4.0,4.5,3.1,0.7,6,3.6,4.0,2.8,4.4,0.8
308,45-54,Widowed,4.4,4.0,5.0,3.7,0.7,6,4.3,4.0,3.6,5.1,0.8
309,45-54,Divorced,20.1,19.0,20.8,19.4,0.7,6,20.2,19.0,19.5,21.0,0.8
310,45-54,Separated,3.7,6.0,4.4,3.1,0.7,6,2.7,6.0,1.9,3.5,0.8
311,45-54,Never married,27.4,27.0,28.1,26.7,0.7,6,27.5,27.0,26.7,28.2,0.8
312,55-64,"Now married, spouse present",99.2,99.0,99.9,98.6,0.7,6,98.7,99.0,98.0,99.5,0.8
313,55-64,"Now Married, spouse absent",10.4,9.0,11.0,9.7,0.7,6,9.3,9.0,8.5,10.1,0.8
314,55-64,Widowed,8.1,10.0,8.8,7.4,0.7,6,9.2,10.0,8.4,10.0,0.8
315,55-64,Divorced,33.6,33.0,34.3,32.9,0.7,6,34.0,33.0,33.3,34.8,0.8
316,55-64,Separated,2.3,3.0,3.0,1.6,0.7,6,1.8,3.0,1.0,2.6,0.8
317,55-64,Never married,18.0,18.0,18.6,17.3,0.7,6,17.9,18.0,17.1,18.7,0.8
318,65-74,"Now married, spouse present",82.9,80.0,83.6,82.3,0.7,6,83.2,80.0,82.4,83.9,0.8
319,65-74,"Now Married, spouse absent",3.1,3.0,3.8,2.5,0.7,6,3.0,3.0,2.2,3.8,0.8
320,65-74,Widowed,16.6,17.0,17.3,15.9,0.7,6,16.8,17.0,16.0,17.6,0.8
321,65-74,Divorced,22.1,21.0,22.8,21.5,0.7,6,22.0,21.0,21.2,22.8,0.8
322,65-74,Separated,5.0,6.0,5.7,4.3,0.7,6,5.3,6.0,4.5,6.1,0.8
323,65-74,Never married,21.2,22.0,21.8,20.5,0.7,6,20.3,22.0,19.5,21.1,0.8
324,75-84,"Now married, spouse present",33.5,31.0,34.2,32.8,0.7,6,33.8,31.0,33.0,34.6,0.8
325,75-84,"Now Married, spouse absent",3.3,2.0,4.0,2.6,0.7,6,3.3,2.0,2.5,4.1,0.8
326,75-84,Widowed,16.1,15.0,16.8,15.5,0.7,6,16.1,15.0,15.3,16.9,0.8
327,75-84,Divorced,19.5,16.0,20.2,18.8,0.7,6,19.6,16.0,18.8,20.4,0.8
328,75-84,Separated,4.6,3.0,5.3,4.0,0.7,6,5.1,3.0,4.3,5.9,0.8
329,75-84,Never married,1.6,4.0,2.3,0.9,0.7,6,3.4,4.0,2.6,4.2,0.8
330,85-99,"Now married, spouse present",7.3,5.0,8.0,6.6,0.7,6,7.2,5.0,6.4,8.0,0.8
331,85-99,"Now Married, spouse absent",1.3,1.0,2.0,0.7,0.7,6,1.4,1.0,0.6,2.2,0.8
332,85-99,Widowed,15.6,13.0,16.3,15.0,0.7,6,15.3,13.0,14.5,16.1,0.8
333,85-99,Divorced,3.5,4.0,4.2,2.8,0.7,6,3.6,4.0,2.8,4.3,0.8
334,85-99,Separated,2.8,0.0,3.5,2.2,0.7,6,2.7,0.0,1.9,3.5,0.8
335,85-99,Never married,3.2,0.0,3.9,2.5,0.7,6,3.4,0.0,2.6,4.2,0.8
