,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
261,45-54,Divorced,15.4,16.0,16.2,14.6,0.8,5,16.9,16.0,16.0,17.9,0.9
262,45-54,Separated,5.1,9.0,5.9,4.3,0.8,5,4.6,9.0,3.7,5.6,0.9
263,45-54,Never married,39.4,34.0,40.2,38.6,0.8,5,36.6,34.0,35.6,37.5,0.9
264,55-64,"Now married, spouse present",85.6,87.0,86.4,84.8,0.8,5,85.6,87.0,84.7,86.6,0.9
265,55-64,"Now Married, spouse absent",4.4,3.0,5.2,3.7,0.8,5,4.7,3.0,3.8,5.6,0.9
266,55-64,Widowed,9.4,11.0,10.2,8.6,0.8,5,8.4,11.0,7.5,9.4,0.9
267,55-64,Divorced,35.5,33.0,36.3,34.7,0.8,5,34.2,33.0,33.3,35.1,0.9
268,55-64,Separated,2.3,2.0,3.0,1.5,0.8,5,2.0,2.0,1.0,2.9,0.9
269,55-64,Never married,18.5,19.0,19.3,17.8,0.8,5,18.4,19.0,17.5,19.4,0.9
270,65-74,"Now married, spouse present",87.3,88.0,88.1,86.5,0.8,5,87.4,88.0,86.4,88.3,0.9
271,65-74,"Now Married, spouse absent",3.0,3.0,3.7,2.2,0.8,5,2.7,3.0,1.7,3.6,0.9
272,65-74,Widowed,12.3,12.0,13.1,11.6,0.8,5,12.3,12.0,11.3,13.2,0.9
273,65-74,Divorced,35.6,34.0,36.4,34.8,0.8,5,35.4,34.0,34.5,36.4,0.9
274,65-74,Separated,-1.5,2.0,-0.7,-2.3,0.8,5,-0.9,2.0,-1.8,0.1,0.9
275,65-74,Never married,18.8,17.0,19.6,18.0,0.8,5,18.5,17.0,17.6,19.5,0.9
276,75-84,"Now married, spouse present",32.5,32.0,33.3,31.7,0.8,5,32.8,32.0,31.9,33.8,0.9
277,75-84,"Now Married, spouse absent",1.3,1.0,2.1,0.5,0.8,5,2.6,1.0,1.6,3.5,0.9
278,75-84,Widowed,19.9,19.0,20.7,19.1,0.8,5,19.6,19.0,18.7,20.5,0.9
279,75-84,Divorced,7.9,7.0,8.7,7.1,0.8,5,8.2,7.0,7.3,9.1,0.9
280,75-84,Separated,-0.2,1.0,0.6,-1.0,0.8,5,0.0,1.0,-0.9,1.0,0.9
281,75-84,Never married,9.9,8.0,10.7,9.1,0.8,5,8.7,8.0,7.8,9.7,0.9
282,85-99,"Now married, spouse present",5.9,6.0,6.7,5.1,0.8,5,6.0,6.0,5.1,7.0,0.9
283,85-99,"Now Married, spouse absent",0.0,2.0,0.8,-0.7,0.8,5,-0.7,2.0,-1.7,0.2,0.9
284,85-99,Widowed,4.8,16.0,5.6,4.0,0.8,5,2.4,16.0,1.5,3.4,0.9
285,85-99,Divorced,-0.6,3.0,0.2,-1.4,0.8,5,-0.8,3.0,-1.8,0.1,0.9
286,85-99,Separated,-1.3,0.0,-0.5,-2.1,0.8,5,-0.2,0.0,-1.1,0.8,0.9
287,85-99,Never married,1.0,0.0,1.8,0.3,0.8,5,1.2,0.0,0.3,2.1,0.9
288,15-24,"Now married, spouse present",3.2,5.0,3.9,2.6,0.7,6,3.3,5.0,2.5,4.1,0.8
289,15-24,"Now Married, spouse absent",0.8,2.0,1.5,0.1,0.7,6,-0.4,2.0,-1.2,0.4,0.8
290,15-24,Widowed,-1.6,0.0,-1.0,-2.3,0.7,6,-1.5,0.0,-2.3,-0.7,0.8
291,15-24,Divorced,-0.3,0.0,0.4,-1.0,0.7,6,-0.7,0.0,-1.5,0.1,0.8
292,15-24,Separated,-1.6,0.0,-0.9,-2.2,0.7,6,-1.1,0.0,-1.8,-0.3,0.8
293,15-24,Never married,118.6,116.0,119.3,117.9,0.7,6,119.5,116.0,118.7,120.3,0.8
294,25-34,"Now married, spouse present",43.7,43.0,44.4,43.1,0.7,6,43.0,43.0,42.2,43.8,0.8
295,25-34,"Now Married, spouse absent",0.7,2.0,1.4,0.1,0.7,6,0.3,2.0,-0.5,1.1,0.8
296,25-34,Widowed,3.3,0.0,4.0,2.6,0.7,6,2.6,0.0,1.8,3.4,0.8
297,25-34,Divorced,2.9,4.0,3.5,2.2,0.7,6,3.9,4.0,3.1,4.7,0.8
298,25-34,Separated,-0.0,0.0,0.7,-0.7,0.7,6,-0.1,0.0,-0.9,0.7,0.8
299,25-34,Never married,119.3,118.0,120.0,118.6,0.7,6,119.8,118.0,119.0,120.6,0.8
300,35-44,"Now married, spouse present",79.1,79.0,79.8,78.4,0.7,6,79.3,79.0,78.6,80.1,0.8
301,35-44,"Now Married, spouse absent",7.7,10.0,8.4,7.0,0.7,6,7.4,10.0,6.6,8.2,0.8
302,35-44,Widowed,-0.3,0.0,0.4,-1.0,0.7,6,-0.8,0.0,-1.6,-0.1,0.8
303,35-44,Divorced,12.3,13.0,13.0,11.7,0.7,6,13.3,13.0,12.6,14.1,0.8
304,35-44,Separated,3.9,3.0,4.6,3.3,0.7,6,3.6,3.0,2.8,4.4,0.8
305,35-44,Never married,40.9,40.0,41.6,40.2,0.7,6,40.6,40.0,39.8,41.4,0.8
306,45-54,"Now married, spouse present",89.6,91.0,90.3,88.9,0.7,6,90.1,91.0,89.3,90.8,0.8
307,45-54,"Now Married, spouse absent",6.2,6.0,6.9,5.5,0.7,6,5.9,6.0,5.1,6.6,0.8
308,45-54,Widowed,3.0,3.0,3.7,2.3,0.7,6,3.3,3.0,2.6,4.1,0.8
309,45-54,Divorced,15.7,16.0,16.3,15.0,0.7,6,15.4,16.0,14.6,16.2,0.8
310,45-54,Separated,5.6,9.0,6.3,5.0,0.7,6,5.1,9.0,4.3,5.9,0.8
311,45-54,Never married,38.9,34.0,39.6,38.2,0.7,6,39.4,34.0,38.6,40.2,0.8
312,55-64,"Now married, spouse present",85.6,87.0,86.2,84.9,0.7,6,85.6,87.0,84.8,86.4,0.8
313,55-64,"Now Married, spouse absent",4.2,3.0,4.8,3.5,0.7,6,4.4,3.0,3.7,5.2,0.8
314,55-64,Widowed,9.4,11.0,10.1,8.8,0.7,6,9.4,11.0,8.6,10.2,0.8
315,55-64,Divorced,34.2,33.0,34.9,33.5,0.7,6,35.5,33.0,34.7,36.3,0.8
316,55-64,Separated,1.4,2.0,2.1,0.8,0.7,6,2.3,2.0,1.5,3.0,0.8
317,55-64,Never married,18.4,19.0,19.1,17.7,0.7,6,18.5,19.0,17.8,19.3,0.8
318,65-74,"Now married, spouse present",87.1,88.0,87.8,86.4,0.7,6,87.3,88.0,86.5,88.1,0.8
319,65-74,"Now Married, spouse absent",2.9,3.0,3.6,2.3,0.7,6,3.0,3.0,2.2,3.7,0.8
320,65-74,Widowed,12.5,12.0,13.2,11.8,0.7,6,12.3,12.0,11.6,13.1,0.8
321,65-74,Divorced,35.3,34.0,36.0,34.7,0.7,6,35.6,34.0,34.8,36.4,0.8
322,65-74,Separated,-1.0,2.0,-0.3,-1.7,0.7,6,-1.5,2.0,-2.3,-0.7,0.8
323,65-74,Never married,18.7,17.0,19.3,18.0,0.7,6,18.8,17.0,18.0,19.6,0.8
324,75-84,"Now married, spouse present",32.3,32.0,33.0,31.6,0.7,6,32.5,32.0,31.7,33.3,0.8
325,75-84,"Now Married, spouse absent",2.1,1.0,2.8,1.4,0.7,6,1.3,1.0,0.5,2.1,0.8
326,75-84,Widowed,19.3,19.0,20.0,18.6,0.7,6,19.9,19.0,19.1,20.7,0.8
327,75-84,Divorced,7.4,7.0,8.1,6.7,0.7,6,7.9,7.0,7.1,8.7,0.8
328,75-84,Separated,0.4,1.0,1.0,-0.3,0.7,6,-0.2,1.0,-1.0,0.6,0.8
329,75-84,Never married,9.4,8.0,10.1,8.8,0.7,6,9.9,8.0,9.1,10.7,0.8
330,85-99,"Now married, spouse present",5.3,6.0,6.0,4.6,0.7,6,5.9,6.0,5.1,6.7,0.8
331,85-99,"Now Married, spouse absent",0.6,2.0,1.2,-0.1,0.7,6,0.0,2.0,-0.7,0.8,0.8
332,85-99,Widowed,6.3,16.0,7.0,5.7,0.7,6,4.8,16.0,4.0,5.6,0.8
333,85-99,Divorced,-0.2,3.0,0.5,-0.8,0.7,6,-0.6,3.0,-1.4,0.2,0.8
334,85-99,Separated,-0.5,0.0,0.1,-1.2,0.7,6,-1.3,0.0,-2.1,-0.5,0.8
335,85-99,Never married,1.1,0.0,1.8,0.4,0.7,6,1.0,0.0,0.3,1.8,0.8
