,AGEP,MSP,noisy_count,true_count,plus_error,minus_error,error,nth_remeasure,noisy_count_prev,true_count_prev,minus_error_prev,plus_error_prev,error_prev
263,45-54,Never married,36.0,34.0,36.8,35.2,0.8,5,36.4,34.0,35.5,37.4,0.9
264,55-64,"Now married, spouse present",87.5,87.0,88.3,86.7,0.8,5,87.1,87.0,86.2,88.1,0.9
265,55-64,"Now Married, spouse absent",2.3,3.0,3.1,1.5,0.8,5,3.2,3.0,2.3,4.2,0.9
266,55-64,Widowed,11.5,11.0,12.3,10.7,0.8,5,10.9,11.0,9.9,11.8,0.9
267,55-64,Divorced,33.2,33.0,34.0,32.4,0.8,5,32.1,33.0,31.1,33.0,0.9
268,55-64,Separated,4.2,2.0,5.0,3.4,0.8,5,5.4,2.0,4.5,6.4,0.9
269,55-64,Never married,19.1,19.0,19.8,18.3,0.8,5,19.0,19.0,18.1,19.9,0.9
270,65-74,"Now married, spouse present",89.8,88.0,90.6,89.0,0.8,5,89.7,88.0,88.8,90.7,0.9
271,65-74,"Now Married, spouse absent",2.1,3.0,2.9,1.3,0.8,5,3.9,3.0,2.9,4.8,0.9
272,65-74,Widowed,9.7,12.0,10.5,8.9,0.8,5,9.2,12.0,8.3,10.1,0.9
273,65-74,Divorced,33.3,34.0,34.1,32.5,0.8,5,32.6,34.0,31.6,33.5,0.9
274,65-74,Separated,2.9,2.0,3.7,2.1,0.8,5,2.7,2.0,1.7,3.6,0.9
275,65-74,Never married,15.5,17.0,16.2,14.7,0.8,5,16.2,17.0,15.2,17.1,0.9
276,75-84,"Now married, spouse present",31.3,32.0,32.1,30.5,0.8,5,31.7,32.0,30.7,32.6,0.9
277,75-84,"Now Married, spouse absent",1.1,1.0,1.9,0.3,0.8,5,0.5,1.0,-0.4,1.5,0.9
278,75-84,Widowed,18.4,19.0,19.1,17.6,0.8,5,18.2,19.0,17.3,19.2,0.9
279,75-84,Divorced,3.3,7.0,4.1,2.5,0.8,5,3.4,7.0,2.4,4.3,0.9
280,75-84,Separated,1.7,1.0,2.5,0.9,0.8,5,1.5,1.0,0.5,2.4,0.9
281,75-84,Never married,8.0,8.0,8.8,7.2,0.8,5,7.3,8.0,6.4,8.3,0.9
282,85-99,"Now married, spouse present",6.9,6.0,7.7,6.2,0.8,5,5.4,6.0,4.4,6.3,0.9
283,85-99,"Now Married, spouse absent",-1.4,2.0,-0.6,-2.2,0.8,5,-1.6,2.0,-2.5,-0.7,0.9
284,85-99,Widowed,20.2,16.0,21.0,19.4,0.8,5,21.6,16.0,20.6,22.5,0.9
285,85-99,Divorced,1.7,3.0,2.5,0.9,0.8,5,2.3,3.0,1.3,3.2,0.9
286,85-99,Separated,0.1,0.0,0.8,-0.7,0.8,5,0.0,0.0,-0.9,1.0,0.9
287,85-99,Never married,0.0,0.0,0.8,-0.7,0.8,5,0.2,0.0,-0.7,1.1,0.9
288,15-24,"Now married, spouse present",3.2,5.0,3.9,2.5,0.7,6,3.5,5.0,2.7,4.3,0.8
289,15-24,"Now Married, spouse absent",1.9,2.0,2.6,1.2,0.7,6,1.7,2.0,0.9,2.5,0.8
290,15-24,Widowed,-0.3,0.0,0.4,-0.9,0.7,6,-0.5,0.0,-1.3,0.3,0.8
291,15-24,Divorced,1.0,0.0,1.6,0.3,0.7,6,1.4,0.0,0.7,2.2,0.8
292,15-24,Separated,2.5,0.0,3.2,1.9,0.7,6,3.0,0.0,2.2,3.8,0.8
293,15-24,Never married,118.7,116.0,119.4,118.0,0.7,6,117.6,116.0,116.8,118.4,0.8
294,25-34,"Now married, spouse present",43.0,43.0,43.7,42.3,0.7,6,42.7,43.0,41.9,43.5,0.8
295,25-34,"Now Married, spouse absent",3.5,2.0,4.2,2.8,0.7,6,3.1,2.0,2.3,3.9,0.8
296,25-34,Widowed,-1.1,0.0,-0.4,-1.8,0.7,6,-1.1,0.0,-1.9,-0.3,0.8
297,25-34,Divorced,5.6,4.0,6.3,4.9,0.7,6,3.7,4.0,2.9,4.5,0.8
298,25-34,Separated,0.3,0.0,0.9,-0.4,0.7,6,0.1,0.0,-0.6,0.9,0.8
299,25-34,Never married,116.5,118.0,117.2,115.8,0.7,6,116.2,118.0,115.5,117.0,0.8
300,35-44,"Now married, spouse present",80.0,79.0,80.7,79.4,0.7,6,80.3,79.0,79.5,81.1,0.8
301,35-44,"Now Married, spouse absent",11.0,10.0,11.7,10.3,0.7,6,10.8,10.0,10.1,11.6,0.8
302,35-44,Widowed,-1.7,0.0,-1.0,-2.4,0.7,6,-1.7,0.0,-2.5,-0.9,0.8
303,35-44,Divorced,12.2,13.0,12.9,11.5,0.7,6,11.0,13.0,10.2,11.8,0.8
304,35-44,Separated,4.8,3.0,5.5,4.2,0.7,6,5.1,3.0,4.3,5.9,0.8
305,35-44,Never married,35.1,40.0,35.8,34.4,0.7,6,34.7,40.0,33.9,35.5,0.8
306,45-54,"Now married, spouse present",93.9,91.0,94.6,93.2,0.7,6,93.5,91.0,92.7,94.3,0.8
307,45-54,"Now Married, spouse absent",6.4,6.0,7.1,5.7,0.7,6,5.9,6.0,5.1,6.7,0.8
308,45-54,Widowed,1.3,3.0,1.9,0.6,0.7,6,1.0,3.0,0.2,1.8,0.8
309,45-54,Divorced,15.2,16.0,15.9,14.6,0.7,6,15.3,16.0,14.5,16.1,0.8
310,45-54,Separated,9.6,9.0,10.3,9.0,0.7,6,9.9,9.0,9.1,10.7,0.8
311,45-54,Never married,37.3,34.0,38.0,36.6,0.7,6,36.0,34.0,35.2,36.8,0.8
312,55-64,"Now married, spouse present",88.1,87.0,88.8,87.5,0.7,6,87.5,87.0,86.7,88.3,0.8
313,55-64,"Now Married, spouse absent",3.0,3.0,3.7,2.4,0.7,6,2.3,3.0,1.5,3.1,0.8
314,55-64,Widowed,11.1,11.0,11.7,10.4,0.7,6,11.5,11.0,10.7,12.3,0.8
315,55-64,Divorced,33.0,33.0,33.7,32.3,0.7,6,33.2,33.0,32.4,34.0,0.8
316,55-64,Separated,4.0,2.0,4.6,3.3,0.7,6,4.2,2.0,3.4,5.0,0.8
317,55-64,Never married,19.5,19.0,20.2,18.8,0.7,6,19.1,19.0,18.3,19.8,0.8
318,65-74,"Now married, spouse present",91.5,88.0,92.2,90.8,0.7,6,89.8,88.0,89.0,90.6,0.8
319,65-74,"Now Married, spouse absent",2.0,3.0,2.7,1.3,0.7,6,2.1,3.0,1.3,2.9,0.8
320,65-74,Widowed,9.6,12.0,10.2,8.9,0.7,6,9.7,12.0,8.9,10.5,0.8
321,65-74,Divorced,33.4,34.0,34.0,32.7,0.7,6,33.3,34.0,32.5,34.1,0.8
322,65-74,Separated,2.9,2.0,3.5,2.2,0.7,6,2.9,2.0,2.1,3.7,0.8
323,65-74,Never married,15.9,17.0,16.5,15.2,0.7,6,15.5,17.0,14.7,16.2,0.8
324,75-84,"Now married, spouse present",31.6,32.0,32.2,30.9,0.7,6,31.3,32.0,30.5,32.1,0.8
325,75-84,"Now Married, spouse absent",2.0,1.0,2.7,1.3,0.7,6,1.1,1.0,0.3,1.9,0.8
326,75-84,Widowed,19.3,19.0,20.0,18.6,0.7,6,18.4,19.0,17.6,19.1,0.8
327,75-84,Divorced,4.9,7.0,5.6,4.2,0.7,6,3.3,7.0,2.5,4.1,0.8
328,75-84,Separated,2.5,1.0,3.2,1.8,0.7,6,1.7,1.0,0.9,2.5,0.8
329,75-84,Never married,9.2,8.0,9.9,8.5,0.7,6,8.0,8.0,7.2,8.8,0.8
330,85-99,"Now married, spouse present",7.7,6.0,8.3,7.0,0.7,6,6.9,6.0,6.2,7.7,0.8
331,85-99,"Now Married, spouse absent",-1.2,2.0,-0.5,-1.9,0.7,6,-1.4,2.0,-2.2,-0.6,0.8
332,85-99,Widowed,19.4,16.0,20.1,18.7,0.7,6,20.2,16.0,19.4,21.0,0.8
333,85-99,Divorced,1.9,3.0,2.5,1.2,0.7,6,1.7,3.0,0.9,2.5,0.8
334,85-99,Separated,1.2,0.0,1.9,0.5,0.7,6,0.1,0.0,-0.7,0.8,0.8
335,85-99,Never married,0.2,0.0,0.8,-0.5,0.7,6,0.0,0.0,-0.7,0.8,0.8
